# CDD162246:  DirectHits:  35    Rescued Proteins:  5    Prots with Domain in 2.A.55:  40 (100.0% from a total of 40)
# CDD224826:  DirectHits:  38    Rescued Proteins:  2    Prots with Domain in 2.A.55:  40 (100.0% from a total of 40)
# CDD234815:  DirectHits:  36    Rescued Proteins:  4    Prots with Domain in 2.A.55:  40 (100.0% from a total of 40)
# CDD411586:  DirectHits:  39    Rescued Proteins:  1    Prots with Domain in 2.A.55:  40 (100.0% from a total of 40)
# CDD426327:  DirectHits:  38    Rescued Proteins:  2    Prots with Domain in 2.A.55:  40 (100.0% from a total of 40)
1	2.A.55.1.1-P38925:575	CDD411586|81-487:3.56e-28|DirectHit	CDD426327|98-490:7.62e-97|DirectHit	CDD224826|65-571:3.60e-118|DirectHit	CDD234815|73-490:6.34e-125|DirectHit	CDD162246|74-490:0.0|DirectHit
2	2.A.55.1.2-P38778:549	CDD411586|62-457:1.56e-29|DirectHit	CDD426327|79-458:5.84e-97|DirectHit	CDD224826|42-545:8.12e-116|DirectHit	CDD234815|51-544:3.76e-126|DirectHit	CDD162246|55-458:0.0|DirectHit
3	2.A.55.1.3-Q12078:473	CDD411586|16-401:5.37e-33|DirectHit	CDD426327|32-402:6.01e-92|DirectHit	CDD224826|1-468:1.25e-109|DirectHit	CDD234815|8-469:7.72e-135|DirectHit	CDD162246|10-402:1.75e-142|DirectHit
4	2.A.55.1.4-Q10177:521	CDD411586|76-465:1.41e-31|DirectHit	CDD426327|93-466:4.17e-98|DirectHit	CDD224826|68-518:1.53e-111|DirectHit	CDD234815|73-466:7.19e-124|DirectHit	CDD162246|69-466:0.0|DirectHit
5	2.A.55.1.5-H2ETP6:571	CDD411586|128-519:4.25e-32|DirectHit	CDD426327|144-522:2.45e-85|DirectHit	CDD224826|119-570:1.51e-95|DirectHit	CDD234815|95-569:2.15e-116|DirectHit	CDD162246|121-522:1.81e-160|DirectHit
6	2.A.55.1.6-RDH20175:575	CDD411586|126-520:3.55e-34|DirectHit	CDD426327|143-522:4.35e-94|DirectHit	CDD224826|115-574:4.16e-102|DirectHit	CDD234815|115-573:4.48e-128|DirectHit	CDD162246|119-522:5.16e-163|DirectHit
7	2.A.55.2.1-P49281:568	CDD411586|75-464:1.02e-16|DirectHit	CDD426327|126-474:1.88e-100|DirectHit	CDD224826|66-502:5.81e-76|DirectHit	CDD234815|66-496:9.97e-101|DirectHit	CDD162246|68-467:0.0|DirectHit
8	2.A.55.2.2-O54902:568	CDD411586|75-464:8.97e-23|DirectHit	CDD426327|90-474:2.51e-107|DirectHit	CDD224826|66-502:1.70e-81|DirectHit	CDD234815|66-502:1.17e-107|DirectHit	CDD162246|68-467:0.0|DirectHit
9	2.A.55.2.3-P49279:550	CDD411586|63-392:1.73e-25|DirectHit	CDD426327|78-463:5.11e-106|DirectHit	CDD224826|54-491:7.24e-82|DirectHit	CDD234815|50-488:1.17e-112|DirectHit	CDD162246|56-456:0.0|DirectHit
10	2.A.55.2.4-Q9SAH8:532	CDD411586|51-417:5.43e-40|DirectHit	CDD426327|66-427:2.09e-125|DirectHit	CDD224826|31-458:1.03e-104|DirectHit	CDD234815|41-454:3.07e-161|DirectHit	CDD162246|46-422:2.10e-130|DirectHit
