# CDD187878:  DirectHits:  5    Rescued Proteins:  5    Prots with Domain in 1.A.147:  10 (100.0% from a total of 10)
# CDD401562:  DirectHits:  5    Rescued Proteins:  5    Prots with Domain in 1.A.147:  10 (100.0% from a total of 10)
# CDD274263:  DirectHits:  4    Rescued Proteins:  6    Prots with Domain in 1.A.147:  10 (100.0% from a total of 10)
1	1.A.147.1.1-WP_013033759:206	CDD187878|81-205:1.8e-11|Rescued1	CDD401562|80-205:1.6e-13|Rescued1	CDD274263|81-195:1.6e-13|Rescued1
2	1.A.147.1.2-WP_281753585:248	CDD187878|114-230:8.00e-08|DirectHit	CDD401562|108-222:2.61e-06|DirectHit	CDD274263|111-235:7.03e-07|DirectHit
3	1.A.147.1.3-WP_115792352:212	CDD187878|23-180:9.28e-07|DirectHit	CDD401562|23-180:1.04e-05|DirectHit	CDD274263|30-134:1.1e-06|Rescued1
4	1.A.147.1.4-WP_085364824:371	CDD187878|27-287:3.7e-08|Rescued1	CDD401562|27-287:3.3e-08|Rescued1	CDD274263|27-287:0.00034|Rescued1
5	1.A.147.1.5-MBA3947475:478	CDD187878|43-453:1.85e-56|DirectHit	CDD401562|43-451:1.34e-52|DirectHit	CDD274263|43-449:6.50e-43|DirectHit
6	1.A.147.1.6-WP_296922191:274	CDD187878|163-232:1e-09|Rescued1	CDD401562|163-226:3.3e-09|Rescued1	CDD274263|163-238:2.3e-10|Rescued1
7	1.A.147.1.7-HZT19209:386	CDD187878|28-138:8.2e-08|Rescued1	CDD401562|28-138:7.5e-08|Rescued1	CDD274263|28-123:2.5e-06|Rescued1
8	1.A.147.1.8-MEC4585074:259	CDD187878|122-225:1.1e-14|Rescued1	CDD401562|117-224:1.7e-16|Rescued1	CDD274263|119-246:2.2e-16|Rescued1
9	1.A.147.1.9-VVB63523:216	CDD187878|87-205:4.38e-11|DirectHit	CDD401562|87-180:1.88e-08|DirectHit	CDD274263|87-211:2.11e-11|DirectHit
10	1.A.147.1.10-NVM01300:569	CDD187878|136-545:6.67e-27|DirectHit	CDD401562|136-539:1.99e-24|DirectHit	CDD274263|136-535:1.65e-30|DirectHit
