# CDD426395:  DirectHits:  14    Rescued Proteins:  2    Prots with Domain in 1.C.24:  16 (100.0% from a total of 16)
1	1.C.24.1.1-P29430:62	CDD426395|21-53:6.52e-06|DirectHit
2	1.C.24.1.2-P35618:61	CDD426395|21-53:2.04e-04|DirectHit
3	1.C.24.1.3-P80569:62	CDD426395|21-53:3.20e-04|DirectHit
4	1.C.24.1.4-Q47784:65	CDD426395|26-58:1.38e-11|DirectHit
5	1.C.24.1.5-P38577:61	CDD426395|27-56:1.32e-05|DirectHit
6	1.C.24.1.6-P34034:61	CDD426395|27-56:9.35e-07|DirectHit
7	1.C.24.1.7-P38580:66	CDD426395|21-41:4.33e-04|DirectHit
8	1.C.24.1.8-P0A310:59	CDD426395|22-54:6.38e-08|DirectHit
9	1.C.24.1.9-P80493:42	CDD426395|4-36:6.42e-06|DirectHit
10	1.C.24.1.10-O30434:71	CDD426395|32-64:4.79e-10|DirectHit
11	1.C.24.1.11-A9Q0M7:70	CDD426395|26-53:9.67e-05|DirectHit
12	1.C.24.1.12-B1NRV2:71	CDD426395|32-58:6.12e-07|DirectHit
13	1.C.24.1.13-P84962:43	CDD426395|4-26:5.71e-04|DirectHit
14	1.C.24.1.14-P83002:37	CDD426395|3-30:3.3e-06|Rescued1
15	1.C.24.1.15-Q6TGQ7:58	CDD426395|18-50:5.51e-04|DirectHit
16	1.C.24.1.16-WP_080375718:70	CDD426395|30-64:1.3e-07|Rescued1
