# CDD427309:  DirectHits:  6    Rescued Proteins:  5    Prots with Domain in 1.A.62:  11 (78.6% from a total of 14)
# CDD398737:  DirectHits:  6    Rescued Proteins:  8    Prots with Domain in 1.A.62:  14 (100.0% from a total of 14)
# CDD225415:  DirectHits:  6    Rescued Proteins:  8    Prots with Domain in 1.A.62:  14 (100.0% from a total of 14)
# CDD182564:  DirectHits:  6    Rescued Proteins:  8    Prots with Domain in 1.A.62:  14 (100.0% from a total of 14)
1	1.A.62.1.1-Q3TMP8:298	CDD182564|48-215:0.0001|Rescued2	CDD225415|48-215:0.0001|Rescued2	CDD398737|43-226:1.18e-89|DirectHit	CDD427309|46-95:4.4e-15|Rescued2
2	1.A.62.1.2-Q9DAV9:292	CDD182564|46-195:0.00039|Rescued2	CDD225415|46-195:0.00039|Rescued2	CDD398737|39-222:5.11e-101|DirectHit	CDD427309|41-91:1.5e-25|Rescued2
3	1.A.62.1.3-Q9NVV0:291	CDD182564|45-195:2.5e-05|Rescued2	CDD225415|45-195:2.5e-05|Rescued2	CDD398737|39-221:8.60e-101|DirectHit	CDD427309|40-91:0.0063|Rescued1
4	1.A.62.1.4-Q9NA73:313	CDD182564|56-204:0.00062|Rescued1	CDD225415|56-204:0.00061|Rescued1	CDD398737|51-235:4.42e-104|DirectHit	CDD427309|57-103:0.0033|138-204:0.0033|Rescued2
5	1.A.62.1.5-GAQ84144:303	CDD182564|88-247:0.0082|Rescued1	CDD225415|88-247:0.0082|Rescued1	CDD398737|109-228:5.77e-12|DirectHit	CDD427309|Nohit
6	1.A.62.2.1-A0M015:215	CDD182564|12-204:7.61e-37|DirectHit	CDD225415|4-211:9.24e-64|DirectHit	CDD398737|39-138:6.2e-05|Rescued1	CDD427309|11-82:1.03e-22|96-167:7.12e-22|DirectHit
7	1.A.62.2.2-I7MT28:204	CDD182564|1-204:2.71e-114|DirectHit	CDD225415|1-204:1.89e-71|DirectHit	CDD398737|26-160:0.00045|Rescued1	CDD427309|4-76:1.39e-21|DirectHit
8	1.A.62.2.3-P0AGM2:205	CDD182564|1-150:6.43e-27|DirectHit	CDD225415|1-205:2.48e-80|DirectHit	CDD398737|26-160:9.5e-12|Rescued2	CDD427309|4-75:6.39e-18|90-161:2.78e-17|DirectHit
9	1.A.62.2.4-A4WTL9:213	CDD182564|9-201:6.25e-31|DirectHit	CDD225415|8-208:1.45e-60|DirectHit	CDD398737|30-159:2.6e-13|Rescued2	CDD427309|8-79:2.50e-13|93-164:1.06e-18|DirectHit
10	1.A.62.3.1-Q981D4:205	CDD182564|3-198:1.70e-25|DirectHit	CDD225415|3-205:1.70e-71|DirectHit	CDD398737|43-165:0.00098|Rescued1	CDD427309|6-78:1.32e-18|95-165:6.24e-17|DirectHit
11	1.A.62.3.2-Q9RKM3:218	CDD182564|11-172:3.64e-21|DirectHit	CDD225415|8-202:2.01e-40|DirectHit	CDD398737|32-165:5.7e-09|Rescued2	CDD427309|9-70:7.77e-13|96-167:5.99e-20|DirectHit
12	1.A.62.4.1-M2W844:290	CDD182564|33-139:0.0018|Rescued1	CDD225415|33-139:0.0018|Rescued1	CDD398737|23-214:1.2e-09|Rescued1	CDD427309|Nohit
13	1.A.62.4.2-D8M706:207	CDD182564|53-164:0.00028|Rescued1	CDD225415|53-164:0.00026|Rescued1	CDD398737|49-164:2.76e-04|DirectHit	CDD427309|48-91:0.0004|Rescued2
14	1.A.62.4.3-L8HCX2:322	CDD182564|60-208:0.0004|Rescued2	CDD225415|60-208:0.0004|Rescued2	CDD398737|92-198:1.9e-05|Rescued1	CDD427309|Nohit
