# CDD426836:  DirectHits:  14    Rescued Proteins:  1    Prots with Domain in 1.B.18:  15 (100.0% from a total of 15)
# CDD224512:  DirectHits:  15    Rescued Proteins:  0    Prots with Domain in 1.B.18:  15 (100.0% from a total of 15)
# CDD237903:  DirectHits:  12    Rescued Proteins:  3    Prots with Domain in 1.B.18:  15 (100.0% from a total of 15)
1	1.B.18.1.1-Q02728:421	CDD224512|1-175:6.89e-35|DirectHit	CDD426836|38-121:5.99e-15|DirectHit	CDD237903|28-318:2.8e-11|Rescued1
2	1.B.18.1.2-Q03961:558	CDD224512|88-277:1.75e-24|DirectHit	CDD426836|88-157:2.45e-17|DirectHit	CDD237903|91-280:1.53e-07|DirectHit
3	1.B.18.2.1-Q04976:355	CDD224512|72-270:3.38e-14|DirectHit	CDD426836|72-150:4.84e-11|DirectHit	CDD237903|2-335:1.69e-16|DirectHit
4	1.B.18.2.2-Q27SU9:403	CDD224512|87-294:2.81e-43|DirectHit	CDD426836|87-174:4.18e-10|DirectHit	CDD237903|6-403:4.48e-21|DirectHit
5	1.B.18.2.3-Q547A8:391	CDD224512|40-288:1.35e-56|DirectHit	CDD426836|84-169:2.06e-13|DirectHit	CDD237903|5-386:3.96e-34|DirectHit
6	1.B.18.2.4-P22236:394	CDD224512|39-290:1.02e-45|DirectHit	CDD426836|87-171:2.14e-12|DirectHit	CDD237903|1-368:1.91e-36|DirectHit
7	1.B.18.3.1-P0A930:379	CDD224512|40-286:4.37e-90|DirectHit	CDD426836|81-163:9.61e-27|DirectHit	CDD237903|1-379:0.0|DirectHit
8	1.B.18.3.2-Q45407:377	CDD224512|40-295:2.67e-54|DirectHit	CDD426836|76-171:1.86e-21|DirectHit	CDD237903|7-365:2.42e-94|DirectHit
9	1.B.18.3.3-A5FN23:263	CDD224512|42-226:2.37e-12|DirectHit	CDD426836|45-141:1.48e-09|DirectHit	CDD237903|8-257:3.6e-10|Rescued1
10	1.B.18.3.4-F8KVN6:348	CDD224512|73-265:1.51e-09|DirectHit	CDD426836|65-145:5.3e-07|Rescued1	CDD237903|65-336:3.09e-26|DirectHit
11	1.B.18.3.5-K9TEU5:741	CDD224512|24-243:5.37e-32|322-470:2.30e-08|DirectHit	CDD426836|69-139:3.35e-19|DirectHit	CDD237903|38-355:2.13e-24|499-718:1.26e-07|DirectHit
12	1.B.18.3.6-M5U4M9:680	CDD224512|469-672:9.64e-18|DirectHit	CDD426836|404-477:1.93e-13|506-540:7.74e-04|DirectHit	CDD237903|399-680:1.5e-10|Rescued1
13	1.B.18.3.7-B0RRH7:286	CDD224512|66-286:8.36e-44|DirectHit	CDD426836|98-172:9.79e-25|DirectHit	CDD237903|83-265:2.56e-15|DirectHit
14	1.B.18.3.8-P0A932:379	CDD224512|40-286:4.46e-83|DirectHit	CDD426836|81-163:3.72e-25|DirectHit	CDD237903|1-377:0.0|DirectHit
15	1.B.18.3.9-Q1CVQ0:219	CDD224512|51-219:1.28e-28|DirectHit	CDD426836|55-128:2.51e-22|DirectHit	CDD237903|47-172:3.43e-12|DirectHit
