# CDD225700:  DirectHits:  17    Rescued Proteins:  0    Prots with Domain in 2.A.72:  17 (100.0% from a total of 17)
# CDD182693:  DirectHits:  17    Rescued Proteins:  0    Prots with Domain in 2.A.72:  17 (100.0% from a total of 17)
# CDD215077:  DirectHits:  17    Rescued Proteins:  0    Prots with Domain in 2.A.72:  17 (100.0% from a total of 17)
# CDD177753:  DirectHits:  17    Rescued Proteins:  0    Prots with Domain in 2.A.72:  17 (100.0% from a total of 17)
# CDD129876:  DirectHits:  15    Rescued Proteins:  2    Prots with Domain in 2.A.72:  17 (100.0% from a total of 17)
# CDD215079:  DirectHits:  17    Rescued Proteins:  0    Prots with Domain in 2.A.72:  17 (100.0% from a total of 17)
# CDD215078:  DirectHits:  17    Rescued Proteins:  0    Prots with Domain in 2.A.72:  17 (100.0% from a total of 17)
# CDD426935:  DirectHits:  17    Rescued Proteins:  0    Prots with Domain in 2.A.72:  17 (100.0% from a total of 17)
1	2.A.72.1.1-P63183:622	CDD177753|12-544:2.93e-90|DirectHit	CDD215077|18-544:8.64e-105|DirectHit	CDD215079|11-560:2.85e-107|DirectHit	CDD225700|1-622:0.0|DirectHit	CDD215078|16-552:1.93e-93|DirectHit	CDD426935|13-544:0.0|DirectHit	CDD182693|1-622:0.0|DirectHit	CDD129876|12-622:0.0|DirectHit
2	2.A.72.1.2-Q8TL61:603	CDD177753|13-445:1.19e-60|DirectHit	CDD215077|13-445:3.81e-73|DirectHit	CDD215079|13-445:1.79e-82|DirectHit	CDD225700|1-603:0.0|DirectHit	CDD215078|2-453:8.20e-73|DirectHit	CDD426935|10-538:0.0|DirectHit	CDD182693|13-513:3.58e-112|DirectHit	CDD129876|11-603:2.9e-54|Rescued1
3	2.A.72.1.3-Q9CHU5:670	CDD177753|20-449:2.49e-63|DirectHit	CDD215077|20-458:5.29e-69|DirectHit	CDD215079|21-456:2.45e-84|DirectHit	CDD225700|2-646:0.0|DirectHit	CDD215078|20-458:5.69e-76|DirectHit	CDD426935|18-553:0.0|DirectHit	CDD182693|11-448:1.82e-109|DirectHit	CDD129876|20-449:5.94e-98|DirectHit
4	2.A.72.2.1-P50505:821	CDD177753|50-719:1.46e-109|DirectHit	CDD215077|34-719:4.13e-126|DirectHit	CDD215079|2-708:1.17e-126|DirectHit	CDD225700|41-704:1.69e-126|DirectHit	CDD215078|23-703:1.18e-121|DirectHit	CDD426935|63-703:0.0|DirectHit	CDD182693|47-569:3.61e-101|DirectHit	CDD129876|61-821:0.0|DirectHit
5	2.A.72.2.2-Q0G848:817	CDD177753|50-699:1.78e-113|DirectHit	CDD215077|47-717:6.05e-126|DirectHit	CDD215079|45-707:2.76e-116|DirectHit	CDD225700|39-570:1.14e-113|DirectHit	CDD215078|57-701:9.45e-119|DirectHit	CDD426935|61-701:1.72e-180|DirectHit	CDD182693|60-567:6.56e-89|DirectHit	CDD129876|60-817:0.0|DirectHit
6	2.A.72.3.1-O22397:712	CDD177753|8-712:0.0|DirectHit	CDD215077|15-712:0.0|DirectHit	CDD215079|11-712:0.0|DirectHit	CDD225700|13-605:1.56e-153|DirectHit	CDD215078|25-712:0.0|DirectHit	CDD426935|29-603:0.0|DirectHit	CDD182693|12-605:3.23e-106|DirectHit	CDD129876|28-712:0.0|DirectHit
7	2.A.72.3.2-O74724:862	CDD177753|125-859:3.29e-140|DirectHit	CDD215077|125-859:1.27e-149|DirectHit	CDD215079|124-857:8.37e-155|DirectHit	CDD225700|134-712:3.65e-130|DirectHit	CDD215078|127-859:1.27e-150|DirectHit	CDD426935|131-711:0.0|DirectHit	CDD182693|134-709:1.89e-92|DirectHit	CDD129876|130-862:0.0|DirectHit
8	2.A.72.3.3-O48941:775	CDD177753|26-775:0.0|DirectHit	CDD215077|26-775:0.0|DirectHit	CDD215079|18-773:0.0|DirectHit	CDD225700|45-647:6.66e-139|DirectHit	CDD215078|46-775:0.0|DirectHit	CDD426935|49-621:0.0|DirectHit	CDD182693|45-622:3.93e-96|DirectHit	CDD129876|48-775:0.0|DirectHit
9	2.A.72.3.4-Q9M7K3:772	CDD177753|13-772:0.0|DirectHit	CDD215077|5-772:0.0|DirectHit	CDD215079|17-772:0.0|DirectHit	CDD225700|13-595:1.35e-145|DirectHit	CDD215078|13-772:0.0|DirectHit	CDD426935|19-593:0.0|DirectHit	CDD182693|13-601:2.79e-106|DirectHit	CDD129876|18-772:0.0|DirectHit
10	2.A.72.3.5-A5PH39:822	CDD177753|85-822:0.0|DirectHit	CDD215077|90-822:0.0|DirectHit	CDD215079|32-822:0.0|DirectHit	CDD225700|96-667:1.08e-153|DirectHit	CDD215078|50-822:0.0|DirectHit	CDD426935|93-667:0.0|DirectHit	CDD182693|96-655:1.56e-109|DirectHit	CDD129876|92-822:0.0|DirectHit
