# CDD429414:  DirectHits:  18    Rescued Proteins:  6    Prots with Domain in 1.E.34:  24 (100.0% from a total of 24)
1	1.E.34.1.1-H6R4F8:131	CDD429414|35-130:1.4e-12|Rescued1
2	1.E.34.1.2-C7MZS5:137	CDD429414|19-132:4.95e-05|DirectHit
3	1.E.34.1.3-H5TII5:173	CDD429414|40-145:1.22e-25|DirectHit
4	1.E.34.1.4-E6S8S0:195	CDD429414|38-150:1.33e-31|DirectHit
5	1.E.34.1.5-A4F6L0:170	CDD429414|45-157:1.22e-30|DirectHit
6	1.E.34.1.6-D3Q167:156	CDD429414|29-141:2.70e-35|DirectHit
7	1.E.34.1.7-A4WTR8:133	CDD429414|18-130:1.09e-14|DirectHit
8	1.E.34.1.8-C5C9P9:307	CDD429414|35-147:6.39e-16|DirectHit
9	1.E.34.1.9-E8UAN0:199	CDD429414|13-102:2.80e-10|DirectHit
10	1.E.34.1.10-G6E6Q7:126	CDD429414|20-117:2.8e-09|Rescued1
11	1.E.34.1.11-WP_048199230:134	CDD429414|26-134:9.7e-15|Rescued1
12	1.E.34.1.12-PKL70857:123	CDD429414|53-122:0.001|DirectHit
13	1.E.34.1.13-WP_013865829:149	CDD429414|10-122:8.53e-20|DirectHit
14	1.E.34.1.14-TME70376:150	CDD429414|31-141:3.63e-16|DirectHit
15	1.E.34.1.15-WP_097602825:138	CDD429414|14-135:6.71e-11|DirectHit
16	1.E.34.2.1-P64585:134	CDD429414|19-128:1.59e-04|DirectHit
17	1.E.34.2.2-D9SIQ2:127	CDD429414|12-122:3.58e-08|DirectHit
18	1.E.34.2.3-C3XCA4:119	CDD429414|9-117:1.65e-04|DirectHit
19	1.E.34.2.4-D5X5E3:131	CDD429414|18-128:7.00e-10|DirectHit
20	1.E.34.2.5-WP_020881123:129	CDD429414|25-123:2.57e-06|DirectHit
21	1.E.34.3.1-Q7V5I0:128	CDD429414|14-124:5.93e-11|DirectHit
22	1.E.34.4.1-F5X863:125	CDD429414|2-111:0.0025|Rescued1
23	1.E.34.4.2-E0NRR4:116	CDD429414|8-115:1.6e-05|Rescued2
24	1.E.34.4.3-I3Z377:113	CDD429414|7-94:0.0022|Rescued1
