# CDD79055:  DirectHits:  6    Rescued Proteins:  4    Prots with Domain in 9.B.50:  10 (100.0% from a total of 10)
# CDD236813:  DirectHits:  7    Rescued Proteins:  3    Prots with Domain in 9.B.50:  10 (100.0% from a total of 10)
# CDD426174:  DirectHits:  7    Rescued Proteins:  3    Prots with Domain in 9.B.50:  10 (100.0% from a total of 10)
# CDD226937:  DirectHits:  8    Rescued Proteins:  2    Prots with Domain in 9.B.50:  10 (100.0% from a total of 10)
1	9.B.50.1.1-P09169:317	CDD226937|1-317:6.10e-170|DirectHit	CDD426174|28-317:5.15e-155|DirectHit	CDD236813|1-317:7.83e-180|DirectHit	CDD79055|2-317:6.57e-93|DirectHit
2	9.B.50.1.2-P34210:315	CDD226937|7-315:8.95e-137|DirectHit	CDD426174|29-315:3.76e-139|DirectHit	CDD236813|1-315:6.12e-178|DirectHit	CDD79055|29-315:6.38e-90|DirectHit
3	9.B.50.1.3-P06185:312	CDD226937|1-312:0.0|DirectHit	CDD426174|30-312:1.91e-165|DirectHit	CDD236813|1-312:0.0|DirectHit	CDD79055|1-312:1.46e-165|DirectHit
4	9.B.50.1.4-A9QY47:312	CDD226937|1-312:5.62e-178|DirectHit	CDD426174|30-312:1.50e-164|DirectHit	CDD236813|1-312:1.27e-173|DirectHit	CDD79055|1-312:0.0|DirectHit
5	9.B.50.1.5-Q6AJP9:326	CDD226937|48-326:3.68e-56|DirectHit	CDD426174|48-326:2.02e-64|DirectHit	CDD236813|1-326:2.30e-132|DirectHit	CDD79055|55-326:3.75e-42|DirectHit
6	9.B.50.1.6-H9UFG5:344	CDD226937|13-293:9.95e-21|DirectHit	CDD426174|36-325:1.90e-33|DirectHit	CDD236813|15-324:2.15e-29|DirectHit	CDD79055|16-324:1.20e-15|DirectHit
7	9.B.50.1.7-F4LND9:333	CDD226937|41-267:1.28e-16|DirectHit	CDD426174|50-261:1.20e-22|DirectHit	CDD236813|39-258:6.80e-20|DirectHit	CDD79055|30-308:4.8e-16|Rescued1
8	9.B.50.1.8-Q04NU6:368	CDD226937|59-216:0.0027|Rescued1	CDD426174|59-216:0.0038|Rescued1	CDD236813|59-216:0.0033|Rescued1	CDD79055|59-216:0.0028|Rescued1
9	9.B.50.1.9-Q72TA0:346	CDD226937|34-308:0.0099|Rescued2	CDD426174|34-308:0.0083|Rescued2	CDD236813|34-308:0.0098|Rescued2	CDD79055|34-308:0.0095|Rescued2
10	9.B.50.2.1-F7NHB4:332	CDD226937|17-307:3.67e-05|DirectHit	CDD426174|43-329:1.5e-05|Rescued1	CDD236813|4-329:1.9e-06|Rescued1	CDD79055|12-329:1.9e-06|Rescued1
