# CDD182737:  DirectHits:  11    Rescued Proteins:  1    Prots with Domain in 2.A.103:  12 (100.0% from a total of 12)
# CDD223843:  DirectHits:  12    Rescued Proteins:  0    Prots with Domain in 2.A.103:  12 (100.0% from a total of 12)
# CDD274033:  DirectHits:  8    Rescued Proteins:  4    Prots with Domain in 2.A.103:  12 (100.0% from a total of 12)
# CDD274232:  DirectHits:  11    Rescued Proteins:  1    Prots with Domain in 2.A.103:  12 (100.0% from a total of 12)
# CDD182719:  DirectHits:  11    Rescued Proteins:  1    Prots with Domain in 2.A.103:  12 (100.0% from a total of 12)
# CDD426047:  DirectHits:  12    Rescued Proteins:  0    Prots with Domain in 2.A.103:  12 (100.0% from a total of 12)
# CDD411566:  DirectHits:  10    Rescued Proteins:  2    Prots with Domain in 2.A.103:  12 (100.0% from a total of 12)
1	2.A.103.1.1-P0ABG4:414	CDD426047|46-403:7.99e-141|DirectHit	CDD223843|43-407:5.68e-127|DirectHit	CDD182719|11-414:0.0|DirectHit	CDD274232|45-401:2.69e-147|DirectHit	CDD182737|89-397:5.68e-48|DirectHit	CDD411566|50-398:1.51e-25|DirectHit	CDD274033|45-399:8.88e-90|DirectHit
2	2.A.103.1.2-P0ABG7:370	CDD426047|30-364:2.04e-124|DirectHit	CDD223843|6-369:1.96e-110|DirectHit	CDD182719|53-359:2.20e-42|DirectHit	CDD274232|29-363:1.09e-76|DirectHit	CDD182737|1-370:0.0|DirectHit	CDD411566|53-359:1.64e-54|DirectHit	CDD274033|17-364:1.63e-162|DirectHit
3	2.A.103.1.3-P07373:366	CDD426047|26-366:1.29e-133|DirectHit	CDD223843|26-366:1.88e-118|DirectHit	CDD182719|26-365:7.54e-75|DirectHit	CDD274232|26-364:4.00e-137|DirectHit	CDD182737|26-360:2.21e-45|DirectHit	CDD411566|27-347:6.48e-35|DirectHit	CDD274033|26-365:5.72e-104|DirectHit
4	2.A.103.1.4-X2BJI2:524	CDD426047|57-412:1.14e-137|DirectHit	CDD223843|42-421:8.88e-117|DirectHit	CDD182719|67-394:3.63e-49|DirectHit	CDD274232|58-412:8.21e-140|DirectHit	CDD182737|131-411:1.11e-31|DirectHit	CDD411566|49-413:4.9e-35|Rescued1	CDD274033|49-412:7.3e-36|Rescued1
5	2.A.103.1.5-D3DFC8:361	CDD426047|2-357:5.10e-55|DirectHit	CDD223843|1-358:9.29e-73|DirectHit	CDD182719|75-351:1.02e-35|DirectHit	CDD274232|2-358:8.17e-67|DirectHit	CDD182737|97-355:7.09e-24|DirectHit	CDD411566|10-347:5.52e-17|DirectHit	CDD274033|2-358:3.27e-57|DirectHit
6	2.A.103.1.6-H2J7Z5:385	CDD426047|25-358:5.01e-71|DirectHit	CDD223843|18-358:4.54e-82|DirectHit	CDD182719|89-352:1.87e-28|DirectHit	CDD274232|30-358:2.49e-74|DirectHit	CDD182737|27-358:3.54e-51|DirectHit	CDD411566|23-355:6.33e-42|DirectHit	CDD274033|23-358:3.30e-94|DirectHit
7	2.A.103.1.7-Q83MP3:448	CDD426047|78-439:3.40e-43|DirectHit	CDD223843|77-438:1.69e-52|DirectHit	CDD182719|133-433:2.95e-21|DirectHit	CDD274232|75-434:6.33e-50|DirectHit	CDD182737|161-422:2.30e-14|DirectHit	CDD411566|102-446:2.11e-11|DirectHit	CDD274033|76-436:1.4e-27|Rescued1
8	2.A.103.1.8-F4CH44:379	CDD426047|14-371:1.74e-51|DirectHit	CDD223843|8-379:1.89e-83|DirectHit	CDD182719|62-378:1.29e-19|DirectHit	CDD274232|13-375:7.51e-53|DirectHit	CDD182737|77-375:1.03e-35|DirectHit	CDD411566|82-357:2.76e-22|DirectHit	CDD274033|11-375:1.5e-25|Rescued1
9	2.A.103.1.9-Q9ZBA6:456	CDD426047|52-406:5.47e-81|DirectHit	CDD223843|51-415:5.10e-86|DirectHit	CDD182719|43-421:3.06e-43|DirectHit	CDD274232|50-408:8.91e-129|DirectHit	CDD182737|96-403:3.60e-26|DirectHit	CDD411566|59-402:1.78e-21|DirectHit	CDD274033|51-401:1.09e-69|DirectHit
10	2.A.103.1.10-WP_076734059:424	CDD426047|11-420:4.62e-49|DirectHit	CDD223843|10-420:1.37e-61|DirectHit	CDD182719|72-417:1.56e-18|DirectHit	CDD274232|11-420:6.73e-48|DirectHit	CDD182737|71-412:4.51e-38|DirectHit	CDD411566|11-424:0.0|DirectHit	CDD274033|11-420:5.86e-84|DirectHit
11	2.A.103.1.11-WP_082139284:423	CDD426047|87-411:2.89e-21|DirectHit	CDD223843|80-412:3.93e-31|DirectHit	CDD182719|92-411:1.5e-22|Rescued1	CDD274232|85-409:1.1e-22|Rescued1	CDD182737|83-411:1.6e-22|Rescued1	CDD411566|85-413:4.9e-20|Rescued1	CDD274033|84-410:4.6e-22|Rescued1
12	2.A.103.1.12-WP_071389592:439	CDD426047|78-427:1.72e-35|DirectHit	CDD223843|68-435:4.10e-63|DirectHit	CDD182719|109-425:2.08e-15|DirectHit	CDD274232|78-428:1.64e-36|DirectHit	CDD182737|111-426:2.34e-20|DirectHit	CDD411566|78-419:3.06e-08|DirectHit	CDD274033|78-429:1.56e-46|DirectHit
