# CDD399905:  DirectHits:  4    Rescued Proteins:  6    Prots with Domain in 1.B.65:  10 (100.0% from a total of 10)
1	1.B.65.1.1-A1IRP7:272	CDD399905|23-272:1.28e-167|DirectHit
2	1.B.65.1.2-B2KB09:264	CDD399905|60-264:2.5e-13|Rescued1
3	1.B.65.1.3-F8C4H1:264	CDD399905|70-264:1.7e-10|Rescued1
4	1.B.65.1.4-Q3B627:289	CDD399905|72-289:1.5e-09|Rescued1
5	1.B.65.1.5-F6CSW9:259	CDD399905|62-255:3.9e-13|Rescued1
6	1.B.65.1.6-F6CZT8:256	CDD399905|52-256:0.0001|Rescued1
7	1.B.65.1.7-E4ZB76:126	CDD399905|15-98:1.64e-11|DirectHit
8	1.B.65.1.8-B9Z5S3:271	CDD399905|61-271:1.9e-22|Rescued1
9	1.B.65.1.9-F9EV82:273	CDD399905|66-273:1.97e-10|DirectHit
10	1.B.65.1.10-I3DIB8:268	CDD399905|64-268:4.62e-06|DirectHit
