# CDD223605:  DirectHits:  21    Rescued Proteins:  0    Prots with Domain in 2.A.30:  21 (100.0% from a total of 21)
# CDD273347:  DirectHits:  21    Rescued Proteins:  0    Prots with Domain in 2.A.30:  21 (100.0% from a total of 21)
# CDD366028:  DirectHits:  21    Rescued Proteins:  0    Prots with Domain in 2.A.30:  21 (100.0% from a total of 21)
# CDD427347:  DirectHits:  20    Rescued Proteins:  0    Prots with Domain in 2.A.30:  20 (95.2% from a total of 21)
# CDD404414:  DirectHits:  21    Rescued Proteins:  0    Prots with Domain in 2.A.30:  21 (100.0% from a total of 21)
1	2.A.30.1.1-P55016:1095	CDD223605|217-643:7.48e-24|DirectHit	CDD273347|100-1095:0.0|DirectHit	CDD366028|178-681:2.37e-124|DirectHit	CDD404414|236-625:6.14e-16|DirectHit	CDD427347|690-1095:0.0|DirectHit
2	2.A.30.1.2-Q13621:1099	CDD223605|207-641:2.80e-21|DirectHit	CDD273347|104-1099:0.0|DirectHit	CDD366028|182-685:2.48e-126|DirectHit	CDD404414|207-643:1.09e-15|DirectHit	CDD427347|694-1099:0.0|DirectHit
3	2.A.30.1.3-Q177B7:859	CDD223605|221-630:3.53e-32|DirectHit	CDD273347|114-814:0.0|DirectHit	CDD366028|176-673:2.62e-122|DirectHit	CDD404414|236-618:4.24e-16|DirectHit	CDD427347|682-859:2.11e-69|DirectHit
4	2.A.30.1.4-P55011:1212	CDD223605|315-754:8.07e-27|DirectHit	CDD273347|216-1212:0.0|DirectHit	CDD366028|290-792:1.51e-134|DirectHit	CDD404414|315-735:9.62e-15|DirectHit	CDD427347|801-1212:0.0|DirectHit
5	2.A.30.1.5-P55013:1191	CDD223605|280-727:1.28e-25|DirectHit	CDD273347|188-1191:0.0|DirectHit	CDD366028|262-765:8.34e-131|DirectHit	CDD404414|283-708:7.75e-17|DirectHit	CDD427347|774-1191:0.0|DirectHit
6	2.A.30.1.6-Q9BXP2:914	CDD223605|35-473:5.54e-20|DirectHit	CDD273347|36-905:1.62e-127|DirectHit	CDD366028|42-535:1.53e-84|DirectHit	CDD404414|266-472:2.66e-07|DirectHit	CDD427347|546-794:1.67e-11|DirectHit
7	2.A.30.1.7-A0AV02:714	CDD223605|44-405:1.20e-19|DirectHit	CDD273347|35-407:1.25e-83|DirectHit	CDD366028|49-415:9.32e-35|DirectHit	CDD404414|65-398:7.84e-10|DirectHit	CDD427347|Nohit
8	2.A.30.1.8-Q6IQW8:1136	CDD223605|221-679:9.53e-25|DirectHit	CDD273347|138-1136:0.0|DirectHit	CDD366028|212-717:1.09e-114|DirectHit	CDD404414|237-660:8.02e-15|DirectHit	CDD427347|726-1136:0.0|DirectHit
9	2.A.30.1.9-Q25479:1060	CDD223605|122-594:3.43e-28|DirectHit	CDD273347|67-1060:0.0|DirectHit	CDD366028|128-632:2.34e-90|DirectHit	CDD404414|153-589:6.25e-16|DirectHit	CDD427347|641-1060:0.0|DirectHit
10	2.A.30.1.10-H9IW41:1036	CDD223605|126-564:9.73e-26|DirectHit	CDD273347|65-1036:0.0|DirectHit	CDD366028|101-586:2.02e-84|DirectHit	CDD404414|126-557:1.09e-14|DirectHit	CDD427347|616-1036:0.0|DirectHit
