# CDD411613:  DirectHits:  6    Rescued Proteins:  4    Prots with Domain in 3.E.3:  10 (100.0% from a total of 10)
# CDD436717:  DirectHits:  8    Rescued Proteins:  2    Prots with Domain in 3.E.3:  10 (100.0% from a total of 10)
1	3.E.3.1.1-AVZ43932:256	CDD436717|12-253:1.03e-118|DirectHit	CDD411613|12-253:9.50e-127|DirectHit
2	3.E.3.1.2-J9HLW2:255	CDD436717|10-251:7.97e-114|DirectHit	CDD411613|10-251:3.63e-122|DirectHit
3	3.E.3.1.3-WP_055964131:224	CDD436717|12-222:1.2e-11|Rescued1	CDD411613|12-222:7.2e-09|Rescued1
4	3.E.3.1.4-AET42597:332	CDD436717|11-216:3.21e-07|DirectHit	CDD411613|11-262:1.3e-21|Rescued1
5	3.E.3.1.5-XP_002509300:420	CDD436717|217-415:1.28e-16|DirectHit	CDD411613|218-417:2.73e-18|DirectHit
6	3.E.3.1.6-WP_096421757:262	CDD436717|17-247:3.9e-19|Rescued1	CDD411613|17-247:9e-08|Rescued1
7	3.E.3.1.7-KYK29909:264	CDD436717|17-261:5.16e-118|DirectHit	CDD411613|17-261:5.79e-125|DirectHit
8	3.E.3.1.8-AET73409:271	CDD436717|18-249:2.76e-23|DirectHit	CDD411613|14-249:5.20e-22|DirectHit
9	3.E.3.1.9-KOO28456:315	CDD436717|38-303:3.53e-30|DirectHit	CDD411613|38-303:1.40e-26|DirectHit
10	3.E.3.1.10-WP_055898914:245	CDD436717|75-183:4.16e-11|DirectHit	CDD411613|13-207:4.8e-14|Rescued1
