# CDD214797:  DirectHits:  14    Rescued Proteins:  3    Prots with Domain in 1.C.35:  17 (89.5% from a total of 19)
1	1.C.35.1.1-P34095:98	CDD214797|24-98:6.90e-11|DirectHit
2	1.C.35.1.2-Q24824:96	CDD214797|22-96:6.13e-14|DirectHit
3	1.C.35.1.3-Q24825:101	CDD214797|28-101:4.31e-09|DirectHit
4	1.C.35.1.4-Q07831:97	CDD214797|23-97:3.97e-11|DirectHit
5	1.C.35.1.5-F2XFM9:97	CDD214797|21-97:1.81e-08|DirectHit
6	1.C.35.2.1-P07602:524	CDD214797|61-138:8.38e-18|196-271:1.10e-12|315-388:3.19e-20|408-482:8.13e-18|DirectHit
7	1.C.35.2.2-Q54LG2:157	CDD214797|27-100:9.81e-15|DirectHit
8	1.C.35.2.3-D6QZN1:254	CDD214797|44-115:4.62e-07|144-220:6.16e-10|DirectHit
9	1.C.35.3.1-Q29075:129	CDD214797|48-122:3.42e-12|DirectHit
10	1.C.35.3.2-P22749:145	CDD214797|68-138:3.88e-10|DirectHit
11	1.C.35.3.3-GAB0200389:147	CDD214797|72-145:1.08e-14|DirectHit
12	1.C.35.3.4-XP_012425935:240	CDD214797|163-238:1.24e-15|DirectHit
13	1.C.35.3.5-KAG9331054:268	CDD214797|58-131:1.57e-06|185-259:4.33e-14|DirectHit
14	1.C.35.4.1-Q86IV5:258	CDD214797|23-102:1.77e-07|DirectHit
15	1.C.35.4.2-XP_004361991:237	CDD214797|45-118:0.0001|Rescued1
16	1.C.35.4.3-CAF3709938:413	CDD214797|Nohit
17	1.C.35.4.4-KAF6029227:120	CDD214797|Nohit
18	1.C.35.4.5-XP_044562516:176	CDD214797|66-143:3.6e-11|Rescued1
19	1.C.35.4.6-XP_009055084:237	CDD214797|27-107:6.4e-08|Rescued1
