# CDD430020:  DirectHits:  19    Rescued Proteins:  1    Prots with Domain in 1.B.20:  20 (83.3% from a total of 24)
# CDD227116:  DirectHits:  13    Rescued Proteins:  11    Prots with Domain in 1.B.20:  24 (100.0% from a total of 24)
# CDD435842:  DirectHits:  12    Rescued Proteins:  2    Prots with Domain in 1.B.20:  14 (58.3% from a total of 24)
# CDD427553:  DirectHits:  23    Rescued Proteins:  1    Prots with Domain in 1.B.20:  24 (100.0% from a total of 24)
# CDD225387:  DirectHits:  24    Rescued Proteins:  0    Prots with Domain in 1.B.20:  24 (100.0% from a total of 24)
1	1.B.20.1.1-P15321:557	CDD225387|38-557:3.69e-128|DirectHit	CDD427553|209-520:1.08e-111|DirectHit	CDD430020|83-152:6.03e-16|DirectHit	CDD227116|72-544:2.8e-89|Rescued1	CDD435842|153-204:3.12e-13|DirectHit
2	1.B.20.1.2-P16465:561	CDD225387|36-561:9.23e-122|DirectHit	CDD427553|207-520:1.37e-105|DirectHit	CDD430020|80-150:2.40e-14|DirectHit	CDD227116|79-466:5.55e-10|DirectHit	CDD435842|148-202:5.28e-10|DirectHit
3	1.B.20.1.3-Q3YL97:588	CDD225387|42-588:1.56e-133|DirectHit	CDD427553|239-551:1.89e-112|DirectHit	CDD430020|107-179:6.09e-22|DirectHit	CDD227116|99-551:4.35e-22|DirectHit	CDD435842|180-234:7.14e-19|DirectHit
4	1.B.20.1.4-Q8XAN8:539	CDD225387|7-539:3.73e-173|DirectHit	CDD427553|200-503:2.40e-77|DirectHit	CDD430020|73-144:3.54e-15|DirectHit	CDD227116|18-484:7.74e-08|DirectHit	CDD435842|145-195:2.28e-12|DirectHit
5	1.B.20.1.5-Q9JY22:580	CDD225387|1-580:0.0|DirectHit	CDD427553|216-541:2.00e-127|DirectHit	CDD430020|86-150:1.06e-10|DirectHit	CDD227116|25-564:1.11e-04|DirectHit	CDD435842|152-211:1.13e-14|DirectHit
6	1.B.20.1.6-P35077:584	CDD225387|17-584:5.15e-88|DirectHit	CDD427553|227-547:2.73e-93|DirectHit	CDD430020|92-164:2.44e-16|DirectHit	CDD227116|100-567:1.32e-08|DirectHit	CDD435842|165-222:2.09e-12|DirectHit
7	1.B.20.1.7-B5YV25:354	CDD225387|1-354:5.71e-96|DirectHit	CDD427553|52-266:0.0026|Rescued1	CDD430020|74-147:5.61e-22|DirectHit	CDD227116|52-294:7.7e-37|Rescued1	CDD435842|149-213:6.48e-09|DirectHit
8	1.B.20.1.8-A6VAA0:570	CDD225387|86-569:5.83e-101|DirectHit	CDD427553|221-534:9.99e-90|DirectHit	CDD430020|90-162:5.33e-14|DirectHit	CDD227116|89-387:6.87e-07|DirectHit	CDD435842|163-216:1.84e-16|DirectHit
9	1.B.20.1.9-Q7NWR3:566	CDD225387|18-565:1.37e-105|DirectHit	CDD427553|217-521:1.52e-107|DirectHit	CDD430020|90-160:1.90e-14|DirectHit	CDD227116|54-550:3.7e-53|Rescued1	CDD435842|161-212:4.92e-13|DirectHit
10	1.B.20.1.10-P0DMJ8:584	CDD225387|57-584:3.97e-152|DirectHit	CDD427553|230-544:1.62e-117|DirectHit	CDD430020|101-171:3.11e-15|DirectHit	CDD227116|129-562:6.39e-12|DirectHit	CDD435842|173-225:8.72e-21|DirectHit
11	1.B.20.1.11-Q7CGD8:562	CDD225387|6-562:0.0|DirectHit	CDD427553|213-526:2.46e-131|DirectHit	CDD430020|80-153:2.22e-22|DirectHit	CDD227116|73-467:6.27e-07|DirectHit	CDD435842|154-208:3.36e-17|DirectHit
