# CDD223701:  DirectHits:  23    Rescued Proteins:  3    Prots with Domain in 2.A.86:  26 (96.3% from a total of 27)
# CDD279875:  DirectHits:  23    Rescued Proteins:  4    Prots with Domain in 2.A.86:  27 (100.0% from a total of 27)
# CDD183405:  DirectHits:  12    Rescued Proteins:  13    Prots with Domain in 2.A.86:  25 (92.6% from a total of 27)
# CDD274334:  DirectHits:  12    Rescued Proteins:  13    Prots with Domain in 2.A.86:  25 (92.6% from a total of 27)
1	2.A.86.1.1-P0AFI9:353	CDD279875|19-346:2.55e-67|DirectHit	CDD223701|4-353:4.16e-64|DirectHit	CDD183405|19-349:1.11e-08|DirectHit	CDD274334|19-350:1.9e-38|Rescued1
2	2.A.86.1.2-P0AGM0:349	CDD279875|13-328:3.23e-70|DirectHit	CDD223701|4-341:8.87e-60|DirectHit	CDD183405|1-344:5.52e-104|DirectHit	CDD274334|13-327:1.2e-21|Rescued1
3	2.A.86.1.3-Q04454:385	CDD279875|43-378:3.74e-56|DirectHit	CDD223701|30-370:3.66e-40|DirectHit	CDD183405|49-369:7.66e-05|DirectHit	CDD274334|41-379:3.63e-97|DirectHit
4	2.A.86.1.4-P0AFS5:344	CDD279875|13-328:2.84e-55|DirectHit	CDD223701|4-341:3.80e-49|DirectHit	CDD183405|1-344:0.0|DirectHit	CDD274334|12-325:1.7e-22|Rescued1
5	2.A.86.1.5-C9VRY8:658	CDD279875|54-362:1.07e-51|DirectHit	CDD223701|47-362:2.77e-72|DirectHit	CDD183405|52-362:5.90e-07|DirectHit	CDD274334|48-361:1.19e-31|DirectHit
6	2.A.86.1.6-D3LPG3:728	CDD279875|364-673:5.64e-47|DirectHit	CDD223701|425-673:3.37e-50|DirectHit	CDD183405|447-662:2.25e-06|DirectHit	CDD274334|350-670:7.2e-25|Rescued1
7	2.A.86.1.7-O53656:367	CDD279875|22-348:9.30e-65|DirectHit	CDD223701|12-362:5.30e-50|DirectHit	CDD183405|25-354:1.7e-55|Rescued1	CDD274334|22-343:4.2e-22|Rescued1
8	2.A.86.1.8-O32095:369	CDD279875|17-350:4.00e-69|DirectHit	CDD223701|8-359:2.67e-62|DirectHit	CDD183405|34-343:5.15e-12|DirectHit	CDD274334|17-345:9.29e-25|DirectHit
9	2.A.86.1.9-O34991:371	CDD279875|13-356:1.42e-50|DirectHit	CDD223701|5-364:1.28e-39|DirectHit	CDD183405|1-362:7e-27|Rescued1	CDD274334|11-359:8.78e-118|DirectHit
10	2.A.86.1.10-M2VTE1:502	CDD279875|295-488:3.71e-21|DirectHit	CDD223701|93-488:2.95e-29|DirectHit	CDD183405|246-488:4.5e-16|Rescued1	CDD274334|93-487:3.9e-11|Rescued1
11	2.A.86.1.11-F8FLY5:357	CDD279875|20-345:7.50e-50|DirectHit	CDD223701|1-356:2.86e-58|DirectHit	CDD183405|20-344:2.20e-12|DirectHit	CDD274334|33-331:8.48e-25|DirectHit
12	2.A.86.1.12-Q4L1M3:322	CDD279875|2-278:6.70e-20|DirectHit	CDD223701|2-284:3.13e-21|DirectHit	CDD183405|2-297:1.7e-11|Rescued1	CDD274334|2-278:4.9e-18|Rescued1
13	2.A.86.1.13-C4M2P5:361	CDD279875|158-339:1.67e-06|DirectHit	CDD223701|112-348:1.96e-09|DirectHit	CDD183405|14-346:1.1e-08|Rescued1	CDD274334|8-349:1.7e-10|Rescued1
14	2.A.86.1.14-ARH13824:352	CDD279875|9-345:1.04e-43|DirectHit	CDD223701|11-337:4.45e-36|DirectHit	CDD183405|11-336:3.20e-08|DirectHit	CDD274334|10-346:8.89e-90|DirectHit
15	2.A.86.1.15-Q188A3:363	CDD279875|24-351:5.03e-18|DirectHit	CDD223701|21-350:6.21e-22|DirectHit	CDD183405|16-362:3.3e-22|Rescued1	CDD274334|22-359:4.14e-45|DirectHit
16	2.A.86.1.16-ACZ24152:373	CDD279875|41-359:7.77e-35|DirectHit	CDD223701|1-359:9.51e-41|DirectHit	CDD183405|19-351:7.76e-07|DirectHit	CDD274334|37-348:9.36e-14|DirectHit
17	2.A.86.2.1-B1LE48:370	CDD279875|14-345:7.85e-53|DirectHit	CDD223701|1-349:8.00e-47|DirectHit	CDD183405|6-346:1.5e-17|Rescued1	CDD274334|14-334:4.15e-09|DirectHit
18	2.A.86.2.2-Q1DBZ0:395	CDD279875|28-344:7.24e-27|DirectHit	CDD223701|25-346:6.84e-30|DirectHit	CDD183405|4-345:2e-16|Rescued1	CDD274334|28-340:3.82e-09|DirectHit
19	2.A.86.2.3-Q3IS50:414	CDD279875|34-336:1.06e-24|DirectHit	CDD223701|14-340:2.02e-33|DirectHit	CDD183405|2-334:1.1e-17|Rescued1	CDD274334|33-326:4.08e-10|DirectHit
20	2.A.86.3.1-M5RNE9:384	CDD279875|3-81:0.0002|Rescued1	CDD223701|Nohit	CDD183405|Nohit	CDD274334|Nohit
21	2.A.86.3.2-MBX6360828:624	CDD279875|18-374:2.00e-27|DirectHit	CDD223701|1-392:8.97e-46|DirectHit	CDD183405|25-390:2.79e-13|DirectHit	CDD274334|18-372:1.76e-04|DirectHit
22	2.A.86.3.3-WP_069094398:719	CDD279875|55-347:4.82e-23|DirectHit	CDD223701|56-387:4.52e-37|DirectHit	CDD183405|57-385:2.84e-14|DirectHit	CDD274334|20-368:1.3e-70|Rescued1
23	2.A.86.4.1-Q9H330:879	CDD279875|603-840:4.37e-09|DirectHit	CDD223701|594-840:3.47e-11|DirectHit	CDD183405|592-844:5.5e-11|Rescued1	CDD274334|592-836:4.8e-09|Rescued1
24	2.A.86.4.2-KAI3769124:627	CDD279875|458-614:1.10e-04|DirectHit	CDD223701|380-618:4.35e-06|DirectHit	CDD183405|319-620:6.9e-07|Rescued1	CDD274334|392-609:4.2e-11|Rescued1
25	2.A.86.4.3-PSC71018:1189	CDD279875|710-999:6.7e-25|Rescued1	CDD223701|710-1016:9.8e-28|Rescued1	CDD183405|765-1018:2.6e-06|Rescued1	CDD274334|710-995:2.4e-13|Rescued1
26	2.A.86.4.4-GFS24270:446	CDD279875|34-219:0.00037|Rescued1	CDD223701|44-189:0.00056|Rescued1	CDD183405|Nohit	CDD274334|Nohit
27	2.A.86.4.5-C6KSZ0:1096	CDD279875|665-900:8e-17|Rescued1	CDD223701|651-900:1.1e-16|Rescued1	CDD183405|649-900:0.0094|Rescued2	CDD274334|649-895:9.6e-08|Rescued1
