# CDD435124:  DirectHits:  9    Rescued Proteins:  2    Prots with Domain in 1.E.7:  11 (100.0% from a total of 11)
# CDD406480:  DirectHits:  9    Rescued Proteins:  2    Prots with Domain in 1.E.7:  11 (100.0% from a total of 11)
1	1.E.7.1.1-P51727:78	CDD435124|3-57:3.40e-17|DirectHit	CDD406480|7-62:3.5e-05|Rescued1
2	1.E.7.1.2-Q48281:74	CDD435124|7-61:5.09e-20|DirectHit	CDD406480|11-70:5e-13|Rescued1
3	1.E.7.1.3-AGI32574:68	CDD435124|11-55:3.17e-10|DirectHit	CDD406480|6-63:3.88e-07|DirectHit
4	1.E.7.1.4-WP_077419983:75	CDD435124|2-62:1.12e-11|DirectHit	CDD406480|1-74:7.42e-04|DirectHit
5	1.E.7.2.1-A4JX19:80	CDD435124|19-66:2.55e-05|DirectHit	CDD406480|13-76:6.28e-04|DirectHit
6	1.E.7.2.2-WP_144573365:83	CDD435124|4-64:5.75e-09|DirectHit	CDD406480|11-78:3.98e-04|DirectHit
7	1.E.7.2.3-WP_068635016:96	CDD435124|7-51:1.00e-05|DirectHit	CDD406480|7-64:2.93e-06|DirectHit
8	1.E.7.2.4-DAH35023:66	CDD435124|3-58:1.61e-10|DirectHit	CDD406480|14-62:8.02e-08|DirectHit
9	1.E.7.2.5-WP_184711133:80	CDD435124|7-68:6.2e-13|Rescued1	CDD406480|1-72:2.90e-06|DirectHit
10	1.E.7.2.6-WP_097540830:67	CDD435124|5-53:5.55e-16|DirectHit	CDD406480|16-51:5.00e-04|DirectHit
11	1.E.7.2.7-WP_055414402:78	CDD435124|15-63:4.7e-09|Rescued1	CDD406480|1-65:5.02e-05|DirectHit
