# CDD434966:  DirectHits:  6    Rescued Proteins:  16    Prots with Domain in 1.A.113:  22 (100.0% from a total of 22)
# CDD380775:  DirectHits:  6    Rescued Proteins:  16    Prots with Domain in 1.A.113:  22 (100.0% from a total of 22)
1	1.A.113.1.1-XP_008298151:81	CDD434966|9-58:4.33e-09|DirectHit	CDD380775|9-72:3.99e-09|DirectHit
2	1.A.113.1.2-XP_008102640:119	CDD434966|48-95:9.69e-09|DirectHit	CDD380775|44-91:3.19e-20|DirectHit
3	1.A.113.1.3-KYO31156:158	CDD434966|8-56:9.57e-10|DirectHit	CDD380775|6-52:4.01e-18|DirectHit
4	1.A.113.1.4-XP_012787199:83	CDD434966|3-52:2.61e-04|DirectHit	CDD380775|3-68:1.8e-21|Rescued1
5	1.A.113.1.5-XP_020863947:111	CDD434966|25-79:8.93e-16|DirectHit	CDD380775|25-93:3.29e-14|DirectHit
6	1.A.113.2.1-XP_018608656:112	CDD434966|5-54:0.00027|Rescued1	CDD380775|5-56:2.6e-08|Rescued1
7	1.A.113.2.2-XP_027748689:112	CDD434966|9-54:5e-05|Rescued1	CDD380775|9-58:1.2e-06|Rescued1
8	1.A.113.2.3-XP_026867148:108	CDD434966|7-53:0.0011|Rescued1	CDD380775|26-63:8.2e-05|Rescued1
9	1.A.113.3.1-XP_006559331:109	CDD434966|23-62:0.0081|Rescued2	CDD380775|12-72:0.00025|Rescued1
10	1.A.113.3.2-A7UVN0:77	CDD434966|4-29:0.0041|Rescued1	CDD380775|1-49:0.0097|Rescued2
11	1.A.113.3.3-E2BIW7:84	CDD434966|1-37:0.008|Rescued2	CDD380775|1-49:0.0088|Rescued2
12	1.A.113.3.4-PZC86655:81	CDD434966|9-45:0.0027|Rescued2	CDD380775|10-51:0.0056|Rescued1
13	1.A.113.3.5-XP_008210033:97	CDD434966|1-38:0.0021|Rescued2	CDD380775|4-52:0.0069|Rescued2
14	1.A.113.3.6-XP_017768157:84	CDD434966|23-50:0.009|Rescued2	CDD380775|18-60:0.0067|Rescued2
15	1.A.113.3.7-RZF48817:87	CDD434966|2-36:0.0074|Rescued1	CDD380775|13-55:0.0033|Rescued1
16	1.A.113.3.8-OXA53280:192	CDD434966|28-52:0.0015|Rescued2	CDD380775|24-65:0.0067|Rescued1
17	1.A.113.5.1-P0DI80:62	CDD434966|8-48:1.1e-07|Rescued1	CDD380775|17-46:2.19e-04|DirectHit
18	1.A.113.5.2-XP_015819244:78	CDD434966|14-58:1.1e-14|Rescued1	CDD380775|14-71:1.8e-14|Rescued1
19	1.A.113.5.3-KKF25743:75	CDD434966|22-58:1.35e-04|DirectHit	CDD380775|26-70:4.25e-06|DirectHit
20	1.A.113.5.4-OQY25394:101	CDD434966|1-32:0.0012|Rescued1	CDD380775|3-32:5e-05|Rescued1
21	1.A.113.5.5-WP_012310637:85	CDD434966|13-37:0.0048|Rescued1	CDD380775|13-37:8.1e-06|Rescued1
22	1.A.113.5.6-NP_001156470:56	CDD434966|9-46:1.5e-07|Rescued1	CDD380775|10-46:6.6e-11|Rescued1
