# CDD341358:  DirectHits:  13    Rescued Proteins:  9    Prots with Domain in 1.A.112:  22 (100.0% from a total of 22)
# CDD341366:  DirectHits:  22    Rescued Proteins:  0    Prots with Domain in 1.A.112:  22 (100.0% from a total of 22)
# CDD185050:  DirectHits:  19    Rescued Proteins:  3    Prots with Domain in 1.A.112:  22 (100.0% from a total of 22)
# CDD236933:  DirectHits:  16    Rescued Proteins:  6    Prots with Domain in 1.A.112:  22 (100.0% from a total of 22)
# CDD224173:  DirectHits:  22    Rescued Proteins:  0    Prots with Domain in 1.A.112:  22 (100.0% from a total of 22)
# CDD226911:  DirectHits:  21    Rescued Proteins:  1    Prots with Domain in 1.A.112:  22 (100.0% from a total of 22)
# CDD226910:  DirectHits:  21    Rescued Proteins:  1    Prots with Domain in 1.A.112:  22 (100.0% from a total of 22)
# CDD426337:  DirectHits:  18    Rescued Proteins:  3    Prots with Domain in 1.A.112:  21 (95.5% from a total of 22)
1	1.A.112.1.1-Q3TWN3:875	CDD224173|256-586:2.47e-50|DirectHit	CDD341366|445-574:2.84e-37|DirectHit	CDD226910|410-586:4.92e-20|DirectHit	CDD226911|254-586:3.25e-37|DirectHit	CDD185050|410-586:4.26e-14|DirectHit	CDD426337|260-420:7.79e-28|DirectHit	CDD236933|265-577:1.75e-07|DirectHit	CDD341358|427-584:9.4e-59|Rescued1
2	1.A.112.1.2-Q32NY4:713	CDD224173|237-470:2.94e-30|DirectHit	CDD341366|319-448:2.28e-37|DirectHit	CDD226910|293-494:7.55e-18|DirectHit	CDD226911|220-459:4.00e-21|DirectHit	CDD185050|293-493:6.14e-14|DirectHit	CDD426337|150-301:5.9e-19|Rescued1	CDD236933|150-511:6.2e-71|Rescued1	CDD341358|320-458:1.2e-54|Rescued1
3	1.A.112.1.3-Q8NE01:707	CDD224173|221-467:1.13e-28|DirectHit	CDD341366|313-442:7.85e-39|DirectHit	CDD226910|313-488:1.01e-16|DirectHit	CDD226911|228-453:6.82e-19|DirectHit	CDD185050|287-458:4.55e-12|DirectHit	CDD426337|144-295:2e-19|Rescued1	CDD236933|144-508:3e-72|Rescued1	CDD341358|314-452:4.7e-56|Rescued1
4	1.A.112.1.4-Q6P4Q7:775	CDD224173|196-513:1.13e-47|DirectHit	CDD341366|372-501:2.10e-37|DirectHit	CDD226910|337-513:1.32e-22|DirectHit	CDD226911|196-513:1.46e-34|DirectHit	CDD185050|337-522:3.41e-16|DirectHit	CDD426337|196-349:8.19e-25|DirectHit	CDD236933|196-504:6.64e-11|DirectHit	CDD341358|399-500:6.45e-04|DirectHit
5	1.A.112.1.5-Q9NRU3:951	CDD224173|251-553:2.80e-33|DirectHit	CDD341366|428-553:3.69e-31|DirectHit	CDD226910|393-556:2.79e-09|DirectHit	CDD226911|254-554:1.49e-13|DirectHit	CDD185050|394-553:1.33e-06|DirectHit	CDD426337|250-404:1.76e-11|DirectHit	CDD236933|232-585:4.9e-90|Rescued1	CDD341358|410-568:4.9e-52|Rescued1
6	1.A.112.1.6-Q9H8M5:875	CDD224173|256-586:9.83e-50|DirectHit	CDD341366|445-574:6.48e-37|DirectHit	CDD226910|410-586:8.88e-20|DirectHit	CDD226911|254-586:1.08e-36|DirectHit	CDD185050|410-586:6.58e-14|DirectHit	CDD426337|260-420:1.55e-27|DirectHit	CDD236933|265-577:2.96e-07|DirectHit	CDD341358|427-584:9.4e-59|Rescued1
7	1.A.112.1.7-ESS62832:734	CDD224173|61-435:9.42e-36|DirectHit	CDD341366|269-418:3.36e-15|DirectHit	CDD226910|258-433:4.64e-07|DirectHit	CDD226911|63-431:5.59e-17|DirectHit	CDD185050|258-433:5.76e-08|DirectHit	CDD426337|64-255:2.95e-25|DirectHit	CDD236933|67-481:8e-32|Rescued1	CDD341358|250-460:5.2e-10|Rescued1
8	1.A.112.1.8-Q67XQ0:494	CDD224173|44-428:1.39e-42|DirectHit	CDD341366|227-325:1.44e-23|DirectHit	CDD226910|201-325:6.48e-10|DirectHit	CDD226911|35-427:2.14e-19|DirectHit	CDD185050|180-443:2.1e-19|Rescued1	CDD426337|41-213:2.36e-31|DirectHit	CDD236933|45-319:1.18e-04|DirectHit	CDD341358|207-338:2e-11|393-425:3e-05|Rescued1
9	1.A.112.1.9-Q8RY60:527	CDD224173|14-311:2.79e-51|DirectHit	CDD341366|205-311:4.57e-25|DirectHit	CDD226910|189-311:3.77e-11|DirectHit	CDD226911|13-311:2.61e-29|DirectHit	CDD185050|167-361:2.4e-21|Rescued1	CDD426337|17-191:2.18e-34|DirectHit	CDD236933|22-361:3.9e-69|Rescued1	CDD341358|185-316:4.2e-12|411-435:9.4e-06|Rescued1
10	1.A.112.2.1-PLS82034:384	CDD224173|168-363:9.92e-36|DirectHit	CDD341366|230-347:2.99e-29|DirectHit	CDD226910|182-359:4.86e-23|DirectHit	CDD226911|197-359:3.30e-20|DirectHit	CDD185050|197-363:1.16e-18|DirectHit	CDD426337|Nohit	CDD236933|197-351:2.25e-07|DirectHit	CDD341358|210-286:3.94e-04|241-346:1.09e-13|301-357:2.22e-07|DirectHit
11	1.A.112.2.2-P54428:434	CDD224173|1-434:9.33e-156|DirectHit	CDD341366|216-337:2.82e-44|DirectHit	CDD226910|179-434:7.59e-56|DirectHit	CDD226911|1-433:8.25e-69|DirectHit	CDD185050|176-424:1.80e-45|DirectHit	CDD426337|7-201:3.44e-52|DirectHit	CDD236933|12-392:1.14e-32|DirectHit	CDD341358|223-336:1.60e-05|DirectHit
12	1.A.112.2.3-Q0PBV6:452	CDD224173|23-452:7.90e-149|DirectHit	CDD341366|235-352:1.70e-40|DirectHit	CDD226910|178-443:5.31e-41|DirectHit	CDD226911|21-445:3.11e-53|DirectHit	CDD185050|195-443:1.21e-34|DirectHit	CDD426337|27-221:3.65e-45|DirectHit	CDD236933|126-443:5.50e-19|DirectHit	CDD341358|264-351:9.16e-09|306-357:6.28e-05|DirectHit
13	1.A.112.2.4-O07585:444	CDD224173|1-434:2.79e-156|DirectHit	CDD341366|216-335:6.29e-45|DirectHit	CDD226910|161-435:1.84e-49|DirectHit	CDD226911|6-432:6.26e-66|DirectHit	CDD185050|168-390:3.35e-38|DirectHit	CDD426337|7-201:4.26e-53|DirectHit	CDD236933|12-393:1.08e-31|DirectHit	CDD341358|223-334:3.23e-07|DirectHit
14	1.A.112.2.5-P37908:428	CDD224173|21-421:2.36e-93|DirectHit	CDD341366|203-323:1.72e-33|DirectHit	CDD226910|170-420:2.67e-40|DirectHit	CDD226911|21-426:0.0|DirectHit	CDD185050|170-416:2.13e-24|DirectHit	CDD426337|21-184:1.17e-53|DirectHit	CDD236933|16-428:0.0|DirectHit	CDD341358|185-328:2.3e-24|Rescued1
15	1.A.112.2.6-OGL33749:326	CDD224173|3-297:2.15e-10|DirectHit	CDD341366|184-297:1.86e-06|DirectHit	CDD226910|147-326:4.9e-22|Rescued1	CDD226911|1-317:4.3e-22|Rescued1	CDD185050|150-326:1.1e-22|Rescued1	CDD426337|4-173:0.0043|Rescued2	CDD236933|18-317:3e-21|Rescued1	CDD341358|208-294:9.66e-05|DirectHit
16	1.A.112.2.7-SES26846:413	CDD224173|2-410:2.09e-100|DirectHit	CDD341366|189-308:6.33e-38|DirectHit	CDD226910|178-412:1.36e-28|DirectHit	CDD226911|2-405:0.0|DirectHit	CDD185050|176-412:1.60e-16|DirectHit	CDD426337|2-167:1.00e-56|DirectHit	CDD236933|2-405:1.15e-164|DirectHit	CDD341358|205-307:6.72e-07|DirectHit
17	1.A.112.2.8-WP_091620562:354	CDD224173|1-345:1.61e-79|DirectHit	CDD341366|216-334:3.16e-16|DirectHit	CDD226910|183-345:2.02e-13|DirectHit	CDD226911|2-346:4.15e-42|DirectHit	CDD185050|183-345:5.65e-11|DirectHit	CDD426337|10-201:8.15e-38|DirectHit	CDD236933|13-346:2.65e-15|DirectHit	CDD341358|228-333:2.85e-05|DirectHit
18	1.A.112.2.9-PWU15472:329	CDD224173|6-327:9.69e-58|DirectHit	CDD341366|202-320:6.07e-16|DirectHit	CDD226910|169-327:6.36e-13|DirectHit	CDD226911|13-328:7.02e-33|DirectHit	CDD185050|169-327:9.81e-12|DirectHit	CDD426337|9-182:2.72e-35|DirectHit	CDD236933|22-209:6.76e-18|DirectHit	CDD341358|216-321:1.41e-11|DirectHit
19	1.A.112.2.10-T1Y8N2:449	CDD224173|21-438:3.88e-151|DirectHit	CDD341366|217-335:9.56e-42|DirectHit	CDD226910|164-391:1.57e-45|DirectHit	CDD226911|22-391:4.88e-58|DirectHit	CDD185050|189-426:3.83e-37|DirectHit	CDD426337|22-203:8.91e-56|DirectHit	CDD236933|22-340:3.24e-28|DirectHit	CDD341358|229-334:1.64e-08|DirectHit
20	1.A.112.2.11-P0AE45:447	CDD224173|1-428:3.69e-154|DirectHit	CDD341366|211-329:1.55e-32|DirectHit	CDD226910|199-430:3.56e-27|DirectHit	CDD226911|4-427:7.06e-58|DirectHit	CDD185050|199-438:2.01e-19|DirectHit	CDD426337|6-197:2.85e-40|DirectHit	CDD236933|11-427:5.11e-32|DirectHit	CDD341358|239-329:1.10e-05|DirectHit
21	1.A.112.2.12-W9BK01:445	CDD224173|1-429:6.65e-153|DirectHit	CDD341366|211-329:2.21e-32|DirectHit	CDD226910|199-439:9.14e-27|DirectHit	CDD226911|4-426:3.08e-61|DirectHit	CDD185050|199-429:3.14e-20|DirectHit	CDD426337|6-197:7.71e-42|DirectHit	CDD236933|11-425:2.50e-33|DirectHit	CDD341358|239-329:3.53e-06|DirectHit
22	1.A.112.2.13-SDJ87353:426	CDD224173|7-424:4.18e-111|DirectHit	CDD341366|201-319:4.03e-49|DirectHit	CDD226910|188-426:1.79e-56|DirectHit	CDD226911|6-426:3.77e-81|DirectHit	CDD185050|188-421:2.58e-45|DirectHit	CDD426337|12-176:4.67e-36|DirectHit	CDD236933|18-424:4.49e-43|DirectHit	CDD341358|211-318:2.26e-10|DirectHit
