# CDD433609:  DirectHits:  15    Rescued Proteins:  0    Prots with Domain in 9.A.43:  15 (100.0% from a total of 15)
1	9.A.43.1.1-Q2MJU2:889	CDD433609|51-146:1.22e-17|241-354:5.42e-25|427-515:4.03e-20|560-669:2.17e-32|736-846:1.27e-29|DirectHit
2	9.A.43.1.2-C6T192:175	CDD433609|27-125:1.70e-20|DirectHit
3	9.A.43.1.3-K4CL21:459	CDD433609|274-396:9.06e-31|DirectHit
4	9.A.43.1.4-U5GXK3:179	CDD433609|27-122:1.86e-23|DirectHit
5	9.A.43.1.5-B4FV28:275	CDD433609|89-202:2.28e-40|DirectHit
6	9.A.43.1.6-Q5Z575:1276	CDD433609|131-243:4.67e-27|304-415:1.46e-32|739-850:2.44e-31|934-1029:1.07e-16|1099-1214:8.20e-38|DirectHit
7	9.A.43.1.7-Q2R8Q6:275	CDD433609|109-221:2.28e-31|DirectHit
8	9.A.43.1.8-M7Z0P9:227	CDD433609|96-200:1.06e-29|DirectHit
9	9.A.43.1.9-O24564:1389	CDD433609|181-296:7.98e-27|367-479:1.01e-33|809-932:1.41e-29|1031-1125:2.86e-28|1195-1327:1.43e-35|DirectHit
10	9.A.43.1.10-TXG62012:464	CDD433609|290-405:1.14e-26|DirectHit
11	9.A.43.1.11-RLN19043:219	CDD433609|70-165:3.56e-22|DirectHit
12	9.A.43.1.12-F4I4B0:574	CDD433609|394-505:1.32e-37|DirectHit
13	9.A.43.1.13-KQJ85610:222	CDD433609|73-178:9.96e-08|DirectHit
14	9.A.43.1.14-Q8LPS2:670	CDD433609|506-594:2.01e-17|DirectHit
15	9.A.43.1.15-XP_015973699:210	CDD433609|46-156:1.20e-24|DirectHit
