# CDD274008:  DirectHits:  10    Rescued Proteins:  12    Prots with Domain in 9.B.159:  22 (71.0% from a total of 31)
# CDD224117:  DirectHits:  11    Rescued Proteins:  11    Prots with Domain in 9.B.159:  22 (71.0% from a total of 31)
1	9.B.159.1.1-L0U954:563	CDD224117|422-507:0.00091|Rescued2	CDD274008|422-483:0.0016|Rescued2
2	9.B.159.1.2-WP_041538083:516	CDD224117|352-516:0.0036|Rescued2	CDD274008|352-516:0.0038|Rescued2
3	9.B.159.1.3-CRI72704:514	CDD224117|241-433:0.0045|Rescued2	CDD274008|263-433:0.00015|Rescued2
4	9.B.159.2.1-M5D956:215	CDD224117|93-204:0.0093|Rescued2	CDD274008|94-215:7.02e-04|DirectHit
5	9.B.159.2.2-O84225:129	CDD224117|Nohit	CDD274008|Nohit
6	9.B.159.2.3-Q9PKG6:210	CDD224117|Nohit	CDD274008|Nohit
7	9.B.159.3.1-D6YKC0:133	CDD224117|Nohit	CDD274008|Nohit
8	9.B.159.3.2-AAF39342:138	CDD224117|Nohit	CDD274008|Nohit
9	9.B.159.4.1-Q5L6G1:223	CDD224117|Nohit	CDD274008|Nohit
10	9.B.159.4.2-U3NVA0:258	CDD224117|Nohit	CDD274008|Nohit
11	9.B.159.5.1-Q9PKG9:238	CDD224117|Nohit	CDD274008|Nohit
12	9.B.159.5.2-Q9EU59:270	CDD224117|96-229:3.12e-05|99-212:5.84e-05|DirectHit	CDD274008|99-223:8.54e-05|DirectHit
13	9.B.159.6.1-Q45SI0:382	CDD224117|128-309:0.0062|Rescued2	CDD274008|118-304:7.75e-04|DirectHit
14	9.B.159.6.2-Q5L5X9:366	CDD224117|86-276:2.74e-11|87-278:3.20e-09|102-278:4.02e-11|103-278:2.41e-07|103-278:4.22e-07|124-276:8.77e-06|130-278:5.82e-06|DirectHit	CDD274008|86-278:7.01e-09|87-278:2.33e-04|103-276:5.37e-11|103-278:5.10e-09|114-276:3.27e-07|DirectHit
15	9.B.159.6.3-Q7VQ68:397	CDD224117|123-228:0.00064|Rescued2	CDD274008|123-228:0.0005|Rescued2
16	9.B.159.6.4-Q9Z6K5:811	CDD224117|314-662:1.31e-05|DirectHit	CDD274008|262-732:0.0081|Rescued2
17	9.B.159.6.5-Q9JSK9:884	CDD224117|446-794:4.1e-08|Rescued1	CDD274008|396-803:0.0044|Rescued2
18	9.B.159.6.6-Q9Z8V9:223	CDD224117|Nohit	CDD274008|Nohit
19	9.B.159.7.1-Q821Z1:373	CDD224117|99-324:8.36e-10|106-324:1.78e-11|114-320:4.25e-07|121-355:1.60e-05|DirectHit	CDD274008|111-326:1.44e-06|121-330:1.56e-05|167-324:1.81e-05|DirectHit
20	9.B.159.7.2-Q5L582:257	CDD224117|93-252:5.62e-05|100-250:3.16e-05|100-251:2.75e-04|DirectHit	CDD274008|86-250:2.97e-04|DirectHit
21	9.B.159.8.1-Q50FQ3:273	CDD224117|112-237:0.00041|Rescued1	CDD274008|80-255:3.71e-04|DirectHit
22	9.B.159.8.2-PLJ78502:278	CDD224117|6-140:2.70e-04|16-135:5.20e-04|DirectHit	CDD274008|7-119:0.00047|Rescued1
23	9.B.159.9.1-Q255Q0:372	CDD224117|121-329:2.18e-05|122-332:1.82e-07|123-359:1.58e-08|127-356:2.45e-08|132-332:1.80e-06|DirectHit	CDD274008|118-361:4.42e-06|121-292:6.12e-04|DirectHit
24	9.B.159.9.2-Q821Y5:355	CDD224117|100-342:3.57e-05|104-312:1.32e-04|110-309:4.55e-04|DirectHit	CDD274008|103-295:9.14e-05|106-334:0.001|DirectHit
25	9.B.159.9.3-Q821Y4:328	CDD224117|94-317:0.0099|Rescued2	CDD274008|94-317:0.0041|Rescued2
26	9.B.159.9.4-Q255P9:856	CDD224117|108-856:2.49e-06|170-855:2.41e-10|174-526:3.46e-08|DirectHit	CDD274008|188-855:5.76e-07|DirectHit
27	9.B.159.10.1-Q9Z8W9:419	CDD224117|87-374:7.09e-05|DirectHit	CDD274008|97-402:0.0025|Rescued2
28	9.B.159.11.1-Q821Z2:252	CDD224117|87-232:0.001|Rescued2	CDD274008|129-220:5e-05|Rescued2
29	9.B.159.11.2-SFZ99617:187	CDD224117|Nohit	CDD274008|Nohit
30	9.B.159.12.1-Q3KKM8:264	CDD224117|124-242:9.78e-05|149-257:3.90e-04|DirectHit	CDD274008|91-257:0.0056|Rescued2
31	9.B.159.12.2-WP_010229795:215	CDD224117|124-204:7.2e-06|Rescued1	CDD274008|102-202:0.00016|Rescued2
