# CDD429014:  DirectHits:  6    Rescued Proteins:  0    Prots with Domain in 9.B.304:  6 (50.0% from a total of 12)
# CDD433053:  DirectHits:  9    Rescued Proteins:  1    Prots with Domain in 9.B.304:  10 (83.3% from a total of 12)
# CDD225519:  DirectHits:  6    Rescued Proteins:  3    Prots with Domain in 9.B.304:  9 (75.0% from a total of 12)
1	9.B.304.1.1-KKK43568:459	CDD433053|410-458:0.001|DirectHit	CDD225519|6-241:0.0029|Rescued1	CDD429014|Nohit
2	9.B.304.1.2-WP_002647743:90	CDD433053|11-84:5.91e-24|DirectHit	CDD225519|Nohit	CDD429014|Nohit
3	9.B.304.1.3-WP_056735702:101	CDD433053|16-90:2.39e-24|DirectHit	CDD225519|Nohit	CDD429014|Nohit
4	9.B.304.1.4-WP_008991974:514	CDD433053|363-438:5.99e-20|432-508:1.28e-25|DirectHit	CDD225519|140-316:2.50e-13|DirectHit	CDD429014|162-241:7.99e-28|DirectHit
5	9.B.304.1.5-KKK43635:168	CDD433053|28-75:2.28e-06|90-129:1.39e-05|DirectHit	CDD225519|18-164:2.8e-09|Rescued2	CDD429014|Nohit
6	9.B.304.1.6-WP_065152054:148	CDD433053|89-136:2.01e-10|DirectHit	CDD225519|Nohit	CDD429014|Nohit
7	9.B.304.1.7-ODS03694:163	CDD433053|12-54:9.57e-11|69-139:6.45e-08|DirectHit	CDD225519|8-137:2.8e-08|Rescued2	CDD429014|Nohit
8	9.B.304.1.8-A4AQD5:440	CDD433053|358-436:5.52e-28|DirectHit	CDD225519|6-313:3.53e-14|DirectHit	CDD429014|158-237:1.06e-26|DirectHit
9	9.B.304.1.9-A4C1R6:450	CDD433053|366-444:5.41e-29|DirectHit	CDD225519|144-322:1.02e-12|DirectHit	CDD429014|167-244:3.39e-24|DirectHit
10	9.B.304.1.10-N1WMV9:349	CDD433053|Nohit	CDD225519|33-315:6.84e-19|DirectHit	CDD429014|162-241:6.21e-26|DirectHit
11	9.B.304.1.11-A6LA60:347	CDD433053|Nohit	CDD225519|1-330:4.74e-26|DirectHit	CDD429014|168-246:4.79e-29|DirectHit
12	9.B.304.1.12-U6RK43:406	CDD433053|70-220:0.00026|Rescued2	CDD225519|45-399:4.63e-19|DirectHit	CDD429014|224-303:1.43e-24|DirectHit
