# CDD434219:  DirectHits:  18    Rescued Proteins:  10    Prots with Domain in 1.A.84:  28 (100.0% from a total of 28)
1	1.A.84.1.1-Q8IU99:346	CDD434219|2-255:1.21e-114|DirectHit
2	1.A.84.1.2-Q9HA72:323	CDD434219|7-256:1.25e-111|DirectHit
3	1.A.84.1.3-Q86XJ0:350	CDD434219|1-251:3.21e-107|DirectHit
4	1.A.84.1.4-Q18593:329	CDD434219|11-262:3.00e-73|DirectHit
5	1.A.84.1.5-Q5JW98:314	CDD434219|18-257:9.40e-86|DirectHit
6	1.A.84.1.6-Q5R3K3:315	CDD434219|1-246:2.45e-115|DirectHit
7	1.A.84.1.7-Q8N5C1:309	CDD434219|1-251:3.47e-111|DirectHit
8	1.A.84.1.8-RMC13094:1457	CDD434219|904-1159:1.11e-102|1207-1399:1.92e-69|DirectHit
9	1.A.84.1.9-H2MCM1:351	CDD434219|1-250:3.40e-110|DirectHit
10	1.A.84.1.10-E7F2J4:346	CDD434219|1-251:2.59e-116|DirectHit
11	1.A.84.2.1-A7RYE0:292	CDD434219|21-230:8.02e-19|DirectHit
12	1.A.84.2.2-A7RTL0:304	CDD434219|24-248:7.60e-54|DirectHit
13	1.A.84.2.3-XP_022797903:769	CDD434219|406-577:1.12e-09|DirectHit
14	1.A.84.2.4-XP_031564464:362	CDD434219|11-246:3.48e-28|DirectHit
15	1.A.84.2.5-XP_027050266:356	CDD434219|9-210:5.8e-09|Rescued1
16	1.A.84.2.6-XP_025043134:435	CDD434219|86-180:3.50e-08|DirectHit
17	1.A.84.2.7-KAF0992061:267	CDD434219|7-211:9.3e-07|Rescued1
18	1.A.84.2.8-XP_029613339:275	CDD434219|14-164:1.24e-07|DirectHit
19	1.A.84.2.9-XP_017544685:431	CDD434219|4-243:3.7e-12|Rescued1
20	1.A.84.3.1-XP_031146820:328	CDD434219|7-236:3.1e-08|Rescued1
21	1.A.84.3.2-XP_020568826:494	CDD434219|12-233:3.9e-08|Rescued1
22	1.A.84.3.3-XP_030590450:268	CDD434219|47-173:2.86e-04|DirectHit
23	1.A.84.3.4-XP_026222827:311	CDD434219|14-247:2.4e-18|Rescued1
24	1.A.84.3.5-XP_026010294:290	CDD434219|10-214:1.7e-13|Rescued1
25	1.A.84.3.6-XP_028673919:332	CDD434219|6-203:0.00069|Rescued1
26	1.A.84.4.1-XP_025078363:312	CDD434219|1-157:1.8e-06|Rescued1
27	1.A.84.4.2-XP_025078362:385	CDD434219|13-157:0.00024|Rescued1
28	1.A.84.4.3-PVD19389:278	CDD434219|16-114:1.08e-04|DirectHit
