# CDD293739:  DirectHits:  9    Rescued Proteins:  0    Prots with Domain in 2.A.127:  9 (52.9% from a total of 17)
# CDD293767:  DirectHits:  9    Rescued Proteins:  0    Prots with Domain in 2.A.127:  9 (52.9% from a total of 17)
# CDD226422:  DirectHits:  9    Rescued Proteins:  0    Prots with Domain in 2.A.127:  9 (52.9% from a total of 17)
# CDD293732:  DirectHits:  9    Rescued Proteins:  0    Prots with Domain in 2.A.127:  9 (52.9% from a total of 17)
# CDD395712:  DirectHits:  9    Rescued Proteins:  0    Prots with Domain in 2.A.127:  9 (52.9% from a total of 17)
# CDD293751:  DirectHits:  9    Rescued Proteins:  0    Prots with Domain in 2.A.127:  9 (52.9% from a total of 17)
# CDD239490:  DirectHits:  9    Rescued Proteins:  0    Prots with Domain in 2.A.127:  9 (52.9% from a total of 17)
1	2.A.127.1.1-V2MUF2:586	CDD293751|261-519:8.32e-14|DirectHit	CDD239490|Nohit	CDD226422|Nohit	CDD293767|261-519:7.39e-44|DirectHit	CDD395712|260-502:1.91e-32|DirectHit	CDD293732|261-502:3.71e-13|DirectHit	CDD293739|260-502:1.55e-14|DirectHit
2	2.A.127.1.2-P0AD27:586	CDD293751|261-523:1.89e-14|DirectHit	CDD239490|Nohit	CDD226422|Nohit	CDD293767|261-519:2.28e-47|DirectHit	CDD395712|260-502:8.53e-40|DirectHit	CDD293732|261-502:2.46e-11|DirectHit	CDD293739|260-502:1.10e-14|DirectHit
3	2.A.127.1.3-V6AJ90:642	CDD293751|256-560:8.30e-22|DirectHit	CDD239490|Nohit	CDD226422|Nohit	CDD293767|255-549:2.14e-78|DirectHit	CDD395712|256-534:1.64e-33|DirectHit	CDD293732|413-532:1.16e-11|DirectHit	CDD293739|256-533:2.77e-19|DirectHit
4	2.A.127.1.4-Q1D240:662	CDD293751|312-565:2.00e-07|DirectHit	CDD239490|Nohit	CDD226422|Nohit	CDD293767|291-574:1.25e-40|DirectHit	CDD395712|291-565:8.37e-31|DirectHit	CDD293732|291-564:1.27e-10|DirectHit	CDD293739|291-565:4.90e-24|DirectHit
5	2.A.127.1.5-W8EY14:619	CDD293751|267-535:6.88e-20|DirectHit	CDD239490|Nohit	CDD226422|Nohit	CDD293767|267-553:2.63e-33|DirectHit	CDD395712|267-538:1.81e-42|DirectHit	CDD293732|267-535:2.75e-07|DirectHit	CDD293739|267-538:4.43e-74|DirectHit
6	2.A.127.1.6-WP_066273597:896	CDD293751|537-807:1.72e-20|DirectHit	CDD239490|40-234:2.70e-41|DirectHit	CDD226422|11-246:4.02e-33|DirectHit	CDD293767|537-820:1.59e-34|DirectHit	CDD395712|537-807:2.66e-49|DirectHit	CDD293732|537-805:2.32e-14|DirectHit	CDD293739|537-806:9.44e-83|DirectHit
7	2.A.127.1.7-SEH05707:518	CDD293751|131-498:6.94e-24|DirectHit	CDD239490|Nohit	CDD226422|Nohit	CDD293767|131-433:5.45e-44|DirectHit	CDD395712|131-416:1.32e-37|DirectHit	CDD293732|131-418:3.32e-18|DirectHit	CDD293739|131-416:5.04e-15|DirectHit
8	2.A.127.1.8-WP_084264158:624	CDD293751|261-594:2.87e-32|DirectHit	CDD239490|Nohit	CDD226422|Nohit	CDD293767|246-539:3.86e-43|DirectHit	CDD395712|246-526:1.97e-42|DirectHit	CDD293732|246-524:6.71e-13|DirectHit	CDD293739|246-525:7.17e-60|DirectHit
9	2.A.127.1.9-WP_075588039:231	CDD293751|Nohit	CDD239490|11-199:7.97e-27|DirectHit	CDD226422|1-198:8.41e-19|DirectHit	CDD293767|Nohit	CDD395712|Nohit	CDD293732|Nohit	CDD293739|Nohit
10	2.A.127.1.10-WP_052231473:263	CDD293751|Nohit	CDD239490|40-238:1.36e-28|DirectHit	CDD226422|30-232:2.21e-26|DirectHit	CDD293767|Nohit	CDD395712|Nohit	CDD293732|Nohit	CDD293739|Nohit
11	2.A.127.1.11-WP_105898733:641	CDD293751|279-548:1.99e-23|DirectHit	CDD239490|Nohit	CDD226422|Nohit	CDD293767|278-559:2.38e-31|DirectHit	CDD395712|278-548:1.82e-51|DirectHit	CDD293732|278-546:1.92e-12|DirectHit	CDD293739|278-547:1.35e-75|DirectHit
12	2.A.127.1.12-WP_096055802:307	CDD293751|Nohit	CDD239490|93-293:1.01e-31|DirectHit	CDD226422|91-288:1.36e-22|DirectHit	CDD293767|Nohit	CDD395712|Nohit	CDD293732|Nohit	CDD293739|Nohit
13	2.A.127.1.13-NLW19671:252	CDD293751|Nohit	CDD239490|47-237:1.42e-43|DirectHit	CDD226422|19-237:4.71e-21|DirectHit	CDD293767|Nohit	CDD395712|Nohit	CDD293732|Nohit	CDD293739|Nohit
