# CDD223869:  DirectHits:  17    Rescued Proteins:  11    Prots with Domain in 2.A.28:  28 (100.0% from a total of 28)
# CDD366796:  DirectHits:  25    Rescued Proteins:  3    Prots with Domain in 2.A.28:  28 (100.0% from a total of 28)
# CDD433336:  DirectHits:  22    Rescued Proteins:  6    Prots with Domain in 2.A.28:  28 (100.0% from a total of 28)
# CDD223462:  DirectHits:  27    Rescued Proteins:  1    Prots with Domain in 2.A.28:  28 (100.0% from a total of 28)
1	2.A.28.1.1-P26435:362	CDD223462|43-294:8.48e-23|DirectHit	CDD366796|43-213:7.68e-43|DirectHit	CDD433336|43-189:3.63e-04|DirectHit	CDD223869|25-305:7.5e-108|Rescued1
2	2.A.28.1.2-Q12908:348	CDD223462|32-310:6.66e-37|DirectHit	CDD366796|39-220:9.10e-52|DirectHit	CDD433336|34-261:1.01e-05|DirectHit	CDD223869|34-269:6.27e-04|DirectHit
3	2.A.28.1.3-Q70EX6:370	CDD223462|33-321:6.55e-32|DirectHit	CDD366796|39-212:1.08e-43|DirectHit	CDD433336|37-244:2.67e-05|DirectHit	CDD223869|19-297:6.7e-74|Rescued1
4	2.A.28.1.4-Q3KNW5:377	CDD223462|33-322:2.44e-24|DirectHit	CDD366796|39-188:1.10e-44|DirectHit	CDD433336|37-196:1.46e-04|DirectHit	CDD223869|20-298:1.6e-75|Rescued1
5	2.A.28.1.5-Q0V8N6:477	CDD223462|208-432:3.00e-29|DirectHit	CDD366796|201-380:4.06e-43|DirectHit	CDD433336|183-476:6.7e-28|Rescued1	CDD223869|209-432:2.68e-05|DirectHit
6	2.A.28.1.6-Q5PT55:438	CDD223462|159-398:3.61e-30|DirectHit	CDD366796|154-322:2.63e-29|DirectHit	CDD433336|136-416:2.2e-33|Rescued1	CDD223869|160-398:3.99e-04|DirectHit
7	2.A.28.1.7-Q96EP9:437	CDD223462|105-383:1.05e-18|DirectHit	CDD366796|112-285:4.53e-25|DirectHit	CDD433336|84-385:7.2e-44|Rescued1	CDD223869|189-347:2.34e-05|DirectHit
8	2.A.28.1.8-P09131:477	CDD223462|208-432:8.92e-28|DirectHit	CDD366796|201-381:4.87e-42|DirectHit	CDD433336|183-469:2.1e-28|Rescued1	CDD223869|183-446:3.2e-113|Rescued1
9	2.A.28.1.9-Q14973:349	CDD223462|27-317:2.06e-20|DirectHit	CDD366796|32-213:1.09e-48|DirectHit	CDD433336|30-254:2.69e-05|DirectHit	CDD223869|27-290:1.20e-04|DirectHit
10	2.A.28.1.10-Q1CXF7:342	CDD223462|120-319:3.15e-05|DirectHit	CDD366796|120-242:1.21e-04|DirectHit	CDD433336|59-320:1.8e-14|Rescued1	CDD223869|59-327:4.2e-14|Rescued1
11	2.A.28.1.11-ARO50445:546	CDD223462|210-451:3.60e-29|DirectHit	CDD366796|224-396:3.12e-26|DirectHit	CDD433336|218-384:3.01e-09|DirectHit	CDD223869|193-481:1e-30|Rescued1
12	2.A.28.2.1-Q3EA49:407	CDD223462|106-406:2.07e-48|DirectHit	CDD366796|129-314:1.31e-44|DirectHit	CDD433336|105-351:2.74e-06|DirectHit	CDD223869|106-403:1.57e-05|DirectHit
13	2.A.28.2.2-E0D3H5:414	CDD223462|96-400:6.70e-66|DirectHit	CDD366796|137-317:1.38e-53|DirectHit	CDD433336|117-368:4.38e-13|DirectHit	CDD223869|101-354:8.70e-11|DirectHit
14	2.A.28.2.3-Q1EBV7:409	CDD223462|101-405:2.01e-66|DirectHit	CDD366796|132-312:8.77e-53|DirectHit	CDD433336|100-363:1.20e-12|DirectHit	CDD223869|96-349:1.13e-09|DirectHit
15	2.A.28.2.4-Q9K0A9:315	CDD223462|1-315:6.35e-95|DirectHit	CDD366796|43-221:8.15e-30|DirectHit	CDD433336|45-266:1.65e-15|DirectHit	CDD223869|40-258:7.86e-07|DirectHit
16	2.A.28.2.5-C6CWW0:305	CDD223462|1-288:6.84e-28|DirectHit	CDD366796|37-203:1.09e-07|DirectHit	CDD433336|70-277:4.46e-04|DirectHit	CDD223869|43-285:1.08e-09|DirectHit
17	2.A.28.2.6-B7GU58:353	CDD223462|11-319:8.41e-82|DirectHit	CDD366796|43-215:2.71e-35|DirectHit	CDD433336|14-314:1.75e-19|DirectHit	CDD223869|1-292:4.45e-13|DirectHit
18	2.A.28.2.7-C7NY93:300	CDD223462|10-298:1.08e-23|DirectHit	CDD366796|36-206:2.53e-07|DirectHit	CDD433336|9-244:1.93e-06|DirectHit	CDD223869|1-299:8.67e-10|DirectHit
