# CDD179568:  DirectHits:  17    Rescued Proteins:  0    Prots with Domain in 2.A.15:  17 (100.0% from a total of 17)
# CDD236635:  DirectHits:  17    Rescued Proteins:  0    Prots with Domain in 2.A.15:  17 (100.0% from a total of 17)
# CDD213565:  DirectHits:  17    Rescued Proteins:  0    Prots with Domain in 2.A.15:  17 (100.0% from a total of 17)
# CDD224211:  DirectHits:  17    Rescued Proteins:  0    Prots with Domain in 2.A.15:  17 (100.0% from a total of 17)
# CDD236636:  DirectHits:  17    Rescued Proteins:  0    Prots with Domain in 2.A.15:  17 (100.0% from a total of 17)
# CDD426571:  DirectHits:  17    Rescued Proteins:  0    Prots with Domain in 2.A.15:  17 (100.0% from a total of 17)
1	2.A.15.1.1-P54417:512	CDD426571|8-490:0.0|DirectHit	CDD224211|1-512:0.0|DirectHit	CDD179568|8-485:2.65e-80|DirectHit	CDD213565|46-490:0.0|DirectHit	CDD236636|12-490:8.29e-80|DirectHit	CDD236635|8-490:2.68e-153|DirectHit
2	2.A.15.1.2-Q79VE0:615	CDD426571|25-515:0.0|DirectHit	CDD224211|12-562:0.0|DirectHit	CDD179568|14-510:2.77e-57|DirectHit	CDD213565|63-515:0.0|DirectHit	CDD236636|20-519:1.02e-59|DirectHit	CDD236635|8-510:4.16e-129|DirectHit
3	2.A.15.1.3-Q4ZLW8:664	CDD426571|18-505:0.0|DirectHit	CDD224211|14-562:0.0|DirectHit	CDD179568|18-500:1.07e-60|DirectHit	CDD213565|56-502:9.90e-164|DirectHit	CDD236636|18-500:8.14e-63|DirectHit	CDD236635|13-664:0.0|DirectHit
4	2.A.15.1.4-P0ABC9:677	CDD426571|17-503:0.0|DirectHit	CDD224211|4-562:0.0|DirectHit	CDD179568|4-502:2.66e-66|DirectHit	CDD213565|55-503:0.0|DirectHit	CDD236636|20-511:2.38e-65|DirectHit	CDD236635|1-677:0.0|DirectHit
5	2.A.15.1.5-Q92WM0:706	CDD426571|57-540:0.0|DirectHit	CDD224211|45-597:0.0|DirectHit	CDD179568|57-534:6.81e-67|DirectHit	CDD213565|95-540:3.19e-167|DirectHit	CDD236636|52-542:1.44e-57|DirectHit	CDD236635|46-691:0.0|DirectHit
6	2.A.15.1.6-D0U567:550	CDD426571|29-531:6.42e-149|DirectHit	CDD224211|23-532:2.70e-128|DirectHit	CDD179568|23-530:1.44e-42|DirectHit	CDD213565|69-535:1.92e-105|DirectHit	CDD236636|27-538:1.60e-43|DirectHit	CDD236635|26-547:4.17e-102|DirectHit
7	2.A.15.1.7-Q8NN75:630	CDD426571|48-536:0.0|DirectHit	CDD224211|35-575:0.0|DirectHit	CDD179568|38-532:1.13e-59|DirectHit	CDD213565|86-536:1.64e-136|DirectHit	CDD236636|38-540:7.72e-64|DirectHit	CDD236635|31-533:8.74e-117|DirectHit
8	2.A.15.1.8-Q93AK1:501	CDD426571|10-491:0.0|DirectHit	CDD224211|1-491:3.49e-174|DirectHit	CDD179568|3-485:1.48e-63|DirectHit	CDD213565|48-491:9.65e-131|DirectHit	CDD236636|2-491:3.41e-69|DirectHit	CDD236635|3-489:8.88e-120|DirectHit
9	2.A.15.1.9-Q6F754:660	CDD426571|16-498:0.0|DirectHit	CDD224211|12-557:0.0|DirectHit	CDD179568|12-496:3.99e-67|DirectHit	CDD213565|54-498:2.58e-166|DirectHit	CDD236636|11-504:5.48e-65|DirectHit	CDD236635|1-660:0.0|DirectHit
10	2.A.15.1.10-P54582:595	CDD426571|62-547:0.0|DirectHit	CDD224211|49-589:0.0|DirectHit	CDD179568|49-546:4.14e-55|DirectHit	CDD213565|100-547:0.0|DirectHit	CDD236636|62-547:9.88e-65|DirectHit	CDD236635|58-544:2.84e-112|DirectHit
11	2.A.15.1.11-Q9X4A5:507	CDD426571|7-489:0.0|DirectHit	CDD224211|1-506:0.0|DirectHit	CDD179568|7-483:1.24e-82|DirectHit	CDD213565|45-489:8.11e-172|DirectHit	CDD236636|15-484:5.35e-81|DirectHit	CDD236635|7-489:2.28e-145|DirectHit
12	2.A.15.1.12-Q6IUV3:505	CDD426571|7-490:0.0|DirectHit	CDD224211|1-490:0.0|DirectHit	CDD179568|7-487:4.51e-67|DirectHit	CDD213565|45-490:1.35e-143|DirectHit	CDD236636|26-485:1.71e-66|DirectHit	CDD236635|7-486:2.51e-110|DirectHit
