# CDD411124:  DirectHits:  9    Rescued Proteins:  9    Prots with Domain in 1.B.40:  18 (94.7% from a total of 19)
# CDD227614:  DirectHits:  9    Rescued Proteins:  9    Prots with Domain in 1.B.40:  18 (94.7% from a total of 19)
# CDD427576:  DirectHits:  13    Rescued Proteins:  2    Prots with Domain in 1.B.40:  15 (78.9% from a total of 19)
# CDD240612:  DirectHits:  9    Rescued Proteins:  7    Prots with Domain in 1.B.40:  16 (84.2% from a total of 19)
# CDD432938:  DirectHits:  10    Rescued Proteins:  0    Prots with Domain in 1.B.40:  10 (52.6% from a total of 19)
# CDD411434:  DirectHits:  8    Rescued Proteins:  7    Prots with Domain in 1.B.40:  15 (78.9% from a total of 19)
1	1.B.40.1.1-P0C2W0:422	CDD427576|363-422:4.51e-13|DirectHit	CDD432938|Nohit	CDD240612|59-188:1.30e-12|59-163:2.83e-08|DirectHit	CDD227614|89-392:1.30e-06|DirectHit	CDD411124|59-304:7.69e-13|DirectHit	CDD411434|204-392:6.00e-05|DirectHit
2	1.B.40.1.2-Q13U92:4726	CDD427576|4668-4726:3.85e-09|DirectHit	CDD432938|1-50:7.01e-11|DirectHit	CDD240612|415-533:7.08e-04|1412-1547:1.22e-10|1435-1551:1.28e-09|1648-1794:1.64e-04|1704-1798:5.25e-04|DirectHit	CDD227614|151-585:3.50e-06|193-847:6.89e-06|409-995:3.10e-10|631-1192:3.63e-04|720-1339:5.04e-06|884-1513:1.06e-05|1242-1853:1.23e-08|1735-2330:1.61e-11|1996-2616:4.03e-07|2673-3239:2.12e-08|2962-3657:6.24e-04|3286-3802:1.31e-06|3852-4468:6.03e-08|3981-4726:4.96e-21|DirectHit	CDD411124|1-1422:3.54e-19|3003-4376:3.19e-13|3147-4520:1.57e-08|DirectHit	CDD411434|1279-1424:8.08e-06|1941-2082:3.70e-09|2847-2988:3.94e-09|4300-4520:5.39e-04|DirectHit
3	1.B.40.1.3-Q7CHJ4:364	CDD427576|313-361:9.72e-05|DirectHit	CDD432938|Nohit	CDD240612|2-207:5.6e-08|Rescued1	CDD227614|3-364:9.2e-26|Rescued1	CDD411124|16-364:1.1e-16|Rescued1	CDD411434|149-364:3.66e-05|DirectHit
4	1.B.40.1.4-Q7CHJ5:622	CDD427576|568-622:3.90e-04|DirectHit	CDD432938|Nohit	CDD240612|209-399:4.3e-09|Rescued1	CDD227614|22-620:3.4e-16|Rescued1	CDD411124|22-621:1.7e-15|Rescued1	CDD411434|156-622:1.8e-21|Rescued1
5	1.B.40.1.5-B3FNS7:1610	CDD427576|1550-1610:7.22e-11|DirectHit	CDD432938|1-43:3.07e-08|DirectHit	CDD240612|474-590:2.86e-12|478-604:3.96e-13|525-645:5.85e-18|579-663:4.04e-06|802-892:3.67e-10|850-976:7.85e-19|909-1032:1.17e-19|922-1045:2.47e-18|937-1056:1.05e-16|1420-1483:9.10e-06|1427-1508:2.57e-08|1427-1494:2.95e-08|1427-1496:7.39e-08|1427-1494:2.37e-05|1431-1493:1.11e-06|DirectHit	CDD227614|528-1010:5.95e-05|885-1610:8.13e-23|DirectHit	CDD411124|340-1135:7.00e-25|867-1534:1.10e-21|DirectHit	CDD411434|190-1608:9e-20|Rescued1
6	1.B.40.1.6-G0Q1A2:314	CDD427576|Nohit	CDD432938|Nohit	CDD240612|Nohit	CDD227614|16-314:3.8e-05|Rescued1	CDD411124|31-310:0.00012|Rescued1	CDD411434|Nohit
7	1.B.40.1.7-CAH35630:1124	CDD427576|1066-1124:1.98e-06|DirectHit	CDD432938|1-40:2.63e-07|DirectHit	CDD240612|409-512:1.11e-10|419-533:1.43e-18|431-547:8.06e-21|436-561:2.72e-24|450-575:6.27e-24|464-589:1.11e-22|478-603:4.47e-24|492-617:8.81e-24|506-631:1.63e-22|520-645:3.68e-24|534-659:7.54e-24|548-673:4.31e-22|555-680:4.68e-21|562-687:3.49e-23|576-701:7.25e-24|590-715:5.78e-23|604-729:2.39e-23|618-743:7.54e-24|632-757:1.64e-23|646-771:1.70e-22|660-785:6.15e-24|674-799:2.61e-23|688-813:1.85e-22|702-827:9.52e-24|716-841:3.59e-23|730-854:4.65e-22|744-861:8.46e-21|758-911:2.49e-18|786-925:9.77e-18|800-938:1.33e-17|828-966:1.03e-17|842-981:4.31e-17|880-993:2.22e-18|885-1002:2.10e-19|898-1019:1.89e-15|DirectHit	CDD227614|148-635:9.72e-07|423-1124:2.90e-33|DirectHit	CDD411124|409-1029:1.54e-04|410-1044:8.23e-29|426-1029:1.07e-30|435-1057:1.31e-19|464-1003:8.69e-23|DirectHit	CDD411434|81-1117:1.1e-15|Rescued1
8	1.B.40.1.8-E7A7A7:256	CDD427576|197-256:2.82e-18|DirectHit	CDD432938|Nohit	CDD240612|16-139:0.0036|Rescued1	CDD227614|32-226:2.4e-12|Rescued1	CDD411124|13-253:0.00028|Rescued2	CDD411434|6-256:4.8e-13|Rescued1
9	1.B.40.2.1-Q9JR18:591	CDD427576|532-591:4.12e-17|DirectHit	CDD432938|1-49:9.20e-16|DirectHit	CDD240612|290-590:7.5e-06|Rescued1	CDD227614|1-591:3.16e-90|DirectHit	CDD411124|88-588:3e-10|Rescued1	CDD411434|301-589:5.6e-16|Rescued1
10	1.B.40.2.2-Q6VBQ2:1965	CDD427576|1905-1965:4.14e-10|DirectHit	CDD432938|1-25:3.98e-07|DirectHit	CDD240612|115-223:1.07e-14|115-216:2.26e-11|133-274:1.54e-19|163-343:1.43e-15|253-383:6.89e-17|330-387:8.71e-06|504-579:5.56e-04|DirectHit	CDD227614|1385-1965:8.13e-12|DirectHit	CDD411124|1-1887:1.46e-48|DirectHit	CDD411434|218-1963:5.5e-18|Rescued1
