# CDD405073:  DirectHits:  8    Rescued Proteins:  6    Prots with Domain in 8.A.46:  14 (100.0% from a total of 14)
# CDD185760:  DirectHits:  14    Rescued Proteins:  0    Prots with Domain in 8.A.46:  14 (100.0% from a total of 14)
# CDD429768:  DirectHits:  11    Rescued Proteins:  0    Prots with Domain in 8.A.46:  11 (78.6% from a total of 14)
1	8.A.46.1.1-Q8A1G2:551	CDD185760|74-503:4.83e-59|DirectHit	CDD429768|281-550:2.53e-29|DirectHit	CDD405073|126-224:0.001|Rescued1
2	8.A.46.1.2-F9ZC67:501	CDD185760|40-454:3.02e-27|DirectHit	CDD429768|353-497:9.31e-17|DirectHit	CDD405073|74-217:3.06e-10|DirectHit
3	8.A.46.1.3-C6Y217:603	CDD185760|37-416:1.73e-31|DirectHit	CDD429768|267-603:6.70e-19|DirectHit	CDD405073|21-211:6.98e-23|DirectHit
4	8.A.46.1.4-Q5LEN2:516	CDD185760|32-478:1.22e-42|DirectHit	CDD429768|265-514:2.67e-15|DirectHit	CDD405073|16-191:1.8e-09|Rescued1
5	8.A.46.1.5-E4RVP8:545	CDD185760|63-497:3.94e-30|DirectHit	CDD429768|258-545:5.18e-24|DirectHit	CDD405073|62-196:4.21e-20|DirectHit
6	8.A.46.1.6-G0IYY9:572	CDD185760|110-524:9.37e-16|DirectHit	CDD429768|426-572:7.50e-28|DirectHit	CDD405073|32-231:5.88e-11|DirectHit
7	8.A.46.2.1-Q8A8X0:514	CDD185760|111-450:5.56e-22|DirectHit	CDD429768|Nohit	CDD405073|54-195:0.0093|Rescued2
8	8.A.46.2.2-Q8A0N7:537	CDD185760|40-474:3.31e-57|DirectHit	CDD429768|Nohit	CDD405073|84-167:2.7e-05|Rescued2
9	8.A.46.2.3-G2PKA2:571	CDD185760|85-313:3.17e-10|DirectHit	CDD429768|Nohit	CDD405073|81-165:0.00059|Rescued1
10	8.A.46.3.1-F5H948:501	CDD185760|86-445:9.15e-21|DirectHit	CDD429768|351-498:2.89e-11|DirectHit	CDD405073|63-239:1.22e-04|DirectHit
11	8.A.46.3.2-F3PRQ4:504	CDD185760|46-446:7.53e-32|DirectHit	CDD429768|305-504:4.83e-23|DirectHit	CDD405073|22-211:7.32e-11|DirectHit
12	8.A.46.3.3-G8TGS7:502	CDD185760|74-432:3.32e-34|DirectHit	CDD429768|258-500:8.12e-14|DirectHit	CDD405073|53-232:4.75e-10|DirectHit
13	8.A.46.3.4-D1JJ68:674	CDD185760|81-242:1.41e-10|DirectHit	CDD429768|365-665:5.28e-20|DirectHit	CDD405073|27-212:1.68e-12|DirectHit
14	8.A.46.3.5-BAE20200:503	CDD185760|48-446:6.98e-26|DirectHit	CDD429768|321-445:8.34e-08|DirectHit	CDD405073|24-231:1.6e-29|Rescued1
