# CDD425730:  DirectHits:  23    Rescued Proteins:  4    Prots with Domain in 1.A.3:  27 (100.0% from a total of 27)
# CDD426222:  DirectHits:  21    Rescued Proteins:  5    Prots with Domain in 1.A.3:  26 (96.3% from a total of 27)
# CDD397103:  DirectHits:  18    Rescued Proteins:  6    Prots with Domain in 1.A.3:  24 (88.9% from a total of 27)
# CDD430167:  DirectHits:  20    Rescued Proteins:  5    Prots with Domain in 1.A.3:  25 (92.6% from a total of 27)
# CDD430005:  DirectHits:  26    Rescued Proteins:  1    Prots with Domain in 1.A.3:  27 (100.0% from a total of 27)
1	1.A.3.1.1-Q92736:4965	CDD430005|3829-3946:2.14e-40|DirectHit	CDD425730|4716-4876:4.42e-17|DirectHit	CDD426222|454-646:2.17e-88|2123-2334:3.02e-82|DirectHit	CDD430167|86-220:1.10e-47|DirectHit	CDD397103|224-404:4.49e-75|DirectHit
2	1.A.3.1.2-P21817:5038	CDD430005|3876-3992:9.55e-32|DirectHit	CDD425730|4765-4949:5.19e-27|DirectHit	CDD426222|444-634:1.17e-75|2161-2369:1.14e-75|DirectHit	CDD430167|8-209:6.86e-76|DirectHit	CDD397103|211-389:2.36e-73|DirectHit
3	1.A.3.1.3-Q7PMK5:5109	CDD430005|3985-4102:3.63e-37|DirectHit	CDD425730|4831-5016:6.21e-21|DirectHit	CDD426222|443-639:1.57e-78|2210-2439:2.99e-70|DirectHit	CDD430167|11-206:1.01e-80|DirectHit	CDD397103|211-392:4.84e-57|DirectHit
4	1.A.3.1.4-R9R5D5:5107	CDD430005|4000-4117:1.15e-36|DirectHit	CDD425730|4834-5017:2.13e-15|DirectHit	CDD426222|444-642:2.11e-78|2230-2457:4.99e-71|DirectHit	CDD430167|12-207:3.69e-80|DirectHit	CDD397103|212-393:1.51e-60|DirectHit
5	1.A.3.1.5-Q24498:5127	CDD430005|4006-4123:1.30e-36|DirectHit	CDD425730|4849-4972:1.28e-11|DirectHit	CDD426222|443-641:3.79e-78|2228-2457:3.06e-72|DirectHit	CDD430167|11-206:5.85e-84|DirectHit	CDD397103|211-392:7.94e-64|DirectHit
6	1.A.3.1.6-P91905:5071	CDD430005|3990-4107:8.77e-36|DirectHit	CDD425730|4838-4980:5.17e-13|DirectHit	CDD426222|451-646:5.41e-74|2244-2467:7.35e-66|DirectHit	CDD430167|13-213:7.25e-63|DirectHit	CDD397103|220-399:4.23e-65|DirectHit
7	1.A.3.1.7-X1WXB1:5101	CDD430005|3990-4107:4.05e-35|DirectHit	CDD425730|4805-5007:1.55e-06|DirectHit	CDD426222|444-641:3.02e-79|2223-2454:3.68e-66|DirectHit	CDD430167|11-207:1.65e-79|DirectHit	CDD397103|212-393:8.89e-59|DirectHit
8	1.A.3.1.8-AKM95170:5126	CDD430005|4000-4117:5.46e-36|DirectHit	CDD425730|4831-5033:1.91e-16|DirectHit	CDD426222|448-645:1.66e-79|2227-2458:9.39e-72|DirectHit	CDD430167|11-211:2.35e-79|DirectHit	CDD397103|216-397:1.29e-58|DirectHit
9	1.A.3.1.9-G8EME3:5117	CDD430005|4012-4129:5.90e-37|DirectHit	CDD425730|4844-5027:9.90e-18|DirectHit	CDD426222|443-641:4.96e-79|2234-2458:1.60e-71|DirectHit	CDD430167|12-207:2.23e-80|DirectHit	CDD397103|212-387:3.42e-56|DirectHit
10	1.A.3.1.10-AXA98483:5139	CDD430005|4017-4134:3.61e-37|DirectHit	CDD425730|4866-5049:1.72e-15|DirectHit	CDD426222|444-642:3.22e-78|2233-2461:2.02e-72|DirectHit	CDD430167|12-207:3.71e-80|DirectHit	CDD397103|212-393:4.29e-59|DirectHit
