# CDD287498:  DirectHits:  5    Rescued Proteins:  5    Prots with Domain in 8.B.19:  10 (100.0% from a total of 10)
1	8.B.19.1.1-C0HJC4:50	CDD287498|2-43:0.0042|Rescued1
2	8.B.19.1.2-A7RMN1:190	CDD287498|138-182:0.0058|Rescued1
3	8.B.19.2.1-P58604:68	CDD287498|1-55:5.90e-11|DirectHit
4	8.B.19.2.2-P81694:122	CDD287498|37-101:1.06e-24|DirectHit
5	8.B.19.2.3-B6DCM4:107	CDD287498|32-96:7.66e-24|DirectHit
6	8.B.19.2.4-P85079:87	CDD287498|33-87:0.00091|Rescued1
7	8.B.19.2.5-B3EWF3:86	CDD287498|16-75:1.68e-21|DirectHit
8	8.B.19.2.6-B6DD31:105	CDD287498|35-83:0.0097|Rescued1
9	8.B.19.2.7-C0HKG8:183	CDD287498|44-98:4.90e-06|115-167:4.94e-07|DirectHit
10	8.B.19.2.8-P81790:116	CDD287498|36-96:0.0099|Rescued2
