# CDD435949:  DirectHits:  25    Rescued Proteins:  0    Prots with Domain in 1.A.2:  25 (100.0% from a total of 25)
# CDD425984:  DirectHits:  24    Rescued Proteins:  1    Prots with Domain in 1.A.2:  25 (100.0% from a total of 25)
1	1.A.2.1.1-P48048:391	CDD435949|192-364:1.79e-106|DirectHit	CDD425984|43-185:4.50e-77|DirectHit
2	1.A.2.1.2-P63252:427	CDD435949|193-366:3.39e-111|DirectHit	CDD425984|48-186:1.57e-85|DirectHit
3	1.A.2.1.3-P48544:419	CDD435949|200-371:1.34e-105|DirectHit	CDD425984|54-193:1.10e-77|DirectHit
4	1.A.2.1.4-Q91ZF1:405	CDD435949|208-379:5.88e-97|DirectHit	CDD425984|60-201:1.88e-76|DirectHit
5	1.A.2.1.5-O70596:434	CDD435949|196-369:2.37e-110|DirectHit	CDD425984|51-189:1.92e-75|DirectHit
6	1.A.2.1.6-Q5R205:432	CDD435949|184-353:2.24e-88|DirectHit	CDD425984|36-177:6.15e-77|DirectHit
7	1.A.2.1.7-P70673:390	CDD435949|181-354:2.30e-95|DirectHit	CDD425984|36-174:2.07e-79|DirectHit
8	1.A.2.1.8-O60928:360	CDD435949|170-331:2.67e-41|DirectHit	CDD425984|21-163:6.96e-59|DirectHit
9	1.A.2.1.9-Q14500:433	CDD435949|194-366:1.08e-112|DirectHit	CDD425984|47-187:1.55e-90|DirectHit
10	1.A.2.1.10-P48051:423	CDD435949|203-375:1.53e-99|DirectHit	CDD425984|57-196:7.15e-81|DirectHit
11	1.A.2.1.11-Q9NPI9:418	CDD435949|182-349:5.52e-83|DirectHit	CDD425984|37-173:6.78e-77|DirectHit
12	1.A.2.1.12-P48549:501	CDD435949|194-364:1.61e-102|DirectHit	CDD425984|47-187:3.29e-77|DirectHit
13	1.A.2.1.13-Q15842:424	CDD435949|191-363:1.54e-97|DirectHit	CDD425984|37-184:3.58e-73|DirectHit
14	1.A.2.1.14-A7UVQ1:426	CDD435949|233-407:5.51e-99|DirectHit	CDD425984|82-226:3.35e-83|DirectHit
15	1.A.2.1.15-Q7PX90:444	CDD435949|172-346:5.88e-110|DirectHit	CDD425984|25-165:1.93e-86|DirectHit
16	1.A.2.1.16-P78508:379	CDD435949|179-354:4.33e-94|DirectHit	CDD425984|31-172:9.62e-79|DirectHit
17	1.A.2.1.17-Q14654:390	CDD435949|181-351:2.71e-95|DirectHit	CDD425984|36-174:1.08e-78|DirectHit
18	1.A.2.1.18-P48050:445	CDD435949|185-357:9.55e-109|DirectHit	CDD425984|22-178:1.29e-81|DirectHit
19	1.A.2.1.19-Q92806:393	CDD435949|171-334:2.65e-97|DirectHit	CDD425984|25-164:5.97e-73|DirectHit
20	1.A.2.2.1-P83698:333	CDD435949|156-312:7.44e-32|DirectHit	CDD425984|49-152:1.36e-08|DirectHit
21	1.A.2.2.2-D9N164:301	CDD435949|142-295:9.36e-24|DirectHit	CDD425984|18-138:4.31e-12|DirectHit
22	1.A.2.2.3-Q7NZ13:296	CDD435949|137-292:6.59e-22|DirectHit	CDD425984|29-133:1.30e-08|DirectHit
23	1.A.2.2.4-Q6ZEQ2:312	CDD435949|150-303:7.03e-30|DirectHit	CDD425984|42-146:2.41e-06|DirectHit
24	1.A.2.2.5-Q146M9:323	CDD435949|155-309:5.64e-36|DirectHit	CDD425984|95-151:2.11e-05|DirectHit
25	1.A.2.2.6-GAQ77942:886	CDD435949|794-878:6.17e-05|DirectHit	CDD425984|583-704:5.7e-05|Rescued1
