# CDD429099:  DirectHits:  2    Rescued Proteins:  1    Prots with Domain in 9.B.252:  3 (18.8% from a total of 16)
# CDD426281:  DirectHits:  2    Rescued Proteins:  12    Prots with Domain in 9.B.252:  14 (87.5% from a total of 16)
# CDD224900:  DirectHits:  3    Rescued Proteins:  12    Prots with Domain in 9.B.252:  15 (93.8% from a total of 16)
1	9.B.252.1.1-AKM78243:206	CDD224900|12-201:0.0025|Rescued2	CDD426281|106-168:0.0047|Rescued1	CDD429099|Nohit
2	9.B.252.1.2-KKS27593:220	CDD224900|2-215:0.0014|Rescued1	CDD426281|74-174:0.0043|Rescued1	CDD429099|Nohit
3	9.B.252.1.3-OGG58969:220	CDD224900|6-211:0.0042|Rescued2	CDD426281|86-173:0.00089|Rescued1	CDD429099|Nohit
4	9.B.252.1.4-OHA46949:246	CDD224900|14-202:0.0033|Rescued1	CDD426281|35-170:0.0016|Rescued2	CDD429099|176-230:0.0056|Rescued1
5	9.B.252.1.5-OGD23555:203	CDD224900|12-198:0.0044|Rescued2	CDD426281|40-159:0.0093|Rescued2	CDD429099|Nohit
6	9.B.252.1.6-kkw36709:216	CDD224900|5-157:0.00038|Rescued1	CDD426281|8-147:0.00018|Rescued1	CDD429099|Nohit
7	9.B.252.2.1-KKT92179:223	CDD224900|Nohit	CDD426281|Nohit	CDD429099|Nohit
8	9.B.252.2.2-OGY64074:197	CDD224900|2-189:0.0012|Rescued2	CDD426281|9-154:0.006|Rescued2	CDD429099|Nohit
9	9.B.252.2.3-PIT92615:216	CDD224900|20-208:0.0025|Rescued2	CDD426281|108-172:0.007|Rescued2	CDD429099|Nohit
10	9.B.252.3.1-PIR70849:204	CDD224900|18-191:3.5e-06|Rescued1	CDD426281|85-154:0.00096|Rescued1	CDD429099|Nohit
11	9.B.252.3.2-OGD56064:192	CDD224900|18-176:0.0007|Rescued1	CDD426281|55-154:0.0026|Rescued2	CDD429099|Nohit
12	9.B.252.3.3-KKQ78270:219	CDD224900|113-219:2.43e-05|DirectHit	CDD426281|40-176:3.9e-12|Rescued1	CDD429099|Nohit
13	9.B.252.3.4-KKS11777:299	CDD224900|1-295:7.66e-17|DirectHit	CDD426281|191-257:2.21e-05|DirectHit	CDD429099|9-89:1.94e-24|DirectHit
14	9.B.252.3.5-KKQ95240:200	CDD224900|57-185:0.00016|Rescued1	CDD426281|72-162:0.0046|Rescued1	CDD429099|Nohit
15	9.B.252.3.6-KPJ73630:272	CDD224900|7-266:5.40e-23|DirectHit	CDD426281|116-227:1.63e-06|DirectHit	CDD429099|11-84:3.87e-33|DirectHit
16	9.B.252.3.7-WP_050003416:324	CDD224900|39-157:0.0085|Rescued2	CDD426281|Nohit	CDD429099|Nohit
