# CDD225744:  DirectHits:  60    Rescued Proteins:  5    Prots with Domain in 1.B.1:  65 (95.6% from a total of 68)
# CDD433346:  DirectHits:  58    Rescued Proteins:  6    Prots with Domain in 1.B.1:  64 (94.1% from a total of 68)
# CDD395205:  DirectHits:  42    Rescued Proteins:  23    Prots with Domain in 1.B.1:  65 (95.6% from a total of 68)
# CDD238208:  DirectHits:  60    Rescued Proteins:  5    Prots with Domain in 1.B.1:  65 (95.6% from a total of 68)
1	1.B.1.1.1-P02931:362	CDD238208|31-362:8.94e-50|DirectHit	CDD225744|2-362:1.43e-108|DirectHit	CDD433346|13-335:1.36e-09|DirectHit	CDD395205|28-362:8.72e-152|DirectHit
2	1.B.1.1.2-P02932:351	CDD238208|30-351:3.91e-53|DirectHit	CDD225744|1-351:1.49e-123|DirectHit	CDD433346|13-324:2.11e-12|DirectHit	CDD395205|27-351:2.04e-167|DirectHit
3	1.B.1.1.3-P06996:367	CDD238208|30-367:1.15e-45|DirectHit	CDD225744|1-367:1.37e-117|DirectHit	CDD433346|12-337:1.56e-08|DirectHit	CDD395205|27-367:5.67e-156|DirectHit
4	1.B.1.1.4-P21420:365	CDD238208|32-365:7.90e-56|DirectHit	CDD225744|1-365:1.95e-120|DirectHit	CDD433346|10-335:1.80e-09|DirectHit	CDD395205|29-365:5.88e-176|DirectHit
5	1.B.1.1.5-P07238:365	CDD238208|32-365:7.40e-54|DirectHit	CDD225744|1-365:2.06e-118|DirectHit	CDD433346|10-335:5.29e-09|DirectHit	CDD395205|29-365:1.30e-173|DirectHit
6	1.B.1.1.6-Q56828:369	CDD238208|30-369:7.63e-43|DirectHit	CDD225744|1-369:2.05e-104|DirectHit	CDD433346|12-342:1.32e-09|DirectHit	CDD395205|27-369:5.44e-162|DirectHit
7	1.B.1.1.7-A0JCJ5:356	CDD238208|44-356:3.88e-43|DirectHit	CDD225744|1-356:6.96e-46|DirectHit	CDD433346|42-334:2.77e-21|DirectHit	CDD395205|28-329:1.68e-11|DirectHit
8	1.B.1.1.8-A0RZH5:383	CDD238208|30-383:2.17e-41|DirectHit	CDD225744|1-383:1.74e-87|DirectHit	CDD433346|4-371:1e-47|Rescued1	CDD395205|27-383:1.05e-130|DirectHit
9	1.B.1.1.9-Q8GD13:330	CDD238208|30-330:1.79e-36|DirectHit	CDD225744|1-330:6.20e-46|DirectHit	CDD433346|45-305:1.15e-17|DirectHit	CDD395205|27-330:4.59e-14|DirectHit
10	1.B.1.1.10-C6C3T8:366	CDD238208|31-366:3.22e-38|DirectHit	CDD225744|2-366:3.43e-77|DirectHit	CDD433346|58-341:5.82e-06|DirectHit	CDD395205|28-366:3.26e-102|DirectHit
11	1.B.1.1.11-J9VHK9:371	CDD238208|31-371:7.50e-47|DirectHit	CDD225744|2-371:1.82e-93|DirectHit	CDD433346|32-285:8.29e-10|DirectHit	CDD395205|28-371:1.57e-133|DirectHit
12	1.B.1.1.12-Q6RW54:358	CDD238208|30-358:6.15e-50|DirectHit	CDD225744|1-358:5.92e-105|DirectHit	CDD433346|12-336:2.66e-09|DirectHit	CDD395205|27-358:9.92e-135|DirectHit
13	1.B.1.1.13-Q9AGC9:375	CDD238208|30-375:6.71e-49|DirectHit	CDD225744|1-375:7.09e-115|DirectHit	CDD433346|12-345:1.12e-08|DirectHit	CDD395205|27-375:8.45e-163|DirectHit
14	1.B.1.1.14-Q9CNN9:348	CDD238208|53-348:7.29e-32|DirectHit	CDD225744|24-348:2.94e-63|DirectHit	CDD433346|29-330:5.20e-20|DirectHit	CDD395205|26-348:5.03e-08|DirectHit
15	1.B.1.1.15-P0C6Q6:341	CDD238208|41-341:7.73e-32|DirectHit	CDD225744|34-341:1.73e-47|DirectHit	CDD433346|56-316:2.51e-17|DirectHit	CDD395205|40-341:1.93e-12|DirectHit
16	1.B.1.1.16-F4MY44:367	CDD238208|30-367:4.78e-47|DirectHit	CDD225744|1-367:1.85e-111|DirectHit	CDD433346|12-337:2.05e-08|DirectHit	CDD395205|27-367:2.25e-150|DirectHit
17	1.B.1.1.17-F4MVD5:243	CDD238208|14-243:3.12e-25|DirectHit	CDD225744|1-243:3.48e-59|DirectHit	CDD433346|37-216:3.60e-05|DirectHit	CDD395205|1-243:2.96e-97|DirectHit
18	1.B.1.1.18-B5Y0L3:381	CDD238208|46-300:5.09e-12|DirectHit	CDD225744|6-381:2.31e-46|DirectHit	CDD433346|44-297:3.27e-04|DirectHit	CDD395205|47-381:0.0011|Rescued1
19	1.B.1.1.19-D6QLX8:367	CDD238208|30-367:3.46e-50|DirectHit	CDD225744|1-367:9.30e-117|DirectHit	CDD433346|12-337:7.19e-10|DirectHit	CDD395205|27-367:4.13e-168|DirectHit
20	1.B.1.1.20-J9VK71:371	CDD238208|31-371:6.61e-47|DirectHit	CDD225744|2-371:6.96e-95|DirectHit	CDD433346|32-341:5.71e-13|DirectHit	CDD395205|28-371:4.42e-131|DirectHit
21	1.B.1.1.21-P77747:377	CDD238208|30-377:1.29e-52|DirectHit	CDD225744|23-377:1.91e-115|DirectHit	CDD433346|31-346:1.53e-11|DirectHit	CDD395205|27-377:2.12e-157|DirectHit
22	1.B.1.1.22-Q56111:383	CDD238208|30-383:3.97e-52|DirectHit	CDD225744|1-383:1.97e-116|DirectHit	CDD433346|35-352:3.00e-09|DirectHit	CDD395205|27-383:2.55e-159|DirectHit
23	1.B.1.1.23-A7FIL0:360	CDD238208|30-360:7.78e-50|DirectHit	CDD225744|6-360:3.25e-102|DirectHit	CDD433346|7-332:3.41e-09|DirectHit	CDD395205|27-360:1.88e-134|DirectHit
24	1.B.1.1.24-E3U905:365	CDD238208|31-365:4.30e-42|DirectHit	CDD225744|2-365:7.43e-94|DirectHit	CDD433346|14-335:1.32e-11|DirectHit	CDD395205|28-365:8.16e-122|DirectHit
25	1.B.1.1.25-Q9KKU2:331	CDD238208|30-331:3.99e-39|DirectHit	CDD225744|1-331:5.74e-58|DirectHit	CDD433346|7-273:3.83e-13|DirectHit	CDD395205|33-331:1.60e-14|DirectHit
26	1.B.1.1.26-K8DWI0:342	CDD238208|8-342:1.30e-29|DirectHit	CDD225744|1-342:2.70e-53|DirectHit	CDD433346|22-265:1.33e-08|185-327:2.16e-04|DirectHit	CDD395205|5-342:9.66e-49|DirectHit
27	1.B.1.1.27-Q56110:394	CDD238208|30-394:3.88e-45|DirectHit	CDD225744|17-394:1.13e-111|DirectHit	CDD433346|17-306:2.15e-04|DirectHit	CDD395205|27-394:1.21e-159|DirectHit
28	1.B.1.1.28-AJW81160:364	CDD238208|30-364:3.59e-51|DirectHit	CDD225744|1-364:6.32e-118|DirectHit	CDD433346|12-334:1.80e-08|DirectHit	CDD395205|27-364:7.23e-152|DirectHit
29	1.B.1.1.29-A2IBY3:369	CDD238208|30-369:3.14e-49|DirectHit	CDD225744|1-369:2.14e-114|DirectHit	CDD433346|12-339:6.26e-09|DirectHit	CDD395205|27-369:1.05e-160|DirectHit
30	1.B.1.1.30-Q87LZ1:337	CDD238208|30-337:3.89e-33|DirectHit	CDD225744|1-337:4.22e-48|DirectHit	CDD433346|9-302:1.99e-14|DirectHit	CDD395205|27-337:9.85e-12|DirectHit
31	1.B.1.1.31-VAM18081:364	CDD238208|30-364:5.64e-47|DirectHit	CDD225744|1-364:1.44e-118|DirectHit	CDD433346|12-334:1.93e-09|DirectHit	CDD395205|27-364:1.84e-161|DirectHit
32	1.B.1.2.1-B2I1H5:255	CDD238208|67-225:0.00068|Rescued2	CDD225744|1-254:0.0035|Rescued2	CDD433346|Nohit	CDD395205|67-225:0.00071|Rescued2
33	1.B.1.2.2-B8CUL8:251	CDD238208|13-249:0.0087|Rescued2	CDD225744|1-249:0.0049|Rescued2	CDD433346|13-249:0.0079|Rescued2	CDD395205|13-249:0.0086|Rescued2
