# CDD426787:  DirectHits:  9    Rescued Proteins:  4    Prots with Domain in 1.B.69:  13 (100.0% from a total of 13)
1	1.B.69.1.1-Q9Y6I8:212	CDD426787|25-130:7.12e-13|DirectHit
2	1.B.69.1.2-E9AYM1:226	CDD426787|44-146:6.18e-07|DirectHit
3	1.B.69.1.3-L8H2D6:216	CDD426787|2-91:3e-09|Rescued1
4	1.B.69.1.4-A2R8R0:217	CDD426787|20-129:5.05e-16|DirectHit
5	1.B.69.1.5-D3BBH6:230	CDD426787|40-131:5.36e-12|DirectHit
6	1.B.69.1.6-B0CP94:211	CDD426787|17-121:1.70e-11|DirectHit
7	1.B.69.1.7-A0BTG7:202	CDD426787|9-116:1.02e-15|DirectHit
8	1.B.69.1.8-Q4PEM6:248	CDD426787|36-155:4.6e-08|Rescued1
9	1.B.69.2.1-C5X9A4:555	CDD426787|148-199:8.53e-06|DirectHit
10	1.B.69.2.2-I1GU95:559	CDD426787|152-203:2.50e-04|DirectHit
11	1.B.69.2.3-W9WL67:513	CDD426787|371-436:0.0097|Rescued2
12	1.B.69.2.4-E9BDN5:513	CDD426787|249-358:0.00088|Rescued2
13	1.B.69.2.5-Q6GQ39:453	CDD426787|294-346:6.23e-06|DirectHit
