# CDD411591:  DirectHits:  10    Rescued Proteins:  6    Prots with Domain in 2.A.58:  16 (100.0% from a total of 16)
# CDD162157:  DirectHits:  14    Rescued Proteins:  2    Prots with Domain in 2.A.58:  16 (100.0% from a total of 16)
# CDD426928:  DirectHits:  15    Rescued Proteins:  1    Prots with Domain in 2.A.58:  16 (100.0% from a total of 16)
# CDD224202:  DirectHits:  15    Rescued Proteins:  1    Prots with Domain in 2.A.58:  16 (100.0% from a total of 16)
# CDD273225:  DirectHits:  10    Rescued Proteins:  6    Prots with Domain in 2.A.58:  16 (100.0% from a total of 16)
1	2.A.58.1.1-Q06496:637	CDD426928|113-204:2.19e-15|403-458:2.26e-09|DirectHit	CDD224202|106-496:5.30e-18|DirectHit	CDD162157|108-588:0.0|DirectHit	CDD273225|94-528:7.6e-55|Rescued1	CDD411591|94-525:2.2e-41|Rescued1
2	2.A.58.1.2-O87918:382	CDD426928|37-117:2.38e-16|221-326:3.44e-13|DirectHit	CDD224202|15-382:6.66e-79|DirectHit	CDD162157|35-381:1.32e-42|DirectHit	CDD273225|52-340:2.37e-07|DirectHit	CDD411591|53-343:7.79e-21|DirectHit
3	2.A.58.1.3-Q8N130:599	CDD426928|85-176:8.51e-10|DirectHit	CDD224202|79-482:1.73e-11|DirectHit	CDD162157|80-563:5.78e-103|DirectHit	CDD273225|60-501:2.2e-46|Rescued1	CDD411591|60-497:3.1e-36|Rescued1
4	2.A.58.1.4-O95436:690	CDD426928|110-201:1.78e-11|411-474:1.87e-11|DirectHit	CDD224202|100-542:2.69e-21|DirectHit	CDD162157|105-604:1.05e-169|DirectHit	CDD273225|379-543:7.03e-07|DirectHit	CDD411591|92-233:2.38e-06|DirectHit
5	2.A.58.1.5-Q06495:639	CDD426928|113-204:1.55e-15|405-460:3.78e-09|DirectHit	CDD224202|106-491:1.70e-17|DirectHit	CDD162157|108-590:0.0|DirectHit	CDD273225|94-530:1.2e-54|Rescued1	CDD411591|94-527:1.4e-40|Rescued1
6	2.A.58.1.6-H2EJJ3:671	CDD426928|98-189:4.91e-13|405-462:7.63e-11|DirectHit	CDD224202|89-542:7.35e-18|DirectHit	CDD162157|93-592:4.15e-179|DirectHit	CDD273225|82-532:2.8e-57|Rescued1	CDD411591|80-563:1e-47|Rescued1
7	2.A.58.1.7-E1AW23:621	CDD426928|70-160:7.21e-07|367-424:3.34e-10|DirectHit	CDD224202|48-551:3.8e-112|Rescued1	CDD162157|68-554:1.01e-142|DirectHit	CDD273225|48-511:1.9e-54|Rescued1	CDD411591|48-498:4.7e-41|Rescued1
8	2.A.58.1.8-SFO07861:350	CDD426928|7-95:2.14e-19|206-297:8.51e-11|DirectHit	CDD224202|2-342:4.18e-32|DirectHit	CDD162157|2-345:8.15e-33|DirectHit	CDD273225|19-304:4.19e-09|DirectHit	CDD411591|2-304:1.13e-18|DirectHit
9	2.A.58.1.9-R4VUJ8:370	CDD426928|30-155:1.3e-07|205-336:9.9e-08|Rescued1	CDD224202|25-343:1.88e-05|DirectHit	CDD162157|30-370:1.4e-11|Rescued1	CDD273225|30-370:3.5e-10|Rescued1	CDD411591|30-370:7.9e-11|Rescued1
10	2.A.58.2.1-P0AF43:543	CDD426928|13-133:7.57e-36|163-226:1.10e-04|DirectHit	CDD224202|1-534:0.0|DirectHit	CDD162157|67-520:5.33e-164|DirectHit	CDD273225|1-308:8.72e-132|DirectHit	CDD411591|11-300:1.29e-29|DirectHit
11	2.A.58.2.2-M7AKZ4:539	CDD426928|15-151:7.41e-58|141-235:2.49e-13|DirectHit	CDD224202|5-539:5.84e-177|DirectHit	CDD162157|15-326:9.35e-15|DirectHit	CDD273225|5-316:6.47e-39|DirectHit	CDD411591|13-310:3.24e-66|DirectHit
12	2.A.58.2.3-B2A3B7:302	CDD426928|42-147:6.62e-17|131-227:8.91e-06|DirectHit	CDD224202|3-286:6.32e-35|DirectHit	CDD162157|4-300:1.2e-18|Rescued1	CDD273225|44-286:1.59e-17|DirectHit	CDD411591|10-285:2.00e-30|DirectHit
13	2.A.58.2.4-A8LPG6:616	CDD426928|32-156:2.20e-38|DirectHit	CDD224202|27-379:4.78e-66|DirectHit	CDD162157|32-324:2.52e-07|64-322:4.33e-05|185-353:1.91e-04|DirectHit	CDD273225|28-335:6.26e-29|DirectHit	CDD411591|30-331:1.33e-49|DirectHit
14	2.A.58.2.5-P54463:307	CDD426928|13-147:1.04e-28|144-228:1.79e-11|DirectHit	CDD224202|1-306:7.44e-98|DirectHit	CDD162157|8-307:2.87e-71|DirectHit	CDD273225|1-307:2.96e-124|DirectHit	CDD411591|7-300:6.58e-132|DirectHit
15	2.A.58.2.6-Q0W3W9:558	CDD426928|15-149:2.14e-50|139-257:4.59e-18|DirectHit	CDD224202|6-521:5.73e-93|DirectHit	CDD162157|29-305:1.68e-12|DirectHit	CDD273225|4-305:1.89e-46|DirectHit	CDD411591|13-300:1.98e-67|DirectHit
16	2.A.58.2.7-RLG13389:535	CDD426928|32-139:6.43e-40|150-260:1.16e-19|DirectHit	CDD224202|32-530:3.18e-115|DirectHit	CDD162157|34-328:2.87e-14|DirectHit	CDD273225|34-314:2.90e-39|DirectHit	CDD411591|36-303:2.64e-76|DirectHit
