# CDD309383:  DirectHits:  12    Rescued Proteins:  0    Prots with Domain in 1.W.2:  12 (57.1% from a total of 21)
1	1.W.2.1.1-Q6QGD5:403	CDD309383|Nohit
2	1.W.2.1.2-WP_069539223:426	CDD309383|Nohit
3	1.W.2.1.3-WP_012343508:416	CDD309383|Nohit
4	1.W.2.1.4-OYT68908:414	CDD309383|Nohit
5	1.W.2.1.5-WP_101010351:469	CDD309383|Nohit
6	1.W.2.1.6-AGM23108:418	CDD309383|Nohit
7	1.W.2.1.7-KXK56258:433	CDD309383|Nohit
8	1.W.2.1.8-KFN39029:455	CDD309383|Nohit
9	1.W.2.1.9-NP_044950:378	CDD309383|Nohit
10	1.W.2.1.10-WP_062159062:658	CDD309383|541-653:1.16e-22|DirectHit
11	1.W.2.1.11-Q38442:308	CDD309383|149-270:6.36e-39|DirectHit
12	1.W.2.1.12-EQJ32199:460	CDD309383|147-254:9.93e-15|DirectHit
13	1.W.2.1.13-WP_138451709:814	CDD309383|196-325:1.37e-13|DirectHit
14	1.W.2.1.14-WP_103757465:475	CDD309383|155-262:1.31e-36|DirectHit
15	1.W.2.1.15-AYR03562:766	CDD309383|205-294:2.28e-11|DirectHit
16	1.W.2.1.16-WP_086042863:359	CDD309383|144-263:5.50e-05|DirectHit
17	1.W.2.1.17-WP_152124751:503	CDD309383|133-259:8.06e-14|DirectHit
18	1.W.2.1.18-BAQ92556:538	CDD309383|145-252:8.48e-11|DirectHit
19	1.W.2.1.19-MAH48111:1030	CDD309383|623-738:8.95e-19|DirectHit
20	1.W.2.1.20-WP_108482264:341	CDD309383|209-333:8.81e-09|DirectHit
21	1.W.2.1.21-WP_115195428:298	CDD309383|156-263:2.56e-14|DirectHit
