# CDD238487:  DirectHits:  11    Rescued Proteins:  8    Prots with Domain in 8.A.24:  19 (100.0% from a total of 19)
# CDD238488:  DirectHits:  18    Rescued Proteins:  1    Prots with Domain in 8.A.24:  19 (100.0% from a total of 19)
# CDD238080:  DirectHits:  19    Rescued Proteins:  0    Prots with Domain in 8.A.24:  19 (100.0% from a total of 19)
# CDD214570:  DirectHits:  19    Rescued Proteins:  0    Prots with Domain in 8.A.24:  19 (100.0% from a total of 19)
# CDD395476:  DirectHits:  19    Rescued Proteins:  0    Prots with Domain in 8.A.24:  19 (100.0% from a total of 19)
# CDD238489:  DirectHits:  11    Rescued Proteins:  8    Prots with Domain in 8.A.24:  19 (100.0% from a total of 19)
# CDD238492:  DirectHits:  19    Rescued Proteins:  0    Prots with Domain in 8.A.24:  19 (100.0% from a total of 19)
# CDD436067:  DirectHits:  16    Rescued Proteins:  3    Prots with Domain in 8.A.24:  19 (100.0% from a total of 19)
1	8.A.24.1.1-O14745:358	CDD238492|12-91:1.71e-23|152-231:1.03e-20|DirectHit	CDD395476|20-90:2.49e-12|157-230:1.47e-13|DirectHit	CDD214570|12-93:1.41e-22|151-231:3.13e-19|DirectHit	CDD238080|38-91:1.72e-12|162-231:1.63e-10|DirectHit	CDD238488|44-90:7.76e-08|162-230:1.59e-07|DirectHit	CDD436067|38-91:7.96e-10|178-233:5.48e-10|DirectHit	CDD238489|42-106:5.87e-08|179-233:1.74e-07|DirectHit	CDD238487|172-231:3.55e-06|DirectHit
2	8.A.24.1.2-Q15599:337	CDD238492|9-88:3.52e-24|149-228:7.32e-22|DirectHit	CDD395476|16-87:2.40e-14|155-227:1.36e-15|DirectHit	CDD214570|8-88:8.07e-23|148-230:1.26e-21|DirectHit	CDD238080|20-88:8.45e-14|160-228:5.56e-13|DirectHit	CDD238488|35-100:2.99e-08|176-243:2.17e-08|DirectHit	CDD436067|35-88:8.99e-10|175-228:3.90e-11|DirectHit	CDD238489|39-102:8.10e-07|175-243:1.98e-06|DirectHit	CDD238487|27-88:5.23e-07|173-228:2.78e-08|DirectHit
3	8.A.24.1.3-P78352:724	CDD238492|65-148:1.17e-19|158-244:1.71e-18|311-389:5.12e-23|DirectHit	CDD395476|65-149:4.26e-20|160-244:5.52e-19|313-391:6.84e-21|DirectHit	CDD214570|65-152:5.23e-19|157-247:1.07e-18|310-394:3.71e-23|DirectHit	CDD238080|73-146:4.58e-07|168-234:1.50e-07|321-389:3.53e-12|DirectHit	CDD238488|94-159:4.68e-05|176-235:4.50e-05|321-388:7.86e-10|DirectHit	CDD436067|337-388:2.01e-04|DirectHit	CDD238489|74-153:6.4e-08|169-251:8e-10|322-399:1.1e-11|Rescued1	CDD238487|329-388:7.68e-08|DirectHit
4	8.A.24.1.4-Q9WTW1:1043	CDD238492|51-133:1.33e-17|153-236:1.04e-15|251-334:2.71e-14|456-544:1.82e-14|557-640:6.55e-16|657-737:1.19e-17|941-1020:2.26e-15|DirectHit	CDD395476|54-133:2.71e-11|153-228:5.20e-08|254-334:1.09e-07|458-544:1.66e-06|560-640:2.82e-10|658-737:5.42e-11|942-1020:7.04e-04|DirectHit	CDD214570|51-134:3.80e-14|150-238:1.51e-13|251-337:9.75e-12|455-544:2.88e-11|557-642:4.64e-12|655-737:1.53e-16|939-1024:1.53e-12|DirectHit	CDD238080|62-133:4.06e-09|161-232:5.12e-08|264-334:2.02e-05|467-544:1.68e-09|569-640:1.14e-05|666-737:1.44e-09|952-1020:1.09e-04|DirectHit	CDD238488|64-133:4.12e-05|181-225:3.12e-04|265-344:8.74e-05|494-544:9.40e-06|DirectHit	CDD436067|79-133:3.65e-04|184-232:3.35e-05|492-544:4.63e-07|586-641:5.63e-04|DirectHit	CDD238489|492-544:2.92e-05|DirectHit	CDD238487|488-544:2.53e-04|DirectHit
5	8.A.24.1.5-P57105:145	CDD238492|13-97:5.35e-22|DirectHit	CDD395476|18-97:2.91e-18|DirectHit	CDD214570|11-99:6.63e-21|DirectHit	CDD238080|21-96:4.44e-10|DirectHit	CDD238488|28-98:3.66e-06|DirectHit	CDD436067|43-97:6.24e-05|DirectHit	CDD238489|22-108:9.7e-10|Rescued1	CDD238487|36-76:2.59e-05|DirectHit
6	8.A.24.1.6-Q86UL8:1455	CDD238492|22-96:3.63e-13|430-507:4.00e-17|603-679:1.22e-12|776-859:1.41e-17|920-1007:3.79e-22|1146-1226:1.77e-23|DirectHit	CDD395476|435-506:3.17e-07|605-679:1.02e-06|786-838:1.31e-06|920-1007:2.37e-15|1147-1226:9.34e-13|DirectHit	CDD214570|428-509:8.73e-18|602-683:5.72e-14|775-861:3.26e-18|921-1009:1.31e-17|1146-1228:5.93e-22|DirectHit	CDD238080|435-506:5.57e-08|614-679:4.04e-05|786-859:3.77e-08|953-1007:1.44e-11|1155-1226:2.39e-11|DirectHit	CDD238488|435-515:1.37e-04|953-1011:5.48e-12|1164-1232:3.08e-10|DirectHit	CDD436067|954-1006:1.48e-08|1172-1227:5.70e-08|DirectHit	CDD238489|953-1012:2.24e-08|DirectHit	CDD238487|452-509:1.29e-05|954-1007:2.22e-06|1171-1228:1.39e-04|DirectHit
7	8.A.24.1.7-Q12959:904	CDD238492|224-308:6.71e-20|317-403:2.70e-19|464-542:1.47e-15|DirectHit	CDD395476|224-308:2.73e-17|319-403:2.63e-17|466-544:6.44e-13|DirectHit	CDD214570|221-311:1.59e-19|316-405:5.32e-19|463-547:1.44e-16|DirectHit	CDD238080|232-308:2.69e-08|327-396:2.65e-07|474-542:8.03e-07|DirectHit	CDD238488|249-312:2.41e-06|335-407:9.72e-05|474-541:5.30e-07|DirectHit	CDD436067|254-309:1.40e-04|DirectHit	CDD238489|233-313:1.6e-07|328-410:3.9e-10|475-552:3.9e-10|Rescued1	CDD238487|234-309:7.17e-04|DirectHit
8	8.A.24.1.8-Q9W3H7:879	CDD238492|421-499:2.13e-16|DirectHit	CDD395476|424-498:1.37e-09|DirectHit	CDD214570|420-502:7.76e-16|DirectHit	CDD238080|432-499:2.49e-09|DirectHit	CDD238488|433-487:2.33e-07|DirectHit	CDD436067|445-499:2.07e-04|DirectHit	CDD238489|444-504:4.12e-06|DirectHit	CDD238487|437-499:9.6e-08|Rescued1
9	8.A.24.1.9-Q07157:1748	CDD238492|22-107:3.59e-19|184-261:5.42e-14|423-499:9.02e-15|DirectHit	CDD395476|23-107:6.73e-18|190-261:1.55e-12|425-501:8.53e-16|DirectHit	CDD214570|20-110:1.29e-16|183-263:1.92e-14|422-499:2.68e-14|DirectHit	CDD238080|32-107:5.62e-07|197-260:6.15e-08|431-484:2.66e-12|DirectHit	CDD238488|54-116:1.06e-05|199-268:1.59e-04|433-498:1.21e-08|DirectHit	CDD436067|55-108:1.85e-04|207-262:6.40e-05|446-502:6.66e-08|DirectHit	CDD238489|208-265:3.90e-07|432-499:1.77e-05|DirectHit	CDD238487|54-113:5.82e-04|196-263:2.12e-05|444-498:8.45e-07|DirectHit
10	8.A.24.1.10-Q9HD26:462	CDD238492|286-368:8.82e-24|DirectHit	CDD395476|288-367:1.24e-13|DirectHit	CDD214570|286-369:8.51e-19|DirectHit	CDD238080|298-368:1.13e-12|DirectHit	CDD238488|297-361:2.24e-06|DirectHit	CDD436067|314-362:5.52e-05|DirectHit	CDD238489|299-367:3.81e-04|DirectHit	CDD238487|299-368:4.6e-10|Rescued1
