# CDD377874:  DirectHits:  7    Rescued Proteins:  5    Prots with Domain in 9.B.163:  12 (92.3% from a total of 13)
1	9.B.163.1.1-Q7UTG3:669	CDD377874|497-669:1.4e-06|Rescued1
2	9.B.163.1.2-D2R1S7:463	CDD377874|158-461:1.6e-11|Rescued1
3	9.B.163.1.3-D2QX43:454	CDD377874|177-454:3.54e-14|DirectHit
4	9.B.163.1.4-F8LD62:379	CDD377874|117-379:1.6e-13|Rescued1
5	9.B.163.1.5-F8L7K6:349	CDD377874|64-349:4.5e-08|Rescued1
6	9.B.163.1.6-G8PPB1:340	CDD377874|61-335:6.2e-06|Rescued1
7	9.B.163.1.7-F0SJU9:323	CDD377874|131-304:6.08e-05|DirectHit
8	9.B.163.2.1-Q6N889:379	CDD377874|51-379:4.60e-10|DirectHit
9	9.B.163.3.1-D2R1M0:447	CDD377874|86-447:9.91e-162|DirectHit
10	9.B.163.3.2-Q7UM60:549	CDD377874|191-549:5.78e-157|DirectHit
11	9.B.163.3.3-M2AXJ5:442	CDD377874|Nohit
12	9.B.163.4.1-D5SYL6:508	CDD377874|168-508:1.54e-10|DirectHit
13	9.B.163.4.2-D5ST04:465	CDD377874|130-465:8.02e-95|DirectHit
