# CDD433980:  DirectHits:  14    Rescued Proteins:  0    Prots with Domain in 1.C.104:  14 (100.0% from a total of 14)
1	1.C.104.1.1-Q03689:289	CDD433980|7-180:1.73e-45|DirectHit
2	1.C.104.1.2-L2GCS0:170	CDD433980|6-157:2.27e-12|DirectHit
3	1.C.104.1.3-XP_007676645:277	CDD433980|7-177:2.01e-16|DirectHit
4	1.C.104.1.4-OKO90663:298	CDD433980|8-208:1.19e-23|DirectHit
5	1.C.104.1.5-PMD25525:729	CDD433980|10-102:1.08e-13|DirectHit
6	1.C.104.1.6-POR31694:289	CDD433980|7-197:1.20e-55|DirectHit
7	1.C.104.1.7-XP_016642337:1134	CDD433980|8-215:1.60e-42|DirectHit
8	1.C.104.2.1-KIM99385:534	CDD433980|6-164:1.95e-06|DirectHit
9	1.C.104.2.2-EXM11247:559	CDD433980|7-215:4.16e-36|DirectHit
10	1.C.104.2.3-ELA24095:206	CDD433980|6-187:2.54e-24|DirectHit
11	1.C.104.2.4-GAD97616:1067	CDD433980|9-215:5.77e-38|DirectHit
12	1.C.104.2.5-XP_008081830:436	CDD433980|3-187:3.75e-24|DirectHit
13	1.C.104.3.1-RDI86773:414	CDD433980|7-211:4.45e-23|DirectHit
14	1.C.104.3.2-XP_007925356:462	CDD433980|21-260:6.28e-31|DirectHit
