# CDD434112:  DirectHits:  8    Rescued Proteins:  1    Prots with Domain in 8.A.188:  9 (90.0% from a total of 10)
# CDD434110:  DirectHits:  7    Rescued Proteins:  3    Prots with Domain in 8.A.188:  10 (100.0% from a total of 10)
# CDD434107:  DirectHits:  7    Rescued Proteins:  1    Prots with Domain in 8.A.188:  8 (80.0% from a total of 10)
# CDD434108:  DirectHits:  7    Rescued Proteins:  1    Prots with Domain in 8.A.188:  8 (80.0% from a total of 10)
1	8.A.188.1.1-Q6R327:1708	CDD434112|922-991:1.08e-34|DirectHit	CDD434108|58-437:2.63e-127|DirectHit	CDD434110|637-740:2.55e-40|DirectHit	CDD434107|747-853:1.70e-38|DirectHit
2	8.A.188.1.2-TIA47642:1288	CDD434112|1063-1133:3.34e-33|DirectHit	CDD434108|213-576:4.01e-159|DirectHit	CDD434110|772-875:1.40e-48|DirectHit	CDD434107|891-995:3.44e-49|DirectHit
3	8.A.188.1.3-KAI0989254:1026	CDD434112|873-919:2.08e-06|DirectHit	CDD434108|45-392:4.17e-09|DirectHit	CDD434110|600-709:3.1e-05|Rescued1	CDD434107|716-815:3.57e-07|DirectHit
4	8.A.188.1.4-RTG88142:1170	CDD434112|461-520:1.66e-08|DirectHit	CDD434108|Nohit	CDD434110|48-157:1.7e-05|Rescued2	CDD434107|Nohit
5	8.A.188.1.5-XP_008874259:1282	CDD434112|1212-1281:0.00019|Rescued1	CDD434108|36-383:3.46e-90|DirectHit	CDD434110|639-757:6.18e-23|DirectHit	CDD434107|764-889:4.23e-13|DirectHit
6	8.A.188.1.6-OVF07687:1261	CDD434112|1025-1102:1.75e-23|DirectHit	CDD434108|93-483:2.13e-111|DirectHit	CDD434110|669-776:1.28e-26|DirectHit	CDD434107|782-894:5.39e-10|DirectHit
7	8.A.188.1.7-VDM31550:1988	CDD434112|1391-1454:2.53e-08|DirectHit	CDD434108|355-640:7.1e-09|Rescued1	CDD434110|975-1090:0.00035|Rescued1	CDD434107|Nohit
8	8.A.188.1.8-ETO30231:839	CDD434112|550-632:1.64e-13|DirectHit	CDD434108|Nohit	CDD434110|44-150:1.83e-08|DirectHit	CDD434107|159-269:6.48e-14|DirectHit
9	8.A.188.1.9-XP_001748040:1321	CDD434112|Nohit	CDD434108|70-458:5.36e-30|DirectHit	CDD434110|657-758:7.54e-20|DirectHit	CDD434107|769-889:0.00036|Rescued1
10	8.A.188.1.10-OMJ82451:1165	CDD434112|961-1030:2.96e-16|DirectHit	CDD434108|33-358:1.50e-55|DirectHit	CDD434110|562-655:2.75e-07|DirectHit	CDD434107|667-771:4.48e-19|DirectHit
