# CDD227833:  DirectHits:  12    Rescued Proteins:  17    Prots with Domain in 1.E.11:  29 (100.0% from a total of 29)
# CDD130659:  DirectHits:  11    Rescued Proteins:  8    Prots with Domain in 1.E.11:  19 (65.5% from a total of 29)
# CDD398297:  DirectHits:  13    Rescued Proteins:  16    Prots with Domain in 1.E.11:  29 (100.0% from a total of 29)
1	1.E.11.1.1-Q38020:145	CDD398297|3-82:9.81e-34|DirectHit	CDD227833|3-82:2.81e-21|DirectHit	CDD130659|3-80:2.53e-37|DirectHit
2	1.E.11.1.2-Q38613:88	CDD398297|4-83:6.26e-20|DirectHit	CDD227833|4-86:1.16e-16|DirectHit	CDD130659|4-83:9.27e-27|DirectHit
3	1.E.11.1.3-Q708K1:85	CDD398297|2-82:1.69e-27|DirectHit	CDD227833|1-85:3.53e-21|DirectHit	CDD130659|2-81:1.13e-18|DirectHit
4	1.E.11.1.4-J7M3S2:75	CDD398297|2-74:5.27e-18|DirectHit	CDD227833|1-75:2.89e-28|DirectHit	CDD130659|2-72:6.23e-12|DirectHit
5	1.E.11.1.5-O56787:185	CDD398297|14-94:2.23e-30|DirectHit	CDD227833|14-94:1.20e-16|DirectHit	CDD130659|14-88:5.57e-18|DirectHit
6	1.E.11.1.6-Q92C96:87	CDD398297|6-83:1.24e-22|DirectHit	CDD227833|5-86:3.23e-38|DirectHit	CDD130659|6-82:3.74e-36|DirectHit
7	1.E.11.1.7-E6KJ35:76	CDD398297|2-73:1.13e-19|DirectHit	CDD227833|1-76:2.36e-30|DirectHit	CDD130659|2-72:1.63e-16|DirectHit
8	1.E.11.1.8-Q6Y7T4:167	CDD398297|14-94:1.29e-27|DirectHit	CDD227833|14-94:1.33e-17|DirectHit	CDD130659|14-88:6.49e-18|DirectHit
9	1.E.11.1.9-A4EB11:91	CDD398297|3-81:1.59e-21|DirectHit	CDD227833|2-81:4.91e-17|DirectHit	CDD130659|3-80:7.15e-17|DirectHit
10	1.E.11.1.10-C8WA86:100	CDD398297|2-90:1.31e-34|DirectHit	CDD227833|1-90:1.81e-14|DirectHit	CDD130659|2-89:1.59e-16|DirectHit
11	1.E.11.1.11-AUV71592:120	CDD398297|4-90:6.2e-07|Rescued1	CDD227833|4-93:4.7e-05|Rescued1	CDD130659|4-90:5.8e-05|Rescued1
12	1.E.11.1.12-PKM71458:82	CDD398297|2-82:1.36e-06|DirectHit	CDD227833|1-82:8.5e-11|Rescued1	CDD130659|1-82:8.2e-11|Rescued1
13	1.E.11.2.1-B6CXF8:75	CDD398297|13-68:1.31e-05|DirectHit	CDD227833|13-68:2.91e-07|DirectHit	CDD130659|13-68:3.51e-04|DirectHit
14	1.E.11.2.2-B1V6H1:84	CDD398297|3-65:2e-07|Rescued1	CDD227833|1-65:1.7e-07|Rescued1	CDD130659|3-65:2.3e-07|Rescued1
15	1.E.11.2.3-Q5L1P5:67	CDD398297|3-66:4.4e-09|Rescued1	CDD227833|3-66:3.7e-09|Rescued1	CDD130659|3-66:5.4e-09|Rescued1
16	1.E.11.2.4-EGD46765:63	CDD398297|1-62:6.7e-06|Rescued1	CDD227833|1-62:6e-06|Rescued1	CDD130659|1-62:7.7e-06|Rescued1
17	1.E.11.2.5-WP_012775055:83	CDD398297|5-62:5.38e-07|DirectHit	CDD227833|1-74:6.2e-06|Rescued1	CDD130659|4-74:8e-06|Rescued1
18	1.E.11.3.1-B1JFC2:49	CDD398297|1-41:0.0046|Rescued1	CDD227833|1-41:0.0037|Rescued1	CDD130659|1-39:0.0015|Rescued2
19	1.E.11.3.2-S6URY0:50	CDD398297|2-34:3e-17|Rescued2	CDD227833|2-34:1.4e-16|Rescued2	CDD130659|Nohit
20	1.E.11.3.3-KPQ25790:32	CDD398297|1-29:9.2e-10|Rescued2	CDD227833|1-29:2.2e-09|Rescued2	CDD130659|Nohit
21	1.E.11.3.4-KXS52009:48	CDD398297|3-24:1.7e-06|Rescued2	CDD227833|3-24:3.1e-06|Rescued2	CDD130659|Nohit
22	1.E.11.3.5-WP_097459019:63	CDD398297|1-23:1.6e-07|Rescued2	CDD227833|1-23:3.2e-07|Rescued2	CDD130659|Nohit
23	1.E.11.3.6-EXJ10535:41	CDD398297|2-30:1.5e-06|Rescued2	CDD227833|2-30:2.6e-06|Rescued2	CDD130659|Nohit
24	1.E.11.3.7-WP_162845981:48	CDD398297|2-22:3.5e-07|Rescued2	CDD227833|2-22:6.7e-07|Rescued2	CDD130659|Nohit
25	1.E.11.3.8-WP_156107692:49	CDD398297|2-27:1e-06|Rescued2	CDD227833|2-27:1.9e-06|Rescued2	CDD130659|Nohit
26	1.E.11.3.9-AJQ93538:54	CDD398297|1-37:1.3e-08|Rescued2	CDD227833|1-37:2.8e-08|Rescued2	CDD130659|Nohit
27	1.E.11.3.10-OYV76830:60	CDD398297|7-31:6.1e-06|Rescued2	CDD227833|7-31:1.1e-05|Rescued2	CDD130659|Nohit
28	1.E.11.3.11-WP_105073486:62	CDD398297|13-33:0.006|Rescued2	CDD227833|13-33:0.0081|Rescued2	CDD130659|Nohit
29	1.E.11.4.1-QKG60312:176	CDD398297|13-83:9.6e-07|Rescued1	CDD227833|12-69:7.53e-04|DirectHit	CDD130659|13-83:7.3e-07|Rescued1
