# CDD425756:  DirectHits:  7    Rescued Proteins:  0    Prots with Domain in 1.A.26:  7 (58.3% from a total of 12)
# CDD214522:  DirectHits:  6    Rescued Proteins:  1    Prots with Domain in 1.A.26:  7 (58.3% from a total of 12)
# CDD341383:  DirectHits:  7    Rescued Proteins:  5    Prots with Domain in 1.A.26:  12 (100.0% from a total of 12)
# CDD225148:  DirectHits:  7    Rescued Proteins:  5    Prots with Domain in 1.A.26:  12 (100.0% from a total of 12)
# CDD129495:  DirectHits:  7    Rescued Proteins:  5    Prots with Domain in 1.A.26:  12 (100.0% from a total of 12)
# CDD341360:  DirectHits:  7    Rescued Proteins:  5    Prots with Domain in 1.A.26:  12 (100.0% from a total of 12)
# CDD341380:  DirectHits:  7    Rescued Proteins:  0    Prots with Domain in 1.A.26:  7 (58.3% from a total of 12)
# CDD341392:  DirectHits:  7    Rescued Proteins:  5    Prots with Domain in 1.A.26:  12 (100.0% from a total of 12)
# CDD341358:  DirectHits:  7    Rescued Proteins:  5    Prots with Domain in 1.A.26:  12 (100.0% from a total of 12)
# CDD426419:  DirectHits:  12    Rescued Proteins:  0    Prots with Domain in 1.A.26:  12 (100.0% from a total of 12)
# CDD224737:  DirectHits:  10    Rescued Proteins:  2    Prots with Domain in 1.A.26:  12 (100.0% from a total of 12)
1	1.A.26.1.1-Q45121:312	CDD426419|181-302:1.52e-38|DirectHit	CDD224737|147-305:3.48e-10|DirectHit	CDD225148|1-312:2.76e-115|DirectHit	CDD341383|1-112:3.38e-17|DirectHit	CDD341392|1-112:3.27e-15|DirectHit	CDD341360|6-115:4.26e-10|DirectHit	CDD425756|1-55:1.80e-04|61-117:1.90e-10|DirectHit	CDD341358|2-113:6.37e-18|66-118:1.97e-06|DirectHit	CDD129495|1-309:3.03e-99|DirectHit	CDD341380|1-115:8.61e-55|DirectHit	CDD214522|4-57:7.15e-06|68-116:2.22e-08|DirectHit
2	1.A.26.1.2-Q5SMG8:450	CDD426419|320-440:1.45e-33|DirectHit	CDD224737|289-447:1.72e-11|DirectHit	CDD225148|9-448:3.51e-137|DirectHit	CDD341383|138-249:2.09e-20|DirectHit	CDD341392|138-249:1.85e-17|202-252:3.07e-06|DirectHit	CDD341360|143-252:3.40e-13|DirectHit	CDD425756|134-192:4.76e-07|198-253:1.27e-13|DirectHit	CDD341358|139-250:6.18e-24|203-273:6.37e-10|DirectHit	CDD129495|3-447:3.56e-107|DirectHit	CDD341380|132-252:2.77e-69|DirectHit	CDD214522|143-192:2.85e-06|206-253:3.20e-10|DirectHit
3	1.A.26.1.3-O34442:451	CDD426419|320-441:1.29e-43|DirectHit	CDD224737|299-444:3.44e-06|DirectHit	CDD225148|20-451:7.83e-160|DirectHit	CDD341383|140-251:7.67e-11|DirectHit	CDD341392|140-251:2.11e-06|DirectHit	CDD341360|173-254:3.72e-04|DirectHit	CDD425756|200-256:7.12e-09|DirectHit	CDD341358|152-252:1.13e-13|DirectHit	CDD129495|4-450:0.0|DirectHit	CDD341380|134-254:1.40e-55|DirectHit	CDD214522|207-255:2.31e-07|DirectHit
4	1.A.26.1.4-Q52398:356	CDD426419|224-345:2.38e-36|DirectHit	CDD224737|183-352:2.86e-09|DirectHit	CDD225148|50-356:7.75e-81|DirectHit	CDD341383|43-152:2.98e-05|DirectHit	CDD341392|78-152:1.60e-06|DirectHit	CDD341360|76-147:6.62e-11|DirectHit	CDD425756|103-158:1.39e-06|DirectHit	CDD341358|74-152:1.64e-06|DirectHit	CDD129495|75-352:3.96e-57|DirectHit	CDD341380|75-147:1.06e-13|DirectHit	CDD214522|47-157:1.5e-06|Rescued1
5	1.A.26.1.5-O26717:311	CDD426419|185-304:2.37e-22|DirectHit	CDD224737|145-311:1.1e-15|Rescued1	CDD225148|1-311:2.35e-93|DirectHit	CDD341383|8-116:2.14e-06|DirectHit	CDD341392|8-109:1.92e-04|DirectHit	CDD341360|13-109:4.98e-06|DirectHit	CDD425756|64-119:2.66e-06|DirectHit	CDD341358|8-116:6.12e-11|DirectHit	CDD129495|22-311:6.65e-46|DirectHit	CDD341380|13-118:1.22e-19|DirectHit	CDD214522|71-119:6.08e-04|DirectHit
6	1.A.26.1.6-A2C579:469	CDD426419|337-458:7.27e-38|DirectHit	CDD224737|300-465:9.89e-07|DirectHit	CDD225148|25-468:2.59e-146|DirectHit	CDD341383|154-265:3.14e-17|DirectHit	CDD341392|154-265:1.32e-11|218-268:1.37e-04|DirectHit	CDD341360|166-267:1.30e-12|DirectHit	CDD425756|214-269:3.19e-11|DirectHit	CDD341358|155-266:3.99e-16|219-269:1.48e-05|DirectHit	CDD129495|27-466:2.30e-149|DirectHit	CDD341380|148-268:2.52e-60|DirectHit	CDD214522|221-269:9.04e-09|DirectHit
7	1.A.26.1.7-Q8EAE0:454	CDD426419|324-445:2.05e-35|DirectHit	CDD224737|288-452:7e-16|Rescued1	CDD225148|13-454:1.19e-153|DirectHit	CDD341383|144-255:2.88e-09|DirectHit	CDD341392|144-254:9.72e-08|DirectHit	CDD341360|145-257:1.65e-07|DirectHit	CDD425756|204-260:4.06e-07|DirectHit	CDD341358|145-256:1.81e-12|209-258:6.98e-04|DirectHit	CDD129495|22-452:6.49e-78|DirectHit	CDD341380|138-258:8.71e-51|DirectHit	CDD214522|194-258:1.80e-05|DirectHit
8	1.A.26.2.1-Q8IVJ1:513	CDD426419|139-270:1.83e-23|353-483:1.96e-17|DirectHit	CDD224737|137-277:3.01e-12|323-483:2.26e-05|DirectHit	CDD225148|50-279:0.0018|312-501:0.00023|Rescued2	CDD341383|224-257:0.0014|Rescued2	CDD341392|224-257:0.0016|Rescued2	CDD341360|224-257:0.0015|Rescued2	CDD425756|Nohit	CDD341358|224-257:0.0014|Rescued2	CDD129495|50-279:0.002|320-501:6.9e-06|Rescued2	CDD341380|Nohit	CDD214522|Nohit
9	1.A.26.2.2-Q96JW4:573	CDD426419|200-332:9.48e-22|414-555:9.51e-25|DirectHit	CDD224737|198-331:5.78e-10|383-561:1.43e-10|DirectHit	CDD225148|121-336:0.0087|371-561:0.00022|Rescued2	CDD341383|283-318:0.0065|Rescued2	CDD341392|283-318:0.007|Rescued2	CDD341360|283-318:0.0066|Rescued2	CDD425756|Nohit	CDD341358|283-318:0.0065|Rescued2	CDD129495|121-336:0.0095|381-554:2.2e-05|Rescued2	CDD341380|Nohit	CDD214522|Nohit
10	1.A.26.2.3-Q96GZ6:507	CDD426419|106-238:3.68e-16|319-456:8.84e-18|DirectHit	CDD224737|70-240:6.20e-07|280-456:1.08e-08|DirectHit	CDD225148|20-244:0.0052|Rescued1	CDD341383|168-224:0.0047|Rescued2	CDD341392|168-224:0.0051|Rescued2	CDD341360|168-224:0.0047|Rescued2	CDD425756|Nohit	CDD341358|168-224:0.0047|Rescued2	CDD129495|20-237:0.0021|286-457:5.1e-06|Rescued2	CDD341380|Nohit	CDD214522|Nohit
11	1.A.26.2.4-O44196:503	CDD426419|127-256:6.07e-13|336-477:5.06e-14|DirectHit	CDD224737|90-258:3.67e-09|307-478:3.57e-05|DirectHit	CDD225148|306-475:0.003|Rescued1	CDD341383|189-242:0.0031|Rescued2	CDD341392|189-242:0.0034|Rescued2	CDD341360|189-242:0.0032|Rescued2	CDD425756|Nohit	CDD341358|189-242:0.0031|Rescued2	CDD129495|306-475:0.0041|Rescued1	CDD341380|Nohit	CDD214522|Nohit
12	1.A.26.3.1-L9YYI5:191	CDD426419|57-181:1.18e-16|DirectHit	CDD224737|1-189:5.97e-27|DirectHit	CDD225148|10-187:0.00019|Rescued1	CDD341383|117-169:0.0097|Rescued1	CDD341392|117-169:0.0097|Rescued1	CDD341360|117-169:0.0099|Rescued1	CDD425756|Nohit	CDD341358|117-169:0.0098|Rescued1	CDD129495|10-187:0.00019|Rescued1	CDD341380|Nohit	CDD214522|Nohit
