# CDD438172:  DirectHits:  6    Rescued Proteins:  7    Prots with Domain in 8.A.133:  13 (100.0% from a total of 13)
# CDD438206:  DirectHits:  6    Rescued Proteins:  7    Prots with Domain in 8.A.133:  13 (100.0% from a total of 13)
# CDD214546:  DirectHits:  6    Rescued Proteins:  7    Prots with Domain in 8.A.133:  13 (100.0% from a total of 13)
# CDD438113:  DirectHits:  6    Rescued Proteins:  7    Prots with Domain in 8.A.133:  13 (100.0% from a total of 13)
# CDD438216:  DirectHits:  6    Rescued Proteins:  7    Prots with Domain in 8.A.133:  13 (100.0% from a total of 13)
1	8.A.133.1.1-Q8IUQ4:282	CDD438172|39-83:4.8e-06|Rescued1	CDD214546|41-75:6.7e-05|Rescued1	CDD438206|39-80:6.3e-06|Rescued1	CDD438113|39-75:1.2e-05|Rescued1	CDD438216|39-79:9.6e-07|Rescued1
2	8.A.133.1.2-O43255:324	CDD438172|78-119:1.1e-05|Rescued1	CDD214546|80-114:0.00028|Rescued1	CDD438206|78-115:2.4e-05|Rescued1	CDD438113|78-114:8.3e-05|Rescued1	CDD438216|78-119:1.6e-06|Rescued1
3	8.A.133.1.3-XP_010916338:345	CDD438172|111-155:0.0041|Rescued1	CDD214546|112-147:0.0015|Rescued1	CDD438206|108-147:0.0028|Rescued1	CDD438113|110-150:0.0031|Rescued1	CDD438216|108-147:1.5e-05|Rescued1
4	8.A.133.1.4-XP_015636261:386	CDD438172|144-192:0.0067|Rescued2	CDD214546|146-183:0.00017|Rescued2	CDD438206|143-183:0.0074|Rescued2	CDD438113|144-183:0.0047|Rescued2	CDD438216|144-183:0.0014|Rescued1
5	8.A.133.1.5-KAE8599942:270	CDD438172|74-124:0.0098|140-174:0.0098|Rescued2	CDD214546|74-117:0.0068|Rescued2	CDD438206|74-122:0.0089|Rescued2	CDD438113|74-117:0.0073|Rescued2	CDD438216|74-118:5.5e-05|Rescued1
6	8.A.133.1.6-KAF0724324:281	CDD438172|66-108:3.90e-10|DirectHit	CDD214546|68-107:7.97e-05|DirectHit	CDD438206|66-108:1.18e-05|DirectHit	CDD438113|66-107:8.93e-06|DirectHit	CDD438216|68-108:2.36e-06|DirectHit
7	8.A.133.1.7-XP_005758190:366	CDD438172|6-54:1.2e-05|Rescued1	CDD214546|8-45:6.1e-05|Rescued1	CDD438206|4-54:8e-06|Rescued1	CDD438113|6-45:3.8e-05|Rescued1	CDD438216|6-46:8.17e-04|DirectHit
8	8.A.133.1.8-XP_030066976:222	CDD438172|21-66:9.28e-06|DirectHit	CDD214546|23-61:1.48e-04|DirectHit	CDD438206|21-62:3.39e-08|DirectHit	CDD438113|21-61:9.29e-07|DirectHit	CDD438216|22-66:1.38e-04|DirectHit
9	8.A.133.1.9-CDR37327:291	CDD438172|19-69:3.57e-04|DirectHit	CDD214546|19-60:0.00013|Rescued1	CDD438206|15-66:6.8e-06|Rescued1	CDD438113|17-60:2.9e-05|Rescued1	CDD438216|15-65:6.66e-06|DirectHit
10	8.A.133.1.10-OEU21812:596	CDD438172|241-288:5.88e-05|DirectHit	CDD214546|243-287:1.22e-04|DirectHit	CDD438206|239-288:4.60e-04|DirectHit	CDD438113|241-287:5.10e-05|DirectHit	CDD438216|239-288:2e-06|Rescued1
11	8.A.133.1.11-Q9BUZ4:470	CDD438172|18-66:1.1e-08|Rescued1	CDD214546|18-55:1.85e-05|DirectHit	CDD438206|16-55:1.60e-05|DirectHit	CDD438113|16-57:6.10e-06|DirectHit	CDD438216|16-61:1.7e-07|Rescued1
12	8.A.133.1.12-WGW18136:681	CDD438172|122-172:3.93e-07|DirectHit	CDD214546|123-162:1.10e-07|DirectHit	CDD438206|119-171:9.88e-07|DirectHit	CDD438113|123-163:1.36e-09|DirectHit	CDD438216|119-161:9.51e-06|DirectHit
13	8.A.133.1.13-Q9C039:744	CDD438172|22-64:4.51e-07|DirectHit	CDD214546|22-62:4.80e-11|DirectHit	CDD438206|20-64:3.04e-05|DirectHit	CDD438113|20-62:3.52e-13|DirectHit	CDD438216|20-65:2.79e-08|DirectHit
