# CDD435125:  DirectHits:  5    Rescued Proteins:  14    Prots with Domain in 1.E.36:  19 (76.0% from a total of 25)
1	1.E.36.1.1-Q857X8:127	CDD435125|3-122:6.59e-04|DirectHit
2	1.E.36.1.2-Q19ZD1:84	CDD435125|Nohit
3	1.E.36.1.3-G1DB28:137	CDD435125|4-114:1.54e-09|DirectHit
4	1.E.36.1.4-G1FTW7:134	CDD435125|4-125:3.23e-08|DirectHit
5	1.E.36.1.5-G1EBN6:144	CDD435125|4-122:3.47e-43|DirectHit
6	1.E.36.1.6-H0I9I2:146	CDD435125|3-119:3e-06|Rescued1
7	1.E.36.1.7-O64204:141	CDD435125|4-122:1.24e-48|DirectHit
8	1.E.36.1.8-B1MNI9:138	CDD435125|4-133:1.3e-14|Rescued1
9	1.E.36.1.9-G3M576:136	CDD435125|3-90:6.6e-05|Rescued1
10	1.E.36.1.10-WP_061961504:145	CDD435125|Nohit
11	1.E.36.2.1-K0YS85:69	CDD435125|17-68:4.3e-11|Rescued2
12	1.E.36.2.2-B5U399:67	CDD435125|10-67:4.4e-05|Rescued1
13	1.E.36.2.3-Q854X0:67	CDD435125|10-67:1.9e-06|Rescued1
14	1.E.36.2.4-E0QPQ7:68	CDD435125|14-58:6.9e-08|Rescued2
15	1.E.36.3.1-Q45NF1:64	CDD435125|17-57:0.01|Rescued2
16	1.E.36.3.2-DAY34413:66	CDD435125|Nohit
17	1.E.36.4.1-G8I7H6:178	CDD435125|15-138:2.5e-05|Rescued1
18	1.E.36.4.2-YP_009009241:173	CDD435125|33-158:2.7e-09|Rescued1
19	1.E.36.5.1-Q854L0:106	CDD435125|7-97:0.0018|Rescued2
20	1.E.36.5.2-Q856M3:98	CDD435125|Nohit
21	1.E.36.6.1-G1BLH4:144	CDD435125|Nohit
22	1.E.36.6.2-Q5YST5:113	CDD435125|13-103:0.009|Rescued2
23	1.E.36.6.3-G8I8E9:135	CDD435125|Nohit
24	1.E.36.6.4-G1FMT4:150	CDD435125|40-78:0.0027|91-133:0.0022|Rescued2
25	1.E.36.6.5-Q9ZX47:128	CDD435125|64-117:8.7e-05|Rescued2
