# CDD107228:  DirectHits:  7    Rescued Proteins:  4    Prots with Domain in 8.A.172:  11 (100.0% from a total of 11)
# CDD365807:  DirectHits:  11    Rescued Proteins:  0    Prots with Domain in 8.A.172:  11 (100.0% from a total of 11)
# CDD107247:  DirectHits:  11    Rescued Proteins:  0    Prots with Domain in 8.A.172:  11 (100.0% from a total of 11)
# CDD223149:  DirectHits:  10    Rescued Proteins:  1    Prots with Domain in 8.A.172:  11 (100.0% from a total of 11)
# CDD107230:  DirectHits:  8    Rescued Proteins:  3    Prots with Domain in 8.A.172:  11 (100.0% from a total of 11)
# CDD107221:  DirectHits:  11    Rescued Proteins:  0    Prots with Domain in 8.A.172:  11 (100.0% from a total of 11)
# CDD107219:  DirectHits:  11    Rescued Proteins:  0    Prots with Domain in 8.A.172:  11 (100.0% from a total of 11)
# CDD107227:  DirectHits:  7    Rescued Proteins:  4    Prots with Domain in 8.A.172:  11 (100.0% from a total of 11)
# CDD107236:  DirectHits:  9    Rescued Proteins:  2    Prots with Domain in 8.A.172:  11 (100.0% from a total of 11)
# CDD107246:  DirectHits:  9    Rescued Proteins:  2    Prots with Domain in 8.A.172:  11 (100.0% from a total of 11)
# CDD107245:  DirectHits:  9    Rescued Proteins:  2    Prots with Domain in 8.A.172:  11 (100.0% from a total of 11)
# CDD107233:  DirectHits:  9    Rescued Proteins:  2    Prots with Domain in 8.A.172:  11 (100.0% from a total of 11)
# CDD107229:  DirectHits:  7    Rescued Proteins:  4    Prots with Domain in 8.A.172:  11 (100.0% from a total of 11)
1	8.A.172.1.1-P02511:175	CDD107221|71-149:1.81e-22|DirectHit	CDD107219|60-149:7.21e-18|DirectHit	CDD107247|71-149:2.32e-43|DirectHit	CDD365807|67-162:1.01e-29|DirectHit	CDD223149|11-161:1.64e-10|DirectHit	CDD107236|71-149:1.28e-16|DirectHit	CDD107246|67-150:2.48e-57|DirectHit	CDD107233|67-149:5.77e-52|DirectHit	CDD107245|64-149:2.54e-42|DirectHit	CDD107230|64-148:1.06e-37|DirectHit	CDD107229|67-149:3.8e-10|Rescued1	CDD107227|67-145:2.9e-23|Rescued1	CDD107228|66-149:1.4e-09|Rescued1
2	8.A.172.1.2-P02489:173	CDD107221|63-145:1.65e-22|DirectHit	CDD107219|67-145:9.05e-19|DirectHit	CDD107247|63-145:4.51e-41|DirectHit	CDD365807|63-162:1.39e-24|DirectHit	CDD223149|63-140:8.72e-09|DirectHit	CDD107236|69-144:6.89e-17|DirectHit	CDD107246|63-145:1.73e-39|DirectHit	CDD107233|63-145:5.67e-52|DirectHit	CDD107245|60-145:1.09e-58|DirectHit	CDD107230|60-144:2.37e-36|DirectHit	CDD107229|63-145:3.8e-10|Rescued1	CDD107227|64-124:3.35e-05|DirectHit	CDD107228|62-145:1.4e-09|Rescued1
3	8.A.172.1.3-EYC30384:149	CDD107221|49-129:5.64e-17|DirectHit	CDD107219|49-129:3.57e-15|DirectHit	CDD107247|48-129:4.23e-29|DirectHit	CDD365807|49-142:9.46e-20|DirectHit	CDD223149|49-142:1.25e-09|DirectHit	CDD107236|51-128:1.85e-17|DirectHit	CDD107246|55-129:1.60e-12|DirectHit	CDD107233|48-129:1.21e-13|DirectHit	CDD107245|48-129:2.66e-12|DirectHit	CDD107230|48-128:4.14e-17|DirectHit	CDD107229|49-129:1.5e-11|Rescued1	CDD107227|52-108:2.20e-05|DirectHit	CDD107228|49-129:6.2e-11|Rescued1
4	8.A.172.1.4-VDK33924:310	CDD107221|125-194:1.70e-14|233-308:1.63e-10|DirectHit	CDD107219|125-194:3.78e-14|243-308:1.35e-08|DirectHit	CDD107247|114-194:1.18e-19|265-308:2.95e-04|DirectHit	CDD365807|122-194:1.79e-12|233-308:2.24e-05|DirectHit	CDD223149|78-214:3.27e-09|231-306:3.20e-05|DirectHit	CDD107236|115-194:1.48e-08|DirectHit	CDD107246|122-194:1.01e-06|DirectHit	CDD107233|122-194:1.34e-06|DirectHit	CDD107245|122-194:4.41e-05|DirectHit	CDD107230|122-194:1.83e-08|DirectHit	CDD107229|125-194:2.86e-04|DirectHit	CDD107227|114-191:7.8e-07|256-303:1.3e-05|Rescued1	CDD107228|127-194:3.65e-05|234-308:2.14e-04|DirectHit
5	8.A.172.1.5-XP_036123603:160	CDD107221|51-129:8.31e-10|DirectHit	CDD107219|51-129:1.03e-06|DirectHit	CDD107247|51-132:7.88e-19|DirectHit	CDD365807|51-112:3.46e-09|DirectHit	CDD223149|33-148:1.7e-09|Rescued1	CDD107236|46-132:1.87e-31|DirectHit	CDD107246|54-130:9.24e-06|DirectHit	CDD107233|54-130:1.68e-07|DirectHit	CDD107245|41-130:8.75e-08|DirectHit	CDD107230|49-128:4.22e-06|DirectHit	CDD107229|45-129:4.7e-06|Rescued1	CDD107227|44-112:3.6e-05|Rescued1	CDD107228|45-129:3e-05|Rescued1
6	8.A.172.2.1-WP_077485219:147	CDD107221|44-132:6.68e-33|DirectHit	CDD107219|45-132:1.67e-25|DirectHit	CDD107247|44-132:7.45e-11|DirectHit	CDD365807|44-144:1.55e-28|DirectHit	CDD223149|22-144:1.29e-35|DirectHit	CDD107236|52-120:2.99e-07|DirectHit	CDD107246|44-133:5.30e-06|DirectHit	CDD107233|44-132:4.63e-05|DirectHit	CDD107245|44-132:5.07e-06|DirectHit	CDD107230|44-131:3.05e-04|DirectHit	CDD107229|42-132:2.92e-23|DirectHit	CDD107227|41-128:3.71e-04|DirectHit	CDD107228|42-132:2.06e-23|DirectHit
7	8.A.172.2.2-WP_005390806:169	CDD107221|46-132:6.25e-31|DirectHit	CDD107219|47-132:4.66e-22|DirectHit	CDD107247|46-132:1.50e-12|DirectHit	CDD365807|46-146:9.28e-25|DirectHit	CDD223149|8-145:7.41e-29|DirectHit	CDD107236|62-132:1.13e-04|DirectHit	CDD107246|52-132:4.01e-05|DirectHit	CDD107233|46-132:3.53e-08|DirectHit	CDD107245|45-132:5.89e-06|DirectHit	CDD107230|45-132:5.98e-06|DirectHit	CDD107229|55-132:5.28e-18|DirectHit	CDD107227|60-129:1.79e-07|DirectHit	CDD107228|45-132:6.29e-23|DirectHit
8	8.A.172.2.3-MBE3040074:134	CDD107221|36-120:5.51e-27|DirectHit	CDD107219|37-120:6.35e-22|DirectHit	CDD107247|36-120:2.01e-07|DirectHit	CDD365807|36-131:1.14e-21|DirectHit	CDD223149|32-134:2.62e-26|DirectHit	CDD107236|39-120:4.3e-10|Rescued1	CDD107246|36-120:8.46e-06|DirectHit	CDD107233|36-120:1.56e-06|DirectHit	CDD107245|36-120:2.58e-07|DirectHit	CDD107230|36-119:1.2e-10|Rescued1	CDD107229|34-120:2.00e-17|DirectHit	CDD107227|37-118:1.71e-08|DirectHit	CDD107228|33-120:1.27e-16|DirectHit
9	8.A.172.2.4-RLG19162:149	CDD107221|48-131:2.30e-24|DirectHit	CDD107219|51-131:7.43e-17|DirectHit	CDD107247|51-130:2.91e-05|DirectHit	CDD365807|48-132:2.05e-14|DirectHit	CDD223149|5-130:6.79e-23|DirectHit	CDD107236|51-136:1.4e-08|Rescued1	CDD107246|48-137:1.5e-14|Rescued1	CDD107233|48-136:1.8e-14|Rescued1	CDD107245|46-136:5.6e-15|Rescued1	CDD107230|46-135:5.7e-12|Rescued1	CDD107229|48-131:7.01e-15|DirectHit	CDD107227|53-130:3.35e-06|DirectHit	CDD107228|47-130:7.57e-19|DirectHit
10	8.A.172.2.5-HHM12341:166	CDD107221|69-152:4.94e-32|DirectHit	CDD107219|69-152:8.40e-27|DirectHit	CDD107247|70-152:1.81e-17|DirectHit	CDD365807|69-163:1.09e-23|DirectHit	CDD223149|27-164:1.17e-27|DirectHit	CDD107236|70-133:3.77e-07|DirectHit	CDD107246|74-152:2.09e-06|DirectHit	CDD107233|74-152:3.05e-07|DirectHit	CDD107245|74-152:4.26e-05|DirectHit	CDD107230|74-151:2.66e-06|DirectHit	CDD107229|69-152:1.50e-13|DirectHit	CDD107227|73-128:1.41e-07|DirectHit	CDD107228|71-152:5.88e-21|DirectHit
