# CDD198415:  DirectHits:  22    Rescued Proteins:  12    Prots with Domain in 1.A.14:  34 (100.0% from a total of 34)
# CDD198410:  DirectHits:  23    Rescued Proteins:  11    Prots with Domain in 1.A.14:  34 (100.0% from a total of 34)
# CDD223742:  DirectHits:  27    Rescued Proteins:  7    Prots with Domain in 1.A.14:  34 (100.0% from a total of 34)
# CDD198414:  DirectHits:  28    Rescued Proteins:  6    Prots with Domain in 1.A.14:  34 (100.0% from a total of 34)
# CDD198411:  DirectHits:  25    Rescued Proteins:  9    Prots with Domain in 1.A.14:  34 (100.0% from a total of 34)
# CDD198412:  DirectHits:  20    Rescued Proteins:  14    Prots with Domain in 1.A.14:  34 (100.0% from a total of 34)
# CDD198409:  DirectHits:  22    Rescued Proteins:  12    Prots with Domain in 1.A.14:  34 (100.0% from a total of 34)
# CDD425998:  DirectHits:  29    Rescued Proteins:  5    Prots with Domain in 1.A.14:  34 (100.0% from a total of 34)
1	1.A.14.1.1-P55061:237	CDD425998|24-225:1.12e-28|DirectHit	CDD198414|22-226:6.22e-14|DirectHit	CDD223742|1-227:4.83e-08|DirectHit	CDD198411|58-227:5.78e-12|DirectHit	CDD198410|23-227:9.9e-16|Rescued1	CDD198409|22-226:2.44e-62|DirectHit	CDD198415|22-225:1.37e-12|DirectHit	CDD198412|16-228:9.45e-98|DirectHit
2	1.A.14.1.2-K2MW49:304	CDD425998|100-299:2.95e-35|DirectHit	CDD198414|100-300:6.50e-22|DirectHit	CDD223742|100-304:1.95e-20|DirectHit	CDD198411|80-303:1.23e-20|DirectHit	CDD198410|105-300:1.81e-07|DirectHit	CDD198409|98-300:4.14e-20|DirectHit	CDD198415|103-302:4.98e-10|DirectHit	CDD198412|95-299:2.34e-39|DirectHit
3	1.A.14.1.3-I7IHE1:238	CDD425998|25-222:8.01e-22|DirectHit	CDD198414|26-222:2.39e-11|DirectHit	CDD223742|10-223:2.68e-12|DirectHit	CDD198411|28-222:9.33e-10|DirectHit	CDD198410|82-222:2.70e-07|DirectHit	CDD198409|25-222:1.41e-12|DirectHit	CDD198415|28-222:2.06e-06|DirectHit	CDD198412|17-226:6.07e-45|DirectHit
4	1.A.14.1.4-R1DIT1:317	CDD425998|105-311:1.31e-34|DirectHit	CDD198414|102-313:3.41e-19|DirectHit	CDD223742|86-317:1.93e-19|DirectHit	CDD198411|105-311:4.20e-11|DirectHit	CDD198410|191-311:4.59e-07|DirectHit	CDD198409|105-311:4.52e-28|DirectHit	CDD198415|107-316:2.11e-14|DirectHit	CDD198412|99-316:5.93e-42|DirectHit
5	1.A.14.1.5-U3IVC3:345	CDD425998|124-337:3.13e-35|DirectHit	CDD198414|127-331:9.73e-14|DirectHit	CDD223742|124-345:3.07e-07|DirectHit	CDD198411|200-338:2.42e-10|DirectHit	CDD198410|222-331:7.65e-04|DirectHit	CDD198409|119-338:4.98e-55|DirectHit	CDD198415|127-342:1.35e-06|DirectHit	CDD198412|118-338:5.95e-11|DirectHit
6	1.A.14.1.6-C4M246:213	CDD425998|6-205:4.6e-06|Rescued1	CDD198414|6-206:3.1e-06|Rescued1	CDD223742|3-211:1e-06|Rescued1	CDD198411|6-206:4.5e-06|Rescued1	CDD198410|6-202:3.5e-06|Rescued1	CDD198409|6-206:4.8e-06|Rescued1	CDD198415|6-206:4.6e-06|Rescued1	CDD198412|3-206:8.5e-07|Rescued1
7	1.A.14.2.1-P0AAC6:219	CDD425998|18-213:1.17e-32|DirectHit	CDD198414|16-214:5.93e-37|DirectHit	CDD223742|1-219:3.25e-46|DirectHit	CDD198411|21-214:2.48e-13|DirectHit	CDD198410|73-214:2.19e-08|DirectHit	CDD198409|16-214:1.69e-51|DirectHit	CDD198415|15-217:3.17e-86|DirectHit	CDD198412|16-213:2.13e-15|DirectHit
8	1.A.14.2.2-P0AAC4:234	CDD425998|18-230:5.82e-51|DirectHit	CDD198414|16-231:1.59e-75|DirectHit	CDD223742|1-232:1.75e-54|DirectHit	CDD198411|18-234:2.64e-18|DirectHit	CDD198410|24-231:1.22e-08|DirectHit	CDD198409|32-231:5.22e-13|DirectHit	CDD198415|32-231:1.46e-11|DirectHit	CDD198412|18-229:1.20e-11|DirectHit
9	1.A.14.2.3-O31539:214	CDD425998|10-207:3.04e-22|DirectHit	CDD198414|8-208:1.21e-37|DirectHit	CDD223742|7-214:6.42e-38|DirectHit	CDD198411|40-208:6.47e-20|DirectHit	CDD198410|60-208:1.16e-08|DirectHit	CDD198409|17-208:1.95e-07|DirectHit	CDD198415|22-212:3.74e-17|DirectHit	CDD198412|7-205:3.81e-07|DirectHit
10	1.A.14.2.4-B7LC70:237	CDD425998|18-223:2.38e-13|DirectHit	CDD198414|15-223:3.22e-37|DirectHit	CDD223742|1-231:2.56e-29|DirectHit	CDD198411|23-223:1.3e-10|Rescued1	CDD198410|24-223:7.1e-11|Rescued1	CDD198409|18-223:4.5e-10|Rescued1	CDD198415|18-223:4.3e-10|Rescued1	CDD198412|18-223:1.4e-10|Rescued1
