# CDD273276:  DirectHits:  23    Rescued Proteins:  20    Prots with Domain in 2.A.40:  43 (100.0% from a total of 43)
# CDD236744:  DirectHits:  22    Rescued Proteins:  21    Prots with Domain in 2.A.40:  43 (100.0% from a total of 43)
# CDD183124:  DirectHits:  22    Rescued Proteins:  21    Prots with Domain in 2.A.40:  43 (100.0% from a total of 43)
# CDD395690:  DirectHits:  35    Rescued Proteins:  8    Prots with Domain in 2.A.40:  43 (100.0% from a total of 43)
# CDD225142:  DirectHits:  27    Rescued Proteins:  16    Prots with Domain in 2.A.40:  43 (100.0% from a total of 43)
# CDD274468:  DirectHits:  20    Rescued Proteins:  23    Prots with Domain in 2.A.40:  43 (100.0% from a total of 43)
1	2.A.40.1.1-P0AGM7:429	CDD395690|15-385:2.50e-90|DirectHit	CDD225142|7-424:1.39e-121|DirectHit	CDD273276|11-405:1.94e-139|DirectHit	CDD236744|2-429:0.0|DirectHit	CDD183124|21-342:2.42e-10|DirectHit	CDD274468|22-376:4.01e-59|DirectHit
2	2.A.40.1.2-Q9CF78:430	CDD395690|18-390:2.23e-73|DirectHit	CDD225142|2-427:5.87e-126|DirectHit	CDD273276|13-422:5.67e-109|DirectHit	CDD236744|7-422:2.77e-122|DirectHit	CDD183124|23-349:1.17e-04|DirectHit	CDD274468|24-424:1.82e-69|DirectHit
3	2.A.40.1.3-P75892:442	CDD395690|31-404:1.60e-83|DirectHit	CDD225142|18-428:5.88e-110|DirectHit	CDD273276|26-423:2.63e-72|DirectHit	CDD236744|24-424:9.88e-101|DirectHit	CDD183124|115-352:6.07e-04|DirectHit	CDD274468|36-425:2.39e-59|DirectHit
4	2.A.40.1.4-P39766:435	CDD395690|17-395:1.99e-94|DirectHit	CDD225142|3-431:5.90e-122|DirectHit	CDD273276|14-418:4.35e-114|DirectHit	CDD236744|8-418:6.60e-138|DirectHit	CDD183124|17-425:1.9e-47|Rescued1	CDD274468|24-420:2.30e-61|DirectHit
5	2.A.40.2.1-P50487:452	CDD395690|24-402:8.55e-79|DirectHit	CDD225142|13-440:2.64e-133|DirectHit	CDD273276|23-431:9.80e-133|DirectHit	CDD236744|14-394:4.26e-50|DirectHit	CDD183124|27-432:8.18e-19|DirectHit	CDD274468|30-433:2.20e-156|DirectHit
6	2.A.40.2.2-A2SPV2:529	CDD395690|28-396:1.60e-31|DirectHit	CDD225142|9-420:1.37e-42|DirectHit	CDD273276|18-430:6.3e-22|Rescued1	CDD236744|11-232:7.44e-07|DirectHit	CDD183124|31-406:6.00e-07|DirectHit	CDD274468|28-429:4.9e-22|Rescued1
7	2.A.40.2.3-Q8U1G8:427	CDD395690|18-395:1.39e-72|DirectHit	CDD225142|1-426:8.54e-120|DirectHit	CDD273276|18-422:2.04e-84|DirectHit	CDD236744|7-422:3.02e-57|DirectHit	CDD183124|16-427:4.77e-30|DirectHit	CDD274468|22-426:1.47e-117|DirectHit
8	2.A.40.3.1-P42086:438	CDD395690|6-386:3.13e-107|DirectHit	CDD225142|5-434:9.65e-147|DirectHit	CDD273276|2-415:6.07e-153|DirectHit	CDD236744|7-438:1.61e-37|DirectHit	CDD183124|8-412:4.37e-15|DirectHit	CDD274468|12-417:0.0|DirectHit
9	2.A.40.3.2-O32139:449	CDD395690|6-391:3.76e-98|DirectHit	CDD225142|7-428:1.90e-132|DirectHit	CDD273276|5-415:2.74e-135|DirectHit	CDD236744|11-442:4.47e-35|DirectHit	CDD183124|5-422:5.00e-11|DirectHit	CDD274468|13-421:8.84e-164|DirectHit
10	2.A.40.3.3-Q46821:482	CDD395690|28-412:2.78e-108|DirectHit	CDD225142|17-447:4.55e-155|DirectHit	CDD273276|28-441:2.59e-151|DirectHit	CDD236744|21-442:7.15e-45|DirectHit	CDD183124|34-438:1.07e-16|DirectHit	CDD274468|34-443:1.12e-175|DirectHit
11	2.A.40.3.4-O32140:430	CDD395690|8-388:5.77e-107|DirectHit	CDD225142|1-429:6.93e-145|DirectHit	CDD273276|4-412:7.20e-156|DirectHit	CDD236744|8-418:1.49e-45|DirectHit	CDD183124|14-417:2.97e-12|DirectHit	CDD274468|14-418:0.0|DirectHit
12	2.A.40.4.1-Q07307:574	CDD395690|79-498:7.89e-50|DirectHit	CDD225142|65-543:5.39e-93|DirectHit	CDD273276|73-541:4.82e-151|DirectHit	CDD236744|69-486:6.50e-17|DirectHit	CDD183124|176-545:5.65e-09|DirectHit	CDD274468|83-543:2.11e-74|DirectHit
13	2.A.40.4.2-P0AGM9:463	CDD395690|33-428:4.11e-99|DirectHit	CDD225142|19-463:4.52e-143|DirectHit	CDD273276|29-457:1.17e-145|DirectHit	CDD236744|23-458:6.03e-23|DirectHit	CDD183124|35-462:3.69e-16|DirectHit	CDD274468|41-459:1.16e-126|DirectHit
14	2.A.40.4.3-P67444:466	CDD395690|22-416:1.74e-90|DirectHit	CDD225142|9-464:2.09e-129|DirectHit	CDD273276|18-445:6.38e-137|DirectHit	CDD236744|128-383:4.44e-16|DirectHit	CDD183124|32-447:6.19e-15|DirectHit	CDD274468|28-447:1.48e-128|DirectHit
15	2.A.40.4.4-P48777:580	CDD395690|78-498:5.30e-51|DirectHit	CDD225142|59-503:4.85e-91|DirectHit	CDD273276|78-533:4.84e-148|DirectHit	CDD236744|181-485:8.09e-15|DirectHit	CDD183124|72-546:4.3e-97|Rescued1	CDD274468|78-503:4.52e-79|DirectHit
16	2.A.40.4.6-Q7DDK5:463	CDD395690|25-419:2.74e-78|DirectHit	CDD225142|13-462:1.10e-133|DirectHit	CDD273276|21-444:1.40e-120|DirectHit	CDD236744|144-391:7.84e-23|DirectHit	CDD183124|28-445:1.63e-16|DirectHit	CDD274468|31-446:5.07e-134|DirectHit
17	2.A.40.5.1-P77328:433	CDD395690|8-396:1.06e-89|DirectHit	CDD225142|1-431:3.68e-104|DirectHit	CDD273276|9-427:1.2e-19|Rescued1	CDD236744|8-427:2.5e-13|Rescued1	CDD183124|1-433:0.0|DirectHit	CDD274468|14-428:3.7e-13|Rescued1
18	2.A.40.5.2-P39618:440	CDD395690|1-392:2.05e-91|DirectHit	CDD225142|1-428:6.91e-87|DirectHit	CDD273276|34-417:9.57e-12|DirectHit	CDD236744|1-437:1.2e-18|Rescued1	CDD183124|4-427:3.16e-53|DirectHit	CDD274468|8-422:1.2e-18|Rescued1
19	2.A.40.5.3-D1AKK0:431	CDD395690|1-386:2.65e-40|DirectHit	CDD225142|1-425:5.14e-41|DirectHit	CDD273276|1-418:1.7e-44|Rescued1	CDD236744|1-425:2e-20|Rescued1	CDD183124|7-418:5.55e-46|DirectHit	CDD274468|7-419:5.8e-21|Rescued1
20	2.A.40.6.1-Q9WTW7:604	CDD395690|52-479:2.56e-74|DirectHit	CDD225142|35-489:3.12e-55|DirectHit	CDD273276|46-518:7.25e-41|DirectHit	CDD236744|40-471:7.22e-19|DirectHit	CDD183124|52-528:4.3e-90|Rescued1	CDD274468|55-491:9.62e-50|DirectHit
21	2.A.40.6.2-Q9UGH3:650	CDD395690|103-531:2.98e-79|DirectHit	CDD225142|86-554:3.41e-62|DirectHit	CDD273276|97-568:1.17e-48|DirectHit	CDD236744|90-523:1.01e-25|DirectHit	CDD183124|368-573:6.83e-07|DirectHit	CDD274468|106-554:8.56e-55|DirectHit
22	2.A.40.6.3-Q41760:527	CDD395690|34-439:4.12e-48|DirectHit	CDD225142|28-479:1.10e-47|DirectHit	CDD273276|29-433:1.88e-34|DirectHit	CDD236744|29-432:1.75e-12|DirectHit	CDD183124|33-433:3.06e-06|DirectHit	CDD274468|38-479:1.5e-53|Rescued1
23	2.A.40.6.4-Q6PIS1:610	CDD395690|77-473:1.68e-75|DirectHit	CDD225142|43-513:1.46e-27|DirectHit	CDD273276|51-481:2.86e-20|DirectHit	CDD236744|43-507:8.3e-44|Rescued1	CDD183124|301-512:6.40e-04|DirectHit	CDD274468|52-512:3.7e-43|Rescued1
24	2.A.40.6.5-Q9UHI7:598	CDD395690|45-476:4.80e-75|DirectHit	CDD225142|28-482:6.84e-55|DirectHit	CDD273276|39-498:9.09e-41|DirectHit	CDD236744|33-464:4.75e-19|DirectHit	CDD183124|45-521:6e-91|Rescued1	CDD274468|48-484:4.45e-48|DirectHit
25	2.A.40.6.6-Q3E7D0:709	CDD395690|184-602:5.21e-47|DirectHit	CDD225142|184-670:2.28e-35|DirectHit	CDD273276|184-615:9.46e-22|DirectHit	CDD236744|187-591:7.57e-06|DirectHit	CDD183124|186-664:5.13e-04|DirectHit	CDD274468|186-604:4.04e-41|DirectHit
26	2.A.40.6.7-NP_001256967:614	CDD395690|57-487:1.51e-87|DirectHit	CDD225142|49-530:2.09e-72|DirectHit	CDD273276|50-499:1.94e-58|DirectHit	CDD236744|44-471:1.19e-26|DirectHit	CDD183124|60-529:6.82e-10|DirectHit	CDD274468|60-524:2.60e-69|DirectHit
27	2.A.40.7.1-Q7Z8R3:580	CDD395690|42-477:6.29e-18|DirectHit	CDD225142|75-502:1.1e-21|Rescued1	CDD273276|98-488:0.0049|Rescued1	CDD236744|98-491:0.0016|Rescued1	CDD183124|75-502:0.0018|Rescued1	CDD274468|98-491:0.0015|Rescued1
28	2.A.40.7.2-O34987:440	CDD395690|15-403:5.19e-33|DirectHit	CDD225142|60-352:1.22e-04|DirectHit	CDD273276|14-411:5e-07|Rescued1	CDD236744|10-411:5.9e-07|Rescued1	CDD183124|15-429:5e-07|Rescued1	CDD274468|25-434:4.8e-07|Rescued1
29	2.A.40.7.3-Q9SRK7:579	CDD395690|126-532:5.37e-24|DirectHit	CDD225142|133-536:9e-24|Rescued1	CDD273276|133-536:0.0016|Rescued1	CDD236744|133-536:0.002|Rescued1	CDD183124|116-554:0.0068|Rescued2	CDD274468|133-536:0.0019|Rescued1
30	2.A.40.7.4-P31440:444	CDD395690|30-407:7.24e-33|DirectHit	CDD225142|13-442:4.1e-32|Rescued1	CDD273276|31-411:1.6e-06|Rescued1	CDD236744|26-442:1.9e-06|Rescued1	CDD183124|31-411:2.4e-05|Rescued1	CDD274468|36-411:1.2e-06|Rescued1
31	2.A.40.7.5-P0AF52:449	CDD395690|26-410:2.52e-74|DirectHit	CDD225142|13-449:1.7e-24|Rescued1	CDD273276|27-449:2.2e-07|Rescued1	CDD236744|18-449:3.9e-07|Rescued1	CDD183124|26-442:3e-07|Rescued1	CDD274468|32-443:4e-07|Rescued1
32	2.A.40.7.6-P31466:445	CDD395690|29-406:8.52e-30|DirectHit	CDD225142|16-442:2.1e-32|Rescued1	CDD273276|31-430:5.7e-06|Rescued1	CDD236744|18-442:6.5e-06|Rescued1	CDD183124|32-435:2.8e-05|Rescued1	CDD274468|35-435:4.3e-06|Rescued1
33	2.A.40.7.7-Q46817:455	CDD395690|32-416:1.22e-63|DirectHit	CDD225142|28-451:1.1e-24|Rescued1	CDD273276|28-451:4.2e-07|Rescued1	CDD236744|32-451:4.9e-07|Rescued1	CDD183124|32-447:5.7e-07|Rescued1	CDD274468|38-447:1.1e-06|Rescued1
34	2.A.40.7.8-NLW40898:429	CDD395690|15-393:3.79e-29|DirectHit	CDD225142|13-425:3.9e-39|Rescued1	CDD273276|14-401:1.4e-06|Rescued1	CDD236744|13-425:1e-06|Rescued1	CDD183124|15-404:1.5e-06|Rescued1	CDD274468|18-404:1.6e-06|Rescued1
35	2.A.40.7.9-AOC89074:578	CDD395690|41-474:3.00e-22|DirectHit	CDD225142|95-488:7e-23|Rescued1	CDD273276|35-496:0.0088|Rescued2	CDD236744|34-496:0.0077|Rescued2	CDD183124|95-488:0.0014|Rescued1	CDD274468|44-496:0.0097|Rescued2
36	2.A.40.8.1-SFD63595:552	CDD395690|17-399:9.2e-07|Rescued1	CDD225142|25-459:0.00012|Rescued1	CDD273276|25-386:0.0031|Rescued1	CDD236744|123-367:0.0017|Rescued1	CDD183124|94-386:0.0038|Rescued1	CDD274468|94-386:0.0045|Rescued1
37	2.A.40.8.2-WP_196717834:520	CDD395690|19-383:0.00044|Rescued1	CDD225142|19-404:0.0022|Rescued1	CDD273276|19-404:0.0021|Rescued1	CDD236744|19-404:0.0021|Rescued1	CDD183124|27-404:0.0026|Rescued1	CDD274468|27-404:0.0026|Rescued1
38	2.A.40.8.3-WP_180882488:534	CDD395690|14-409:6.9e-06|Rescued1	CDD225142|31-457:0.0032|Rescued1	CDD273276|45-422:0.0029|Rescued1	CDD236744|43-422:0.003|Rescued1	CDD183124|54-422:0.0035|Rescued1	CDD274468|54-422:0.0028|Rescued1
39	2.A.40.8.4-XP_004358236:604	CDD395690|105-442:0.00035|Rescued1	CDD225142|105-389:0.00073|Rescued1	CDD273276|35-501:0.0087|Rescued2	CDD236744|25-506:0.0063|Rescued2	CDD183124|35-506:0.0085|Rescued2	CDD274468|35-501:0.008|Rescued2
40	2.A.40.8.5-KAH8068476:759	CDD395690|291-683:0.0087|Rescued2	CDD225142|291-683:0.0081|Rescued2	CDD273276|291-683:0.0078|Rescued2	CDD236744|291-683:0.0083|Rescued2	CDD183124|291-683:0.0096|Rescued2	CDD274468|291-683:0.0071|Rescued2
41	2.A.40.8.6-WP_146821958:520	CDD395690|10-401:0.003|Rescued2	CDD225142|10-469:0.0076|Rescued2	CDD273276|10-445:0.0076|Rescued2	CDD236744|20-448:0.01|Rescued2	CDD183124|10-448:0.0097|Rescued2	CDD274468|10-446:0.0097|Rescued2
