# CDD153124:  DirectHits:  16    Rescued Proteins:  10    Prots with Domain in 2.A.89:  26 (100.0% from a total of 26)
# CDD153128:  DirectHits:  16    Rescued Proteins:  10    Prots with Domain in 2.A.89:  26 (100.0% from a total of 26)
# CDD153121:  DirectHits:  21    Rescued Proteins:  5    Prots with Domain in 2.A.89:  26 (100.0% from a total of 26)
# CDD426550:  DirectHits:  21    Rescued Proteins:  5    Prots with Domain in 2.A.89:  26 (100.0% from a total of 26)
# CDD153123:  DirectHits:  16    Rescued Proteins:  10    Prots with Domain in 2.A.89:  26 (100.0% from a total of 26)
# CDD224727:  DirectHits:  21    Rescued Proteins:  5    Prots with Domain in 2.A.89:  26 (100.0% from a total of 26)
1	2.A.89.1.1-P47818:322	CDD426550|101-286:5.74e-58|DirectHit	CDD224727|90-289:3.68e-31|DirectHit	CDD153121|101-159:2.51e-16|DirectHit	CDD153124|105-286:2.46e-09|DirectHit	CDD153123|100-321:7.5e-32|Rescued1	CDD153128|101-318:4.2e-31|Rescued1
2	2.A.89.1.2-Q9ZUA5:250	CDD426550|35-242:3.05e-90|DirectHit	CDD224727|34-248:1.28e-21|DirectHit	CDD153121|35-248:3.96e-29|DirectHit	CDD153124|36-246:2.84e-32|DirectHit	CDD153123|34-240:6.41e-29|DirectHit	CDD153128|35-216:2.30e-05|DirectHit
3	2.A.89.1.3-E4TL47:242	CDD426550|22-234:5.60e-71|DirectHit	CDD224727|51-241:2.15e-16|DirectHit	CDD153121|22-237:6.56e-15|DirectHit	CDD153124|17-237:2.85e-24|DirectHit	CDD153123|49-237:8.91e-24|DirectHit	CDD153128|20-234:1.8e-29|Rescued1
4	2.A.89.1.4-F8KX85:252	CDD426550|98-213:3.15e-15|DirectHit	CDD224727|9-252:3.4e-22|Rescued1	CDD153121|35-252:7.5e-11|Rescued1	CDD153124|19-252:2.2e-11|Rescued1	CDD153123|104-245:2.92e-07|DirectHit	CDD153128|35-252:9.1e-21|Rescued1
5	2.A.89.1.5-O84733:248	CDD426550|99-241:4.01e-08|DirectHit	CDD224727|3-248:6.30e-30|DirectHit	CDD153121|56-238:2.3e-09|Rescued1	CDD153124|30-238:8e-10|Rescued1	CDD153123|102-237:3.65e-05|DirectHit	CDD153128|33-248:1.89e-47|DirectHit
6	2.A.89.1.6-OHA14002:173	CDD426550|17-152:1.16e-25|DirectHit	CDD224727|49-152:1.22e-08|DirectHit	CDD153121|17-152:6.52e-16|DirectHit	CDD153124|17-152:6.71e-15|DirectHit	CDD153123|17-151:1.43e-06|DirectHit	CDD153128|15-152:1.97e-06|DirectHit
7	2.A.89.1.7-OPY19905:192	CDD426550|48-189:3.67e-12|DirectHit	CDD224727|16-189:1.73e-23|DirectHit	CDD153121|15-189:1.02e-09|DirectHit	CDD153124|47-189:8.71e-08|DirectHit	CDD153123|11-189:6.3e-10|Rescued1	CDD153128|15-189:2.45e-13|DirectHit
8	2.A.89.1.8-WP_069282109:183	CDD426550|23-183:1.8e-12|Rescued1	CDD224727|1-177:2.26e-06|DirectHit	CDD153121|23-183:9.6e-16|Rescued1	CDD153124|23-183:8.5e-09|Rescued1	CDD153123|15-171:2.4e-05|Rescued1	CDD153128|20-182:1.42e-04|DirectHit
9	2.A.89.1.9-D5BZQ5:194	CDD426550|22-191:1.2e-23|Rescued1	CDD224727|20-191:2.25e-04|DirectHit	CDD153121|22-191:1.6e-27|Rescued1	CDD153124|22-191:1.3e-07|Rescued1	CDD153123|22-189:0.0049|Rescued1	CDD153128|21-189:8.28e-06|DirectHit
10	2.A.89.1.10-KKK43167:214	CDD426550|30-210:8.07e-08|DirectHit	CDD224727|64-213:1.18e-06|DirectHit	CDD153121|30-213:3.41e-09|DirectHit	CDD153124|22-214:1.4e-11|Rescued1	CDD153123|22-213:5.8e-06|Rescued1	CDD153128|20-213:6.42e-10|DirectHit
11	2.A.89.1.11-OLS31039:222	CDD426550|45-214:2.6e-25|Rescued1	CDD224727|21-221:3.8e-31|Rescued1	CDD153121|37-217:9.7e-30|Rescued1	CDD153124|37-219:1.7e-14|Rescued1	CDD153123|77-214:5.8e-06|Rescued1	CDD153128|35-215:2.8e-30|Rescued1
12	2.A.89.1.12-OLS18256:203	CDD426550|39-196:7.38e-06|DirectHit	CDD224727|14-203:6.89e-08|DirectHit	CDD153121|31-203:2.87e-07|DirectHit	CDD153124|24-203:5.6e-15|Rescued1	CDD153123|31-203:1.4e-07|Rescued1	CDD153128|30-203:6.70e-16|DirectHit
13	2.A.89.1.13-Q8I5I0:273	CDD426550|45-264:2.84e-73|DirectHit	CDD224727|49-267:4.10e-15|DirectHit	CDD153121|45-267:2.88e-28|DirectHit	CDD153124|44-264:2.23e-28|DirectHit	CDD153123|49-264:2.73e-21|DirectHit	CDD153128|46-265:7.11e-04|DirectHit
14	2.A.89.2.1-Q1MMP9:327	CDD426550|188-325:2.9e-64|Rescued1	CDD224727|228-325:0.0038|Rescued1	CDD153121|182-309:1.90e-19|DirectHit	CDD153124|228-325:0.0022|Rescued1	CDD153123|171-326:0.0041|Rescued2	CDD153128|180-302:1.94e-32|DirectHit
15	2.A.89.2.2-M8ABW0:327	CDD426550|188-325:6.24e-06|DirectHit	CDD224727|181-325:0.0012|Rescued1	CDD153121|182-325:2.43e-22|DirectHit	CDD153124|181-325:0.0011|Rescued1	CDD153123|181-319:0.0011|Rescued1	CDD153128|180-324:7.59e-35|DirectHit
