# CDD214650:  DirectHits:  11    Rescued Proteins:  3    Prots with Domain in 8.A.17:  14 (100.0% from a total of 14)
# CDD409464:  DirectHits:  7    Rescued Proteins:  7    Prots with Domain in 8.A.17:  14 (100.0% from a total of 14)
# CDD429596:  DirectHits:  14    Rescued Proteins:  0    Prots with Domain in 8.A.17:  14 (100.0% from a total of 14)
# CDD409380:  DirectHits:  8    Rescued Proteins:  6    Prots with Domain in 8.A.17:  14 (100.0% from a total of 14)
# CDD214653:  DirectHits:  13    Rescued Proteins:  1    Prots with Domain in 8.A.17:  14 (100.0% from a total of 14)
1	8.A.17.1.1-NP_001035241:215	CDD429596|28-140:1.46e-19|DirectHit	CDD214653|30-123:5.15e-05|DirectHit	CDD214650|56-120:4.38e-08|DirectHit	CDD409380|27-122:4.46e-13|DirectHit	CDD409464|27-122:3.30e-12|DirectHit
2	8.A.17.1.2-Q9JK00:215	CDD429596|28-122:1.90e-19|DirectHit	CDD214653|30-123:5.75e-05|DirectHit	CDD214650|56-120:4.61e-08|DirectHit	CDD409380|27-122:3.16e-13|DirectHit	CDD409464|27-122:2.74e-12|DirectHit
3	8.A.17.1.3-XP_047659179:285	CDD429596|125-226:8.04e-10|DirectHit	CDD214653|125-221:6.39e-06|DirectHit	CDD214650|135-205:0.001|DirectHit	CDD409380|120-205:3.2e-06|Rescued1	CDD409464|120-205:2.4e-06|Rescued1
4	8.A.17.1.4-Q07699:218	CDD429596|23-147:9.62e-14|DirectHit	CDD214653|26-142:6e-22|Rescued1	CDD214650|35-123:3.5e-14|Rescued1	CDD409380|22-123:3.06e-07|DirectHit	CDD409464|27-123:1.04e-05|DirectHit
5	8.A.17.2.1-O60939:215	CDD429596|33-147:2.74e-23|DirectHit	CDD214653|35-146:1.09e-05|DirectHit	CDD214650|45-127:6.32e-08|DirectHit	CDD409380|30-146:1.24e-69|DirectHit	CDD409464|30-146:7.24e-23|DirectHit
6	8.A.17.2.2-Q8IWT1:228	CDD429596|43-144:6.36e-09|DirectHit	CDD214653|40-151:3.86e-06|DirectHit	CDD214650|51-131:1.54e-05|DirectHit	CDD409380|31-151:1.21e-15|DirectHit	CDD409464|40-138:8.07e-11|DirectHit
7	8.A.17.2.3-XP_039634131:241	CDD429596|31-138:7.08e-18|DirectHit	CDD214653|33-144:3.93e-04|DirectHit	CDD214650|43-127:1e-12|Rescued1	CDD409380|28-144:1.89e-46|DirectHit	CDD409464|28-144:3.54e-60|DirectHit
8	8.A.17.2.4-P25189:248	CDD429596|33-146:4.19e-25|DirectHit	CDD214653|36-146:1.98e-08|DirectHit	CDD214650|46-129:1.32e-16|DirectHit	CDD409380|30-146:3.08e-69|DirectHit	CDD409464|30-146:1.66e-32|DirectHit
9	8.A.17.3.1-Q8UWK1:280	CDD429596|25-129:5.24e-14|141-229:5.21e-04|DirectHit	CDD214653|26-129:1.11e-08|148-228:4.37e-04|DirectHit	CDD214650|35-113:3.27e-09|170-228:6.38e-05|DirectHit	CDD409380|28-113:1.1e-08|Rescued1	CDD409464|28-126:8e-06|Rescued1
10	8.A.17.3.2-TRZ04253:265	CDD429596|26-111:4.13e-11|158-257:1.63e-12|DirectHit	CDD214653|30-115:4.63e-05|160-252:3.35e-09|DirectHit	CDD214650|39-111:7.03e-07|170-248:2.81e-11|DirectHit	CDD409380|33-110:3.8e-15|161-255:1.5e-16|Rescued1	CDD409464|162-255:0.00039|Rescued1
11	8.A.17.3.3-XP_026803226:259	CDD429596|36-142:2.57e-06|DirectHit	CDD214653|47-131:3.31e-05|DirectHit	CDD214650|48-124:1.92e-06|DirectHit	CDD409380|54-123:2.6e-06|Rescued1	CDD409464|40-127:0.0043|Rescued2
12	8.A.17.3.4-XP_027863911:330	CDD429596|22-113:5.83e-06|DirectHit	CDD214653|23-113:5.92e-07|DirectHit	CDD214650|33-95:3.1e-06|182-206:0.00036|Rescued1	CDD409380|27-95:0.0049|Rescued2	CDD409464|27-95:0.0049|Rescued2
13	8.A.17.3.5-AAO89003:258	CDD429596|28-136:3.66e-19|DirectHit	CDD214653|30-136:1.84e-13|DirectHit	CDD214650|40-116:5.55e-11|DirectHit	CDD409380|30-115:1.92e-05|DirectHit	CDD409464|30-118:1.5e-06|Rescued1
14	8.A.17.4.1-Q15116:288	CDD429596|38-127:5.51e-14|DirectHit	CDD214653|39-125:1.05e-08|DirectHit	CDD214650|49-123:5.68e-10|DirectHit	CDD409380|37-123:4.3e-06|Rescued1	CDD409464|37-123:4e-05|Rescued1
