# CDD320097:  DirectHits:  5    Rescued Proteins:  0    Prots with Domain in 9.B.45:  5 (50.0% from a total of 10)
# CDD426590:  DirectHits:  5    Rescued Proteins:  0    Prots with Domain in 9.B.45:  5 (50.0% from a total of 10)
# CDD426608:  DirectHits:  5    Rescued Proteins:  0    Prots with Domain in 9.B.45:  5 (50.0% from a total of 10)
1	9.B.45.1.1-D6VTK4:431	CDD320097|Nohit	CDD426590|Nohit	CDD426608|21-297:7.49e-109|DirectHit
2	9.B.45.1.2-W9K2M0:380	CDD320097|Nohit	CDD426590|Nohit	CDD426608|8-286:1.88e-97|DirectHit
3	9.B.45.1.3-D2N2E0:566	CDD320097|Nohit	CDD426590|Nohit	CDD426608|40-317:9.20e-102|DirectHit
4	9.B.45.1.4-V9D2C4:423	CDD320097|Nohit	CDD426590|Nohit	CDD426608|36-311:8.51e-06|DirectHit
5	9.B.45.1.5-S7QPC4:361	CDD320097|Nohit	CDD426590|Nohit	CDD426608|38-265:3.85e-05|DirectHit
6	9.B.45.2.1-P06783:470	CDD320097|6-291:2.62e-100|DirectHit	CDD426590|10-289:2.34e-112|DirectHit	CDD426608|Nohit
7	9.B.45.2.2-F9FB82:543	CDD320097|18-317:1.18e-61|DirectHit	CDD426590|23-315:1.83e-83|DirectHit	CDD426608|Nohit
8	9.B.45.2.3-D2N1Y9:724	CDD320097|42-336:2.57e-51|DirectHit	CDD426590|45-335:2.48e-78|DirectHit	CDD426608|Nohit
9	9.B.45.2.4-T1RLE0:398	CDD320097|3-147:9.67e-36|DirectHit	CDD426590|29-274:7.33e-40|DirectHit	CDD426608|Nohit
10	9.B.45.2.5-L7V0R4:601	CDD320097|6-295:5.68e-120|DirectHit	CDD426590|10-294:1.22e-135|DirectHit	CDD426608|Nohit
