# CDD319021:  DirectHits:  3    Rescued Proteins:  9    Prots with Domain in 1.B.21:  12 (100.0% from a total of 12)
# CDD401363:  DirectHits:  3    Rescued Proteins:  9    Prots with Domain in 1.B.21:  12 (100.0% from a total of 12)
1	1.B.21.1.1-P76045:301	CDD401363|24-299:3.78e-139|DirectHit	CDD319021|19-301:0.00015|Rescued1
2	1.B.21.1.2-C3WB45:306	CDD401363|29-291:1.4e-07|Rescued1	CDD319021|29-306:0.0082|Rescued1
3	1.B.21.1.3-D1AL54:355	CDD401363|71-353:1.18e-163|DirectHit	CDD319021|74-355:0.00031|Rescued1
4	1.B.21.1.4-WP_024910978:331	CDD401363|37-329:4.75e-15|DirectHit	CDD319021|29-331:0.00053|Rescued1
5	1.B.21.2.1-F4VWJ2:321	CDD401363|50-315:3.2e-06|Rescued1	CDD319021|115-321:0.0037|Rescued1
6	1.B.21.2.2-K8WTJ8:361	CDD401363|58-349:0.00024|Rescued1	CDD319021|53-361:0.005|Rescued2
7	1.B.21.2.3-WP_012860170:299	CDD401363|11-297:1.2e-08|Rescued1	CDD319021|8-299:0.00068|Rescued1
8	1.B.21.2.4-WP_044624455:308	CDD401363|46-233:0.00078|Rescued1	CDD319021|61-308:0.0015|Rescued1
9	1.B.21.2.5-EEW1721302:333	CDD401363|73-331:0.0073|Rescued2	CDD319021|73-333:0.0023|Rescued2
10	1.B.21.3.1-E8M3M3:335	CDD401363|64-335:0.00015|Rescued1	CDD319021|45-335:6.92e-150|DirectHit
11	1.B.21.3.2-D0X4R0:334	CDD401363|64-334:0.00024|Rescued1	CDD319021|46-334:6.10e-161|DirectHit
12	1.B.21.3.3-B8K3G3:336	CDD401363|66-336:0.00021|Rescued1	CDD319021|48-336:1.08e-160|DirectHit
