# CDD129923:  DirectHits:  9    Rescued Proteins:  2    Prots with Domain in 2.A.46:  11 (100.0% from a total of 11)
# CDD225677:  DirectHits:  9    Rescued Proteins:  2    Prots with Domain in 2.A.46:  11 (100.0% from a total of 11)
# CDD427385:  DirectHits:  9    Rescued Proteins:  2    Prots with Domain in 2.A.46:  11 (100.0% from a total of 11)
1	2.A.46.1.1-P07775:394	CDD225677|1-393:2.76e-104|DirectHit	CDD129923|1-388:0.0|DirectHit	CDD427385|10-387:8.29e-167|DirectHit
2	2.A.46.1.2-Q0S582:422	CDD225677|43-413:7.86e-86|DirectHit	CDD129923|45-409:8.73e-37|DirectHit	CDD427385|45-413:2.43e-56|DirectHit
3	2.A.46.1.3-A6WDE3:393	CDD225677|11-383:1.81e-75|DirectHit	CDD129923|24-381:1.05e-41|DirectHit	CDD427385|24-383:4.21e-60|DirectHit
4	2.A.46.1.4-F8A1M3:398	CDD225677|15-385:8.08e-74|DirectHit	CDD129923|16-384:7.97e-39|DirectHit	CDD427385|16-384:6.06e-56|DirectHit
5	2.A.46.1.5-D5MPH4:416	CDD225677|7-399:2.21e-79|DirectHit	CDD129923|28-397:1.07e-33|DirectHit	CDD427385|24-389:2.19e-56|DirectHit
6	2.A.46.1.6-Q2J7N2:516	CDD225677|228-505:5.93e-46|DirectHit	CDD129923|314-498:3.01e-26|DirectHit	CDD427385|249-499:2.46e-38|DirectHit
7	2.A.46.1.7-E4PGB6:410	CDD225677|25-401:4.78e-79|DirectHit	CDD129923|35-390:2.26e-31|DirectHit	CDD427385|35-398:6.41e-54|DirectHit
8	2.A.46.1.8-H8W9K8:458	CDD225677|74-435:0.00021|Rescued1	CDD129923|74-435:0.00021|Rescued1	CDD427385|74-434:0.00022|Rescued1
9	2.A.46.1.9-P76103:391	CDD225677|1-390:6.14e-164|DirectHit	CDD129923|1-382:0.0|DirectHit	CDD427385|6-381:2.67e-158|DirectHit
10	2.A.46.1.10-Q88I34:423	CDD225677|33-401:4.95e-107|DirectHit	CDD129923|37-401:1.11e-94|DirectHit	CDD427385|31-401:7.11e-150|DirectHit
11	2.A.46.1.11-7TAK_A:471	CDD225677|31-442:0.00037|Rescued1	CDD129923|31-438:0.0012|Rescued1	CDD427385|31-437:0.0013|Rescued1
