# CDD224265:  DirectHits:  8    Rescued Proteins:  7    Prots with Domain in 2.A.122:  15 (100.0% from a total of 15)
# CDD182666:  DirectHits:  14    Rescued Proteins:  1    Prots with Domain in 2.A.122:  15 (100.0% from a total of 15)
# CDD179810:  DirectHits:  14    Rescued Proteins:  1    Prots with Domain in 2.A.122:  15 (100.0% from a total of 15)
# CDD273202:  DirectHits:  12    Rescued Proteins:  3    Prots with Domain in 2.A.122:  15 (100.0% from a total of 15)
# CDD427759:  DirectHits:  15    Rescued Proteins:  0    Prots with Domain in 2.A.122:  15 (100.0% from a total of 15)
1	2.A.122.1.1-C6EAH0:231	CDD427759|14-219:4.09e-86|DirectHit	CDD182666|1-231:1.09e-151|DirectHit	CDD179810|11-227:1.75e-43|DirectHit	CDD273202|2-227:2.11e-114|DirectHit	CDD224265|1-227:6.42e-103|DirectHit
2	2.A.122.1.2-D6SC34:231	CDD427759|18-223:4.20e-70|DirectHit	CDD182666|15-226:1.34e-38|DirectHit	CDD179810|13-230:4.45e-29|DirectHit	CDD273202|11-231:2.81e-41|DirectHit	CDD224265|3-231:5.94e-87|DirectHit
3	2.A.122.1.3-P60643:233	CDD427759|21-214:3.05e-61|DirectHit	CDD182666|16-214:7.71e-28|DirectHit	CDD179810|2-214:5.25e-111|DirectHit	CDD273202|11-214:6.79e-31|DirectHit	CDD224265|4-214:3.31e-73|DirectHit
4	2.A.122.1.4-I6TRN5:231	CDD427759|18-221:2.13e-64|DirectHit	CDD182666|4-231:1.19e-33|DirectHit	CDD179810|7-230:9.69e-36|DirectHit	CDD273202|12-230:6.60e-35|DirectHit	CDD224265|2-231:3.96e-67|DirectHit
5	2.A.122.1.5-P39590:225	CDD427759|13-218:6.08e-75|DirectHit	CDD182666|7-225:6.91e-44|DirectHit	CDD179810|31-225:8.68e-39|DirectHit	CDD273202|1-222:3.57e-42|DirectHit	CDD224265|1-225:5.07e-81|DirectHit
6	2.A.122.1.6-P94516:231	CDD427759|16-210:2.26e-70|DirectHit	CDD182666|33-210:2.80e-27|DirectHit	CDD179810|1-230:1.00e-125|DirectHit	CDD273202|8-229:6.44e-34|DirectHit	CDD224265|1-231:4.28e-82|DirectHit
7	2.A.122.1.7-P42102:230	CDD427759|16-220:2.32e-81|DirectHit	CDD182666|13-224:3.74e-44|DirectHit	CDD179810|12-228:1.27e-34|DirectHit	CDD273202|13-225:3.11e-48|DirectHit	CDD224265|1-228:1.38e-88|DirectHit
8	2.A.122.1.8-WP_159220376:228	CDD427759|16-214:1.34e-65|DirectHit	CDD182666|14-214:3.57e-31|DirectHit	CDD179810|33-214:1.21e-20|DirectHit	CDD273202|14-214:7.12e-33|DirectHit	CDD224265|1-214:1.00e-77|DirectHit
9	2.A.122.2.1-Q9FVQ4:512	CDD427759|336-497:2.00e-38|DirectHit	CDD182666|339-512:1.74e-10|DirectHit	CDD179810|337-471:3.13e-14|DirectHit	CDD273202|343-497:1.28e-23|DirectHit	CDD224265|268-505:1.9e-13|Rescued1
10	2.A.122.2.2-B9EX61:519	CDD427759|343-504:3.98e-34|DirectHit	CDD182666|346-504:8.79e-07|DirectHit	CDD179810|344-478:4.20e-13|DirectHit	CDD273202|346-504:1.63e-21|DirectHit	CDD224265|278-512:1.6e-12|Rescued1
11	2.A.122.2.3-Q7XBT7:458	CDD427759|270-431:1.51e-32|DirectHit	CDD182666|273-430:1.75e-07|DirectHit	CDD179810|271-427:1.17e-12|DirectHit	CDD273202|277-430:1.37e-20|DirectHit	CDD224265|205-435:1.4e-13|Rescued1
12	2.A.122.2.4-A8IZX1:455	CDD427759|263-435:3.54e-29|DirectHit	CDD182666|333-435:5.06e-07|DirectHit	CDD179810|256-420:1.40e-07|DirectHit	CDD273202|256-455:7.8e-17|Rescued1	CDD224265|252-455:4.7e-12|Rescued1
13	2.A.122.2.5-B8CB30:525	CDD427759|290-509:2.84e-35|DirectHit	CDD182666|351-486:8.81e-14|DirectHit	CDD179810|322-483:2.36e-06|DirectHit	CDD273202|278-500:1.67e-20|DirectHit	CDD224265|273-520:6e-15|Rescued1
14	2.A.122.2.6-B5YN56:413	CDD427759|238-400:1.09e-31|DirectHit	CDD182666|245-373:4.97e-10|DirectHit	CDD179810|214-402:3.44e-12|DirectHit	CDD273202|168-402:3.7e-41|Rescued1	CDD224265|160-402:3.8e-15|Rescued1
15	2.A.122.3.1-KKP01475:604	CDD427759|397-589:5.97e-13|DirectHit	CDD182666|328-514:7.7e-05|Rescued1	CDD179810|360-507:7.5e-06|Rescued1	CDD273202|328-514:3.2e-05|Rescued1	CDD224265|328-507:0.003|Rescued1
