# CDD431552:  DirectHits:  5    Rescued Proteins:  4    Prots with Domain in 1.E.55:  9 (81.8% from a total of 11)
1	1.E.55.1.1-B9USB3:85	CDD431552|21-66:0.0013|Rescued1
2	1.E.55.1.2-B9US77:92	CDD431552|30-73:2.2e-07|Rescued2
3	1.E.55.1.3-G0EP25:97	CDD431552|22-67:1.2e-05|Rescued2
4	1.E.55.1.4-L0F2Z5:92	CDD431552|30-73:2.2e-07|Rescued2
5	1.E.55.2.1-K2SWQ8:142	CDD431552|54-127:3.60e-16|DirectHit
6	1.E.55.2.2-F8FTA7:143	CDD431552|54-126:3.75e-11|DirectHit
7	1.E.55.2.3-T0QME2:133	CDD431552|44-119:9.18e-05|DirectHit
8	1.E.55.2.4-S1GB50:126	CDD431552|54-117:1.38e-04|DirectHit
9	1.E.55.2.5-I8GTD0:143	CDD431552|49-116:2.62e-10|DirectHit
10	1.E.55.3.1-U5UP25:105	CDD431552|Nohit
11	1.E.55.3.2-B9E9H7:105	CDD431552|Nohit
