# CDD214872:  DirectHits:  49    Rescued Proteins:  2    Prots with Domain in 1.B.12:  51 (98.1% from a total of 52)
# CDD273608:  DirectHits:  42    Rescued Proteins:  9    Prots with Domain in 1.B.12:  51 (98.1% from a total of 52)
# CDD238156:  DirectHits:  26    Rescued Proteins:  20    Prots with Domain in 1.B.12:  46 (88.5% from a total of 52)
# CDD427510:  DirectHits:  49    Rescued Proteins:  2    Prots with Domain in 1.B.12:  51 (98.1% from a total of 52)
1	1.B.12.1.1-Q03155:1286	CDD427510|1005-1264:3.57e-20|DirectHit	CDD214872|1047-1274:2.56e-13|DirectHit	CDD273608|846-1286:3.09e-94|DirectHit	CDD238156|773-958:1.64e-26|DirectHit
2	1.B.12.1.2-Q7BCK4:1102	CDD427510|821-1081:1.11e-26|DirectHit	CDD214872|823-1089:2.22e-22|DirectHit	CDD273608|628-1102:1.68e-112|DirectHit	CDD238156|562-738:1.04e-31|DirectHit
3	1.B.12.1.3-Q9Z625:955	CDD427510|679-933:2.57e-35|DirectHit	CDD214872|687-944:1.01e-28|DirectHit	CDD273608|453-955:2.83e-94|DirectHit	CDD238156|390-561:4.94e-40|DirectHit
4	1.B.12.1.4-Q9JMS5:1758	CDD427510|1472-1635:5.97e-05|DirectHit	CDD214872|1475-1725:4.8e-10|Rescued1	CDD273608|1313-1758:3.66e-68|DirectHit	CDD238156|271-425:0.0021|474-645:0.0021|1242-1432:2.1e-06|Rescued1
5	1.B.12.1.5-P45508:1250	CDD427510|989-1228:2.03e-23|DirectHit	CDD214872|989-1239:4.39e-23|DirectHit	CDD273608|806-1250:4.70e-91|DirectHit	CDD238156|732-918:3.34e-29|DirectHit
6	1.B.12.1.6-Q8X6C1:1349	CDD427510|1068-1328:8.56e-40|DirectHit	CDD214872|1075-1338:4.98e-31|DirectHit	CDD273608|877-1349:1.74e-104|DirectHit	CDD238156|803-986:2.17e-41|DirectHit
7	1.B.12.1.7-O84417:975	CDD427510|711-931:7.1e-11|Rescued1	CDD214872|741-965:9.64e-12|DirectHit	CDD273608|160-530:0.00079|616-975:0.00079|Rescued2	CDD238156|Nohit
8	1.B.12.1.8-o84418:1754	CDD427510|1468-1734:1.36e-21|DirectHit	CDD214872|1470-1744:7.31e-27|DirectHit	CDD273608|880-1268:0.0033|Rescued1	CDD238156|72-466:0.0082|815-1134:0.0039|Rescued2
9	1.B.12.1.9-O84818:1531	CDD427510|1251-1506:3.54e-22|DirectHit	CDD214872|1253-1511:2.14e-28|DirectHit	CDD273608|1251-1514:0.0022|Rescued1	CDD238156|208-519:0.0094|565-695:0.0063|Rescued2
10	1.B.12.1.10-P38008:1034	CDD427510|774-1014:3.19e-15|DirectHit	CDD214872|766-1024:5.71e-25|DirectHit	CDD273608|636-1034:0.0085|Rescued1	CDD238156|Nohit
11	1.B.12.2.1-P14283:910	CDD427510|649-889:9.20e-45|DirectHit	CDD214872|651-893:9.92e-39|DirectHit	CDD273608|467-910:1.89e-111|DirectHit	CDD238156|411-570:3.41e-28|DirectHit
12	1.B.12.2.2-Q45343:672	CDD427510|411-651:8.84e-53|DirectHit	CDD214872|413-659:5.41e-45|DirectHit	CDD273608|387-672:2.65e-81|DirectHit	CDD238156|373-557:0.0096|Rescued2
13	1.B.12.2.3-Q45340:1010	CDD427510|750-989:1.01e-38|DirectHit	CDD214872|754-997:4.20e-33|DirectHit	CDD273608|600-1010:1.43e-80|DirectHit	CDD238156|531-708:2.87e-29|DirectHit
14	1.B.12.2.4-C9LS91:2429	CDD427510|2168-2408:6.69e-42|DirectHit	CDD214872|2173-2418:1.08e-30|DirectHit	CDD273608|2133-2429:1.91e-44|DirectHit	CDD238156|1040-1250:0.0071|Rescued2
15	1.B.12.2.5-V9BHF8:909	CDD427510|648-858:1.10e-38|DirectHit	CDD214872|650-894:2.53e-33|DirectHit	CDD273608|500-909:1.73e-91|DirectHit	CDD238156|444-602:6.35e-23|DirectHit
16	1.B.12.2.6-P76017:955	CDD427510|694-935:1.56e-29|DirectHit	CDD214872|701-940:7.08e-21|DirectHit	CDD273608|512-955:7.26e-81|DirectHit	CDD238156|450-620:1.37e-19|DirectHit
17	1.B.12.2.7-Q8X5H7:980	CDD427510|722-959:3.90e-35|DirectHit	CDD214872|724-969:1.79e-28|DirectHit	CDD273608|568-980:1.03e-73|DirectHit	CDD238156|518-672:1.31e-09|DirectHit
18	1.B.12.3.1-P09790:1532	CDD427510|1287-1467:4.37e-23|DirectHit	CDD214872|1290-1516:4.31e-14|DirectHit	CDD273608|1027-1532:2.1e-18|Rescued1	CDD238156|796-976:4.67e-27|DirectHit
19	1.B.12.3.2-P45387:1394	CDD427510|1147-1349:5.76e-08|DirectHit	CDD214872|1159-1349:4.16e-09|DirectHit	CDD273608|874-1394:5.71e-10|DirectHit	CDD238156|784-980:7.84e-25|DirectHit
20	1.B.12.3.3-Q5QHR5:912	CDD427510|669-887:1.21e-10|DirectHit	CDD214872|668-896:1.7e-13|Rescued1	CDD273608|617-912:1.06e-12|DirectHit	CDD238156|Nohit
21	1.B.12.4.1-Q9EZE7:1305	CDD427510|1046-1284:8.79e-34|DirectHit	CDD214872|1045-1292:4.14e-27|DirectHit	CDD273608|896-1305:4.03e-80|DirectHit	CDD238156|293-447:6.6e-05|644-792:0.0037|821-1003:9.7e-33|Rescued1
22	1.B.12.4.2-Q47692:1377	CDD427510|1119-1356:6.17e-32|DirectHit	CDD214872|1117-1366:4.41e-27|DirectHit	CDD273608|966-1377:1.69e-51|DirectHit	CDD238156|896-1076:6.11e-21|DirectHit
23	1.B.12.4.3-Q7BSW5:1300	CDD427510|1041-1279:4.10e-34|DirectHit	CDD214872|1040-1287:6.72e-31|DirectHit	CDD273608|889-1300:1.79e-62|DirectHit	CDD238156|845-998:9.14e-17|DirectHit
24	1.B.12.4.4-O68900:1295	CDD427510|1036-1274:1.11e-33|DirectHit	CDD214872|1035-1282:1.54e-28|DirectHit	CDD273608|887-1295:1.08e-57|DirectHit	CDD238156|844-993:3.38e-15|DirectHit
