# CDD426182:  DirectHits:  21    Rescued Proteins:  0    Prots with Domain in 1.C.12:  21 (87.5% from a total of 24)
# CDD435915:  DirectHits:  15    Rescued Proteins:  0    Prots with Domain in 1.C.12:  15 (62.5% from a total of 24)
1	1.C.12.1.1-P0C2E9:500	CDD426182|37-389:0.0|DirectHit	CDD435915|393-494:4.04e-65|DirectHit
2	1.C.12.1.2-P23564:501	CDD426182|39-391:1.79e-173|DirectHit	CDD435915|395-496:4.48e-59|DirectHit
3	1.C.12.1.3-Q815P0:512	CDD426182|51-402:6.27e-178|DirectHit	CDD435915|406-506:1.83e-53|DirectHit
4	1.C.12.1.4-P0C0I3:571	CDD426182|108-460:3.10e-171|DirectHit	CDD435915|464-564:1.88e-46|DirectHit
5	1.C.12.1.5-P0C2J9:471	CDD426182|5-358:0.0|DirectHit	CDD435915|362-463:5.70e-65|DirectHit
6	1.C.12.1.6-P31831:528	CDD426182|60-413:0.0|DirectHit	CDD435915|417-517:7.33e-64|DirectHit
7	1.C.12.1.7-P13128:529	CDD426182|60-414:0.0|DirectHit	CDD435915|418-519:1.95e-66|DirectHit
8	1.C.12.1.8-O85102:497	CDD426182|32-386:0.0|DirectHit	CDD435915|390-490:3.03e-62|DirectHit
9	1.C.12.1.9-O31241:534	CDD426182|66-422:4.92e-170|DirectHit	CDD435915|427-527:5.08e-51|DirectHit
10	1.C.12.1.10-S3JSS5:588	CDD426182|123-447:3.60e-29|DirectHit	CDD435915|Nohit
11	1.C.12.1.11-C1CWG1:511	CDD426182|174-372:1.26e-18|DirectHit	CDD435915|Nohit
12	1.C.12.1.12-M3B575:504	CDD426182|90-385:1.12e-17|DirectHit	CDD435915|Nohit
13	1.C.12.1.13-Q9LCB8:532	CDD426182|63-416:3.64e-168|DirectHit	CDD435915|420-521:1.06e-39|DirectHit
14	1.C.12.1.14-U6S4M9:500	CDD426182|35-388:1.17e-128|DirectHit	CDD435915|393-492:6.28e-45|DirectHit
15	1.C.12.1.15-U2Q6K4:514	CDD426182|48-401:2.42e-176|DirectHit	CDD435915|406-506:1.98e-53|DirectHit
16	1.C.12.1.16-ACD39461:516	CDD426182|50-403:5.18e-169|DirectHit	CDD435915|408-508:7.75e-43|DirectHit
17	1.C.12.1.17-WP_164824858:519	CDD426182|52-406:6.75e-154|DirectHit	CDD435915|410-511:4.99e-51|DirectHit
18	1.C.12.2.1-A6GVU3:382	CDD426182|45-364:5.49e-22|DirectHit	CDD435915|Nohit
19	1.C.12.2.2-H1Q242:373	CDD426182|79-361:4.26e-18|DirectHit	CDD435915|Nohit
20	1.C.12.2.3-F9YPV7:369	CDD426182|73-366:6.32e-18|DirectHit	CDD435915|Nohit
21	1.C.12.2.4-W4T7H8:489	CDD426182|90-349:1.63e-20|DirectHit	CDD435915|Nohit
22	1.C.12.3.1-Q8YX86:470	CDD426182|Nohit	CDD435915|375-464:1.39e-04|DirectHit
23	1.C.12.3.2-W9E360:361	CDD426182|Nohit	CDD435915|Nohit
24	1.C.12.3.3-U6B8P7:458	CDD426182|Nohit	CDD435915|Nohit
