# CDD426096:  DirectHits:  16    Rescued Proteins:  0    Prots with Domain in 2.A.106:  16 (100.0% from a total of 16)
# CDD225030:  DirectHits:  16    Rescued Proteins:  0    Prots with Domain in 2.A.106:  16 (100.0% from a total of 16)
1	2.A.106.1.1-P52876:206	CDD426096|6-79:6.73e-18|123-197:2.92e-22|DirectHit	CDD225030|2-206:4.90e-61|DirectHit
2	2.A.106.1.2-G0PPC8:194	CDD426096|9-75:5.03e-13|111-184:1.45e-16|DirectHit	CDD225030|7-194:5.55e-21|DirectHit
3	2.A.106.1.3-Q3ASG5:213	CDD426096|5-79:1.15e-18|103-177:4.44e-20|DirectHit	CDD225030|1-184:9.92e-46|DirectHit
4	2.A.106.1.4-B9MIH1:192	CDD426096|5-80:1.17e-15|105-179:9.99e-20|DirectHit	CDD225030|1-189:7.35e-60|DirectHit
5	2.A.106.1.5-Q94AX5:370	CDD426096|161-213:2.16e-15|287-361:8.15e-19|DirectHit	CDD225030|159-370:6.06e-29|DirectHit
6	2.A.106.1.6-A8I8C6:340	CDD426096|135-188:1.68e-14|257-331:4.84e-25|DirectHit	CDD225030|132-340:1.76e-32|253-337:1.41e-08|DirectHit
7	2.A.106.1.7-Q9T0H9:359	CDD426096|147-226:6.91e-16|277-351:3.09e-23|DirectHit	CDD225030|146-359:1.09e-33|273-352:2.40e-05|DirectHit
8	2.A.106.1.8-Q8EHY3:184	CDD426096|5-80:1.51e-09|103-178:6.75e-21|DirectHit	CDD225030|1-183:1.53e-47|DirectHit
9	2.A.106.2.1-P52875:323	CDD426096|98-171:6.25e-15|237-311:3.25e-27|DirectHit	CDD225030|96-316:1.75e-44|DirectHit
10	2.A.106.2.2-Q9HC07:324	CDD426096|98-171:1.02e-22|238-312:1.52e-26|DirectHit	CDD225030|81-178:1.49e-07|96-317:2.98e-48|DirectHit
11	2.A.106.2.3-P38301:280	CDD426096|43-117:8.66e-21|194-268:4.36e-23|DirectHit	CDD225030|30-126:1.79e-06|39-280:5.46e-59|DirectHit
12	2.A.106.2.4-Q10320:287	CDD426096|53-125:2.90e-20|204-278:4.16e-22|DirectHit	CDD225030|47-287:6.79e-65|DirectHit
13	2.A.106.2.5-B2WDS4:515	CDD426096|253-327:1.63e-27|430-504:7.13e-28|DirectHit	CDD225030|236-334:5.73e-10|251-512:1.80e-52|DirectHit
14	2.A.106.3.1-H2CHC3:89	CDD426096|7-82:5.25e-19|DirectHit	CDD225030|2-87:1.66e-18|4-86:8.93e-09|DirectHit
15	2.A.106.3.2-Q6MMB9:90	CDD426096|8-82:1.82e-08|DirectHit	CDD225030|2-83:8.72e-08|DirectHit
16	2.A.106.4.1-M0LB15:235	CDD426096|23-85:1.52e-07|132-208:4.43e-14|DirectHit	CDD225030|23-220:1.51e-24|DirectHit
