# CDD397278:  DirectHits:  35    Rescued Proteins:  23    Prots with Domain in 2.A.123:  58 (100.0% from a total of 58)
1	2.A.123.1.1-P93332:268	CDD397278|10-83:1.98e-23|131-214:7.01e-25|DirectHit
2	2.A.123.1.2-V4TK97:305	CDD397278|14-97:1.82e-25|135-216:2.49e-26|DirectHit
3	2.A.123.1.3-Q9FY94:292	CDD397278|12-99:3.25e-24|134-218:1.56e-25|DirectHit
4	2.A.123.1.4-Q9BRV3:221	CDD397278|9-95:2.80e-29|127-213:9.32e-30|DirectHit
5	2.A.123.1.5-Q8LFH5:239	CDD397278|9-98:4.48e-19|135-220:5.41e-17|DirectHit
6	2.A.123.1.6-Q6YZF3:307	CDD397278|17-101:1.16e-18|135-221:4.60e-21|DirectHit
7	2.A.123.1.7-Q9FPN0:265	CDD397278|11-97:1.15e-23|131-217:1.68e-29|DirectHit
8	2.A.123.1.8-Q9CXK4:221	CDD397278|9-95:1.95e-30|127-213:1.13e-29|DirectHit
9	2.A.123.1.9-Q8L9J7:247	CDD397278|8-94:2.34e-16|131-213:1.26e-26|DirectHit
10	2.A.123.1.10-O45102:299	CDD397278|7-93:4.84e-28|121-206:6.18e-28|DirectHit
11	2.A.123.1.11-F6U696:215	CDD397278|7-89:2.78e-16|127-209:6.33e-17|DirectHit
12	2.A.123.1.12-Q7JVE7:226	CDD397278|8-94:8.74e-26|126-210:1.98e-21|DirectHit
13	2.A.123.1.13-Q9SMM5:289	CDD397278|12-99:2.75e-28|133-219:8.13e-31|DirectHit
14	2.A.123.1.14-Q54JW5:220	CDD397278|12-91:1.83e-11|133-217:7.59e-14|DirectHit
15	2.A.123.1.15-B7FP68:375	CDD397278|245-327:2.70e-14|DirectHit
16	2.A.123.1.16-M2X865:262	CDD397278|18-88:6.02e-05|133-216:2.45e-13|DirectHit
17	2.A.123.1.17-O96245:686	CDD397278|383-460:2.67e-17|501-587:1.38e-29|DirectHit
18	2.A.123.1.18-Q5N8J1:230	CDD397278|13-99:1.26e-13|133-217:2.09e-19|DirectHit
19	2.A.123.1.19-W5P0N7:226	CDD397278|9-95:1.19e-25|129-210:1.80e-29|DirectHit
20	2.A.123.1.20-KRO47255:197	CDD397278|2-80:2.80e-04|121-187:9.00e-04|DirectHit
21	2.A.123.1.21-XP_020105579:709	CDD397278|9-98:9.16e-25|134-213:1.37e-19|318-386:5.83e-11|421-502:2.02e-23|DirectHit
22	2.A.123.1.22-H3GD93:1089	CDD397278|132-218:3.65e-09|383-467:1.69e-09|653-737:6.48e-11|839-910:3.80e-08|950-1035:3.03e-09|DirectHit
23	2.A.123.1.23-Q9LUR4:230	CDD397278|6-93:3.48e-20|128-211:2.06e-18|DirectHit
24	2.A.123.1.24-Q9ZV02:258	CDD397278|10-97:1.78e-25|131-217:2.78e-28|DirectHit
25	2.A.123.1.25-F0T9U2:89	CDD397278|8-88:1.02e-12|DirectHit
26	2.A.123.1.26-Q9FGQ2:294	CDD397278|10-98:3.27e-27|132-218:6.40e-32|DirectHit
27	2.A.123.1.27-ANC68268:262	CDD397278|11-95:7.16e-24|129-213:4.53e-26|DirectHit
28	2.A.123.1.28-Q5JJY5:243	CDD397278|27-113:2.11e-10|147-227:2.88e-17|DirectHit
29	2.A.123.1.29-Q5NAZ9:252	CDD397278|10-99:1.77e-13|133-219:2.36e-21|DirectHit
30	2.A.123.1.30-Q8LBF7:258	CDD397278|11-100:3.68e-18|135-221:1.71e-30|DirectHit
31	2.A.123.2.1-B3PMT4:242	CDD397278|4-93:4.9e-07|138-226:1.6e-05|Rescued1
32	2.A.123.2.2-A2BS89:85	CDD397278|3-85:7.8e-15|Rescued1
33	2.A.123.2.3-C3WG44:85	CDD397278|1-84:1.2e-17|Rescued1
34	2.A.123.2.4-Q8F4F7:96	CDD397278|6-82:1.07e-04|DirectHit
