# CDD402439:  DirectHits:  18    Rescued Proteins:  13    Prots with Domain in 1.E.66:  31 (100.0% from a total of 31)
1	1.E.66.1.1-Q9T1W9:99	CDD402439|10-94:4.85e-12|DirectHit
2	1.E.66.1.2-DAY58160:102	CDD402439|5-91:9.64e-09|DirectHit
3	1.E.66.1.3-DAY08768:109	CDD402439|7-107:1.27e-44|DirectHit
4	1.E.66.1.4-CDF98922:107	CDD402439|5-105:1.49e-27|DirectHit
5	1.E.66.1.5-PKR90880:112	CDD402439|20-103:1.55e-04|DirectHit
6	1.E.66.1.6-MAU46243:153	CDD402439|50-149:3.8e-08|Rescued1
7	1.E.66.1.7-WP_158174741:109	CDD402439|4-104:2.85e-18|DirectHit
8	1.E.66.1.8-MCC0054319:104	CDD402439|14-90:4.03e-04|DirectHit
9	1.E.66.1.9-WP_242148167:100	CDD402439|5-95:1.40e-11|DirectHit
10	1.E.66.1.10-WP_107339201:111	CDD402439|34-108:1.58e-04|DirectHit
11	1.E.66.1.11-WP_167671286:131	CDD402439|10-126:1.93e-05|DirectHit
12	1.E.66.1.12-WP_028468419:103	CDD402439|13-102:1e-07|Rescued1
13	1.E.66.1.13-WP_237673595:113	CDD402439|13-99:2.93e-05|DirectHit
14	1.E.66.1.14-WP_010604001:116	CDD402439|2-112:1.5e-05|Rescued1
15	1.E.66.1.15-MBN26275:140	CDD402439|15-131:0.00012|Rescued1
16	1.E.66.1.16-WP_170284485:144	CDD402439|13-133:8.14e-08|DirectHit
17	1.E.66.1.17-WP_034831528:136	CDD402439|6-131:9.9e-08|Rescued1
18	1.E.66.2.1-WP_045585013:141	CDD402439|4-108:1.50e-06|DirectHit
19	1.E.66.2.2-PIQ38948:134	CDD402439|5-129:5.6e-08|Rescued1
20	1.E.66.2.3-WP_097281309:136	CDD402439|3-132:9.5e-09|Rescued1
21	1.E.66.3.1-DAE69136:127	CDD402439|52-106:6.82e-07|DirectHit
22	1.E.66.3.2-DAK87823:122	CDD402439|5-119:6.39e-10|DirectHit
23	1.E.66.3.3-WP_062252146:127	CDD402439|6-124:3.3e-09|Rescued1
24	1.E.66.3.4-NCB23509:128	CDD402439|39-110:1.91e-07|DirectHit
25	1.E.66.3.5-NVJ90863:127	CDD402439|25-125:3.59e-04|DirectHit
26	1.E.66.3.6-WP_089274709:128	CDD402439|17-126:9.03e-05|DirectHit
27	1.E.66.4.1-MYB20063:117	CDD402439|4-115:0.00019|Rescued1
28	1.E.66.4.2-WP_035597028:124	CDD402439|13-110:4e-06|Rescued1
29	1.E.66.4.3-WP_038086457:115	CDD402439|16-111:1.6e-08|Rescued1
30	1.E.66.4.4-DAV16080:116	CDD402439|13-112:4.8e-06|Rescued1
31	1.E.66.4.5-WP_152003898:116	CDD402439|11-116:0.0002|Rescued1
