# CDD425619:  DirectHits:  9    Rescued Proteins:  4    Prots with Domain in 8.A.136:  13 (86.7% from a total of 15)
# CDD214976:  DirectHits:  11    Rescued Proteins:  2    Prots with Domain in 8.A.136:  13 (86.7% from a total of 15)
# CDD426959:  DirectHits:  10    Rescued Proteins:  3    Prots with Domain in 8.A.136:  13 (86.7% from a total of 15)
1	8.A.136.1.1-P49407:418	CDD214976|193-356:2.02e-40|DirectHit	CDD426959|193-356:3.44e-20|DirectHit	CDD425619|18-174:1.57e-43|DirectHit
2	8.A.136.1.2-P32121:409	CDD214976|194-349:1.07e-35|DirectHit	CDD426959|194-349:2.27e-19|DirectHit	CDD425619|19-175:2.30e-34|DirectHit
3	8.A.136.1.3-XP_026067171:423	CDD214976|184-302:1.84e-18|DirectHit	CDD426959|184-301:3.81e-22|DirectHit	CDD425619|16-155:1.34e-16|DirectHit
4	8.A.136.1.4-VEL12561:555	CDD214976|295-418:2.5e-06|Rescued1	CDD426959|295-418:3.9e-17|Rescued1	CDD425619|125-248:0.00058|Rescued1
5	8.A.136.1.5-VDK32328:638	CDD214976|354-470:7.3e-06|Rescued1	CDD426959|352-435:9.54e-05|DirectHit	CDD425619|164-302:0.0068|Rescued2
6	8.A.136.1.6-PVH93212:690	CDD214976|382-524:1.51e-12|DirectHit	CDD426959|382-524:1.26e-09|DirectHit	CDD425619|204-341:0.00028|Rescued1
7	8.A.136.1.7-XP_014150525:457	CDD214976|181-337:2.45e-05|DirectHit	CDD426959|181-337:2.4e-07|Rescued1	CDD425619|45-124:4.94e-05|DirectHit
8	8.A.136.1.8-XP_003287819:599	CDD214976|342-470:7.82e-12|DirectHit	CDD426959|342-470:1.56e-19|DirectHit	CDD425619|165-316:1.11e-11|DirectHit
9	8.A.136.1.9-XP_024351687:776	CDD214976|398-478:4.55e-06|DirectHit	CDD426959|396-475:0.0015|Rescued1	CDD425619|82-188:0.0054|Rescued2
10	8.A.136.1.10-XP_013118024:484	CDD214976|155-265:6.67e-16|DirectHit	CDD426959|157-271:5.33e-12|DirectHit	CDD425619|2-116:5.37e-20|DirectHit
11	8.A.136.1.11-Q96B67:414	CDD214976|187-314:4.38e-31|DirectHit	CDD426959|187-314:9.43e-30|DirectHit	CDD425619|22-165:8.00e-38|DirectHit
12	8.A.136.1.12-Q96S99:279	CDD214976|Nohit	CDD426959|Nohit	CDD425619|Nohit
13	8.A.136.1.13-Q7Z3T8:1539	CDD214976|Nohit	CDD426959|Nohit	CDD425619|Nohit
14	8.A.136.1.14-Q9H3M7:391	CDD214976|175-298:4.66e-20|DirectHit	CDD426959|174-298:3.21e-20|DirectHit	CDD425619|10-152:7.55e-25|DirectHit
15	8.A.136.1.15-Q20232:442	CDD214976|6-130:4.75e-10|174-309:1.61e-18|DirectHit	CDD426959|6-130:9.08e-10|174-309:9.99e-20|DirectHit	CDD425619|7-150:1.08e-43|DirectHit
