# CDD429591:  DirectHits:  7    Rescued Proteins:  5    Prots with Domain in 9.B.214:  12 (92.3% from a total of 13)
# CDD225168:  DirectHits:  11    Rescued Proteins:  2    Prots with Domain in 9.B.214:  13 (100.0% from a total of 13)
# CDD111019:  DirectHits:  6    Rescued Proteins:  7    Prots with Domain in 9.B.214:  13 (100.0% from a total of 13)
1	9.B.214.1.1-P53337:310	CDD225168|203-310:1.35e-13|DirectHit	CDD429591|219-268:0.004|Rescued2	CDD111019|48-310:5.13e-121|DirectHit
2	9.B.214.1.2-O15260:269	CDD225168|177-267:7.17e-05|DirectHit	CDD429591|178-219:0.0068|Rescued2	CDD111019|4-269:3.05e-140|DirectHit
3	9.B.214.1.3-XP_003003461:292	CDD225168|205-292:2.98e-08|DirectHit	CDD429591|193-235:0.00056|Rescued1	CDD111019|30-292:8.22e-96|DirectHit
4	9.B.214.2.1-WP_072720259:139	CDD225168|1-124:1.35e-23|DirectHit	CDD429591|6-87:7.81e-15|DirectHit	CDD111019|51-125:1.54e-14|DirectHit
5	9.B.214.2.2-SAK80392:137	CDD225168|1-137:1.54e-25|DirectHit	CDD429591|13-95:1.11e-15|DirectHit	CDD111019|13-135:2.69e-04|DirectHit
6	9.B.214.2.3-WP_013628319:158	CDD225168|27-148:1.49e-18|DirectHit	CDD429591|27-106:3.82e-12|DirectHit	CDD111019|79-147:7.67e-07|DirectHit
7	9.B.214.2.4-WP_038790829:145	CDD225168|1-136:8.25e-13|DirectHit	CDD429591|10-73:2.05e-05|DirectHit	CDD111019|9-136:1.3e-18|Rescued1
8	9.B.214.2.5-AKM78436:158	CDD225168|1-135:8.89e-06|DirectHit	CDD429591|9-96:0.0044|Rescued2	CDD111019|9-139:0.0033|Rescued2
9	9.B.214.2.6-R4MM06:141	CDD225168|2-141:9.02e-17|DirectHit	CDD429591|17-93:7.37e-08|DirectHit	CDD111019|16-134:0.00017|Rescued1
10	9.B.214.3.1-KKK46576:541	CDD225168|56-94:0.0056|Rescued1	CDD429591|56-94:0.0035|Rescued1	CDD111019|56-107:0.0057|Rescued2
11	9.B.214.3.2-WP_068761139:570	CDD225168|3-93:6.77e-09|DirectHit	CDD429591|7-93:1.86e-07|DirectHit	CDD111019|4-103:0.0028|Rescued1
12	9.B.214.3.3-WP_053485284:138	CDD225168|34-133:0.007|Rescued2	CDD429591|Nohit	CDD111019|34-133:0.0066|Rescued2
13	9.B.214.4.1-WP_131276719:148	CDD225168|24-134:4.31e-05|DirectHit	CDD429591|24-88:3.84e-09|DirectHit	CDD111019|49-121:0.00099|Rescued1
