# CDD396507:  DirectHits:  15    Rescued Proteins:  1    Prots with Domain in 1.A.106:  16 (94.1% from a total of 17)
1	1.A.106.1.1-Q9UM00:188	CDD396507|8-165:3.46e-44|DirectHit
2	1.A.106.1.2-T2M3W4:183	CDD396507|5-162:4.82e-39|DirectHit
3	1.A.106.1.3-Q8IA62:177	CDD396507|16-156:1.23e-38|DirectHit
4	1.A.106.1.4-Q5DF80:177	CDD396507|8-162:4.67e-41|DirectHit
5	1.A.106.1.5-B9PJV3:201	CDD396507|18-189:1.17e-11|DirectHit
6	1.A.106.1.6-C0P6N0:199	CDD396507|16-178:1.89e-23|DirectHit
7	1.A.106.1.7-U6KQS3:219	CDD396507|11-200:2.3e-31|Rescued1
8	1.A.106.1.8-G8LDF3:45	CDD396507|Nohit
9	1.A.106.1.9-A8JH74:192	CDD396507|6-165:7.92e-12|DirectHit
10	1.A.106.1.10-C4LY15:176	CDD396507|18-155:9.38e-17|DirectHit
11	1.A.106.1.11-Q54TU8:186	CDD396507|6-167:7.82e-41|DirectHit
12	1.A.106.1.12-Q8ID84:189	CDD396507|10-169:9.83e-34|DirectHit
13	1.A.106.2.1-B1L790:167	CDD396507|6-162:2.86e-12|DirectHit
14	1.A.106.2.2-W8PP26:174	CDD396507|25-172:1.34e-21|DirectHit
15	1.A.106.2.3-A5UL63:191	CDD396507|21-187:7.00e-36|DirectHit
16	1.A.106.2.4-M0E5W6:301	CDD396507|129-295:3.68e-50|DirectHit
17	1.A.106.2.5-D3RXV6:193	CDD396507|45-192:6.09e-22|DirectHit
