# CDD395873:  DirectHits:  8    Rescued Proteins:  9    Prots with Domain in 1.C.47:  17 (94.4% from a total of 18)
1	1.C.47.1.1-P36192:92	CDD395873|63-91:1.04e-10|DirectHit
2	1.C.47.1.2-P10891:94	CDD395873|62-93:6.39e-11|DirectHit
3	1.C.47.1.3-P18313:94	CDD395873|62-93:2.97e-10|DirectHit
4	1.C.47.1.4-Q27023:84	CDD395873|51-84:3.25e-10|DirectHit
5	1.C.47.1.5-Q9BLJ3:73	CDD395873|37-73:9.18e-05|DirectHit
6	1.C.47.1.6-P81610:37	CDD395873|1-36:3e-14|Rescued1
7	1.C.47.1.7-Q6H9L9:45	CDD395873|23-45:5e-09|Rescued1
8	1.C.47.1.8-B1NJ41:71	CDD395873|39-69:3.3e-08|Rescued1
9	1.C.47.1.9-B7PQR1:101	CDD395873|64-99:2.20e-10|DirectHit
10	1.C.47.1.10-I1T3C7:81	CDD395873|44-78:3.51e-05|DirectHit
11	1.C.47.1.11-C3Z4F2:109	CDD395873|74-109:2.2e-08|Rescued1
12	1.C.47.2.1-Q53I06:95	CDD395873|66-95:3.51e-04|DirectHit
13	1.C.47.3.1-P56972:94	CDD395873|56-88:2e-05|Rescued1
14	1.C.47.3.2-Q9NJC6:90	CDD395873|56-85:0.00016|Rescued1
15	1.C.47.3.3-H2CYQ1:79	CDD395873|49-78:1.3e-05|Rescued1
16	1.C.47.3.4-F6LCB3:79	CDD395873|33-65:0.002|Rescued1
17	1.C.47.4.1-Q07A30:90	CDD395873|57-88:5.7e-05|Rescued1
18	1.C.47.5.1-B9ZZY1:83	CDD395873|Nohit
