# CDD425730:  DirectHits:  59    Rescued Proteins:  6    Prots with Domain in 1.A.4:  65 (100.0% from a total of 65)
# CDD273311:  DirectHits:  52    Rescued Proteins:  13    Prots with Domain in 1.A.4:  65 (100.0% from a total of 65)
# CDD432791:  DirectHits:  38    Rescued Proteins:  7    Prots with Domain in 1.A.4:  45 (69.2% from a total of 65)
# CDD293786:  DirectHits:  37    Rescued Proteins:  8    Prots with Domain in 1.A.4:  45 (69.2% from a total of 65)
1	1.A.4.1.1-P19334:1275	CDD425730|394-673:5.88e-19|DirectHit	CDD273311|16-776:0.0|DirectHit	CDD432791|36-117:2.28e-08|74-168:2.80e-08|DirectHit	CDD293786|69-168:5.20e-09|DirectHit
2	1.A.4.1.2-Q9WVC5:862	CDD425730|437-684:5.86e-17|DirectHit	CDD273311|27-822:0.0|DirectHit	CDD432791|51-130:2.38e-10|82-192:4.32e-07|DirectHit	CDD293786|51-130:5.80e-10|77-192:7.53e-12|DirectHit
3	1.A.4.1.3-P48995:793	CDD425730|423-657:2.46e-05|DirectHit	CDD273311|48-774:1.17e-178|DirectHit	CDD432791|51-132:7.84e-07|DirectHit	CDD293786|33-187:2.4e-19|Rescued1
4	1.A.4.1.4-Q13507:848	CDD425730|436-682:5.37e-18|DirectHit	CDD273311|23-817:0.0|DirectHit	CDD432791|46-124:3.11e-11|46-97:1.18e-04|78-188:3.33e-07|DirectHit	CDD293786|46-124:1.38e-11|73-188:1.21e-10|DirectHit
5	1.A.4.1.5-Q9Y210:931	CDD425730|484-739:7.70e-18|DirectHit	CDD273311|82-897:0.0|DirectHit	CDD432791|105-185:4.47e-12|137-247:7.34e-07|DirectHit	CDD293786|105-185:2.77e-12|132-247:9.32e-11|DirectHit
6	1.A.4.1.6-Q21070:854	CDD425730|365-642:2.3e-15|Rescued1	CDD273311|87-671:3.79e-23|DirectHit	CDD432791|101-184:5.5e-10|Rescued1	CDD293786|101-169:0.00018|Rescued1
7	1.A.4.1.7-Q9UL62:973	CDD425730|372-636:1.03e-26|DirectHit	CDD273311|17-756:0.0|DirectHit	CDD432791|39-118:6.76e-10|DirectHit	CDD293786|35-118:8.25e-10|70-164:2.28e-07|DirectHit
8	1.A.4.1.8-P48994:1124	CDD425730|383-680:2.82e-28|DirectHit	CDD273311|48-784:0.0|DirectHit	CDD432791|48-177:1.40e-08|155-195:0.001|DirectHit	CDD293786|48-179:4.93e-09|DirectHit
9	1.A.4.1.9-Q27GV1:1047	CDD425730|451-692:2.32e-22|DirectHit	CDD273311|72-825:0.0|DirectHit	CDD432791|76-155:1.86e-08|110-210:9.41e-08|DirectHit	CDD293786|75-155:9.95e-11|105-211:7.91e-06|DirectHit
10	1.A.4.1.10-G5EE02:816	CDD425730|380-677:1.10e-18|DirectHit	CDD273311|34-785:0.0|DirectHit	CDD432791|37-126:3.88e-09|74-165:4.38e-06|DirectHit	CDD293786|39-118:6.94e-08|70-165:5.96e-05|DirectHit
11	1.A.4.1.11-A8I051:766	CDD425730|291-637:1.3e-06|Rescued1	CDD273311|91-723:1.6e-13|Rescued1	CDD432791|86-186:0.00047|Rescued1	CDD293786|84-186:0.00013|Rescued1
12	1.A.4.1.12-Q9uBN4:977	CDD425730|395-632:2.58e-26|DirectHit	CDD273311|17-749:0.0|DirectHit	CDD432791|39-168:3.72e-05|DirectHit	CDD293786|97-168:1.75e-05|DirectHit
13	1.A.4.1.13-A8JCM1:2341	CDD425730|1874-2119:3.38e-16|DirectHit	CDD273311|1857-2216:2.13e-18|DirectHit	CDD432791|1631-1703:0.0024|Rescued1	CDD293786|1631-1703:0.0031|Rescued1
14	1.A.4.1.14-A8IAT9:1732	CDD425730|1274-1524:1.96e-17|DirectHit	CDD273311|1204-1549:1.28e-22|DirectHit	CDD432791|Nohit	CDD293786|Nohit
15	1.A.4.1.15-Q9VJJ7:1128	CDD425730|361-664:2.26e-24|DirectHit	CDD273311|16-780:0.0|DirectHit	CDD432791|24-107:2.03e-09|26-83:7.79e-04|62-156:3.22e-11|DirectHit	CDD293786|26-156:4.02e-11|DirectHit
16	1.A.4.1.16-K1R9D0:722	CDD425730|233-499:1.20e-11|DirectHit	CDD273311|4-654:9.93e-120|DirectHit	CDD432791|Nohit	CDD293786|Nohit
17	1.A.4.2.1-O35433:838	CDD425730|434-694:2.53e-11|DirectHit	CDD273311|52-824:0.0|DirectHit	CDD432791|117-229:3.26e-06|167-281:1.94e-07|252-358:3.64e-05|DirectHit	CDD293786|154-281:3.04e-17|201-320:5.65e-22|247-355:4.97e-07|DirectHit
18	1.A.4.2.2-Q9Z182:528	CDD425730|127-387:3.87e-08|DirectHit	CDD273311|1-460:0.0|DirectHit	CDD432791|1-51:7.1e-22|Rescued1	CDD293786|1-48:6.3e-20|Rescued1
19	1.A.4.2.3-Q9XSM3:730	CDD425730|397-590:3.45e-14|DirectHit	CDD273311|11-708:0.0|DirectHit	CDD432791|49-146:7.84e-11|83-193:9.67e-16|DirectHit	CDD293786|79-193:1.55e-22|117-222:1.01e-24|162-262:2.42e-08|DirectHit
