# CDD395539:  DirectHits:  12    Rescued Proteins:  0    Prots with Domain in 1.C.33:  12 (100.0% from a total of 12)
1	1.C.33.1.1-P51525:228	CDD395539|30-130:4.45e-58|DirectHit
2	1.C.33.1.2-P33046:144	CDD395539|30-130:9.86e-59|DirectHit
3	1.C.33.1.3-P79362:176	CDD395539|30-130:3.96e-61|DirectHit
4	1.C.33.1.4-P15175:96	CDD395539|1-96:1.15e-57|DirectHit
5	1.C.33.1.5-O62840:156	CDD395539|30-130:4.62e-57|DirectHit
6	1.C.33.1.6-P25230:171	CDD395539|30-130:2.87e-64|DirectHit
7	1.C.33.1.7-Q61903:167	CDD395539|23-121:2.87e-33|DirectHit
8	1.C.33.1.8-Q5F378:251	CDD395539|119-211:4.21e-09|DirectHit
9	1.C.33.1.9-P32194:149	CDD395539|30-130:2.76e-60|DirectHit
10	1.C.33.1.10-P49913:170	CDD395539|31-131:5.52e-66|DirectHit
11	1.C.33.1.11-P54228:158	CDD395539|30-131:8.68e-60|DirectHit
12	1.C.33.1.12-ASN73764:172	CDD395539|31-124:1.17e-16|DirectHit
